,id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,pr_curve,y,alpha,cohen_kappa_score,imb_spec_micro,activation,roc_curve,hamming_loss,rec_score,imb_sens,imb_report_0.3,zero_one_loss,warm_start,momentum,imb_spec,confusion_matrix,accuracy,solver,fbeta_score,imb_sens_spec_supp_micro,imb_sens_spec_supp,max_iter,prec_score,avg_prec_score,bal_report,imb_report_0.1,hidden_layer_sizes,learning_rate_init,f1_score,learning_rate,X,tol,imb_sens_micro,power_t,matthews_corrcoef,log_loss,batch_size,hinge_loss,roc_auc_score
144,HOS,0,0,0.7387951622780159,0.5723247639792625,0.6443661971830986,0.7269565217391304,0.6844166928344866,0.35720824673923723,0.69965075669383,366,836,314,202,1150,568,0.8053949903660886,0.538235294117647,0.7269565217391304,0.6443661971830986,0.7641681901279708,0.5865384615384616,2.044115368058545,2.359939894141921,0.3556338028169014,0.6443661971830986,,[0 1 1 ... 1 1 1],1.0,0.3536757500816574,0.69965075669383,logistic,"(array([0.        , 0.27304348, 1.        ]), array([0.       , 0.6443662, 1.       ]), array([2, 1, 0]))",0.30034924330616997,0.69965075669383,[0.72695652 0.6443662 ],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.73      0.64      0.76      0.68      0.48      1150
          1       0.54      0.64      0.73      0.59      0.68      0.46       568

avg / total       0.72      0.70      0.67      0.71      0.68      0.47      1718
",0.30034924330616997,False,0.9,[0.6443662  0.72695652],"[[836 314]
 [202 366]]",0.69965075669383,adam,0.69965075669383,"(0.69965075669383, 0.69965075669383, None)","(array([0.72695652, 0.6443662 ]), array([0.6443662 , 0.72695652]), array([1150,  568]))",1000,0.69965075669383,0.4643992094042031,"              precision    recall  f1-score   support

           0       0.81      0.73      0.76      1150
           1       0.54      0.64      0.59       568

    accuracy                           0.70      1718
   macro avg       0.67      0.69      0.68      1718
weighted avg       0.72      0.70      0.71      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.73      0.64      0.76      0.68      0.47      1150
          1       0.54      0.64      0.73      0.59      0.68      0.46       568

avg / total       0.72      0.70      0.67      0.71      0.68      0.47      1718
","(1,)",0.001,0.69965075669383,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.69965075669383,0.5,0.35720824673923723,10.373841497885326,auto,,0.6856613594611146
180,HOS,0,1,0.7391564605021433,0.5678662794165805,0.6654929577464789,0.7156521739130435,0.6901170059744136,0.36451397543296493,0.6990686845168801,378,823,327,190,1150,568,0.8124383020730503,0.5361702127659574,0.7156521739130435,0.6654929577464789,0.7609801202034212,0.593872741555381,2.1394233409610983,2.3404186587414393,0.3345070422535211,0.6654929577464789,,[0 1 1 ... 1 1 1],1.0,0.3592206814059824,0.6990686845168801,logistic,"(array([0.        , 0.28434783, 1.        ]), array([0.        , 0.66549296, 1.        ]), array([2, 1, 0]))",0.3009313154831199,0.6990686845168801,[0.71565217 0.66549296],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.72      0.67      0.76      0.69      0.48      1150
          1       0.54      0.67      0.72      0.59      0.69      0.47       568

avg / total       0.72      0.70      0.68      0.71      0.69      0.48      1718
",0.3009313154831199,False,0.9,[0.66549296 0.71565217],"[[823 327]
 [190 378]]",0.6990686845168801,adam,0.6990686845168802,"(0.6990686845168801, 0.6990686845168801, None)","(array([0.71565217, 0.66549296]), array([0.66549296, 0.71565217]), array([1150,  568]))",1000,0.6990686845168801,0.4674112143696648,"              precision    recall  f1-score   support

           0       0.81      0.72      0.76      1150
           1       0.54      0.67      0.59       568

    accuracy                           0.70      1718
   macro avg       0.67      0.69      0.68      1718
weighted avg       0.72      0.70      0.71      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.72      0.67      0.76      0.69      0.48      1150
          1       0.54      0.67      0.72      0.59      0.69      0.47       568

avg / total       0.72      0.70      0.68      0.71      0.69      0.48      1718
","(1,)",0.001,0.6990686845168801,constant,"[[-0.97092561 -0.69749982 -0.30874606 ...  0.50814901 -0.49629534
  -0.81276767]
 [-1.65583985  0.11469062 -0.4345455  ... -0.23923103 -0.27855335
  -0.33942886]
 [-0.28601137 -0.6904373  -0.4345455  ...  0.59119124 -0.7820817
  -0.637457  ]
 ...
 [ 1.26683283 -0.46209189  0.06973176 ...  0.22042713 -0.90376886
   0.84344326]
 [-1.518857   -0.03447083 -0.23543567 ...  1.54473888  0.4361482
  -0.27594514]
 [-0.03055273 -0.66619555 -0.35543906 ...  0.04580706  1.1110212
  -0.06131014]]",0.0001,0.6990686845168801,0.5,0.36451397543296493,10.393951609155119,auto,,0.6905725658297611
252,HOS,0,2,0.7382180036742192,0.5741955528365112,0.6426056338028169,0.7339130434782609,0.686743515776088,0.3630571644825652,0.7037252619324796,365,844,306,203,1150,568,0.8061127029608405,0.5439642324888226,0.7339130434782609,0.6426056338028169,0.7683204369594903,0.5891848264729621,2.0535103876633114,2.4150211727883644,0.3573943661971831,0.6426056338028169,,[0 1 1 ... 1 1 1],1.0,0.3599995901477371,0.7037252619324796,logistic,"(array([0.        , 0.26608696, 1.        ]), array([0.        , 0.64260563, 1.        ]), array([2, 1, 0]))",0.29627473806752036,0.7037252619324796,[0.73391304 0.64260563],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.73      0.64      0.77      0.69      0.48      1150
          1       0.54      0.64      0.73      0.59      0.69      0.46       568

avg / total       0.72      0.70      0.67      0.71      0.69      0.48      1718
",0.29627473806752036,False,0.9,[0.64260563 0.73391304],"[[844 306]
 [203 365]]",0.7037252619324796,adam,0.7037252619324796,"(0.7037252619324796, 0.7037252619324796, None)","(array([0.73391304, 0.64260563]), array([0.64260563, 0.73391304]), array([1150,  568]))",1000,0.7037252619324796,0.4677151323053809,"              precision    recall  f1-score   support

           0       0.81      0.73      0.77      1150
           1       0.54      0.64      0.59       568

    accuracy                           0.70      1718
   macro avg       0.68      0.69      0.68      1718
weighted avg       0.72      0.70      0.71      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.73      0.64      0.77      0.69      0.48      1150
          1       0.54      0.64      0.73      0.59      0.69      0.47       568

avg / total       0.72      0.70      0.67      0.71      0.69      0.47      1718
","(1,)",0.001,0.7037252619324796,constant,"[[-0.96925919 -0.68928008 -0.31766681 ...  0.5133825  -0.48121921
  -0.81336843]
 [-1.64793071  0.11691047 -0.45428847 ... -0.22262385 -0.26038981
  -0.33254179]
 [-0.29058767 -0.68226973 -0.45428847 ...  0.59516099 -0.77105781
  -0.63528449]
 ...
 [-0.84233595 -0.67571445  0.08732041 ... -0.30307519 -0.09879945
  -0.46500365]
 [ 0.96596772 -0.57621199 -0.15344889 ... -0.04853939 -0.87791904
  -0.20788303]
 [ 1.53998856  0.08621646  0.54120349 ...  0.23489493 -0.03769345
   0.07946231]]",0.0001,0.7037252619324796,0.5,0.3630571644825652,10.233109349140383,auto,,0.6882593386405389
216,HOS,0,3,0.7396249234537661,0.574671271775736,0.6566901408450704,0.7226086956521739,0.6888613838238421,0.36381271302072543,0.7008149010477299,373,831,319,195,1150,568,0.8099415204678363,0.5390173410404624,0.7226086956521739,0.6566901408450704,0.7637867647058824,0.592063492063492,2.1048294314381266,2.3673782506953946,0.3433098591549296,0.6566901408450704,,[0 1 1 ... 1 1 1],1.0,0.35944255198147634,0.7008149010477299,logistic,"(array([0.       , 0.2773913, 1.       ]), array([0.        , 0.65669014, 1.        ]), array([2, 1, 0]))",0.2991850989522701,0.7008149010477299,[0.7226087  0.65669014],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.72      0.66      0.76      0.69      0.48      1150
          1       0.54      0.66      0.72      0.59      0.69      0.47       568

avg / total       0.72      0.70      0.68      0.71      0.69      0.48      1718
",0.2991850989522701,False,0.9,[0.65669014 0.7226087 ],"[[831 319]
 [195 373]]",0.7008149010477299,adam,0.70081490104773,"(0.7008149010477299, 0.7008149010477299, None)","(array([0.7226087 , 0.65669014]), array([0.65669014, 0.7226087 ]), array([1150,  568]))",1000,0.7008149010477299,0.46747144811103525,"              precision    recall  f1-score   support

           0       0.81      0.72      0.76      1150
           1       0.54      0.66      0.59       568

    accuracy                           0.70      1718
   macro avg       0.67      0.69      0.68      1718
weighted avg       0.72      0.70      0.71      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.72      0.66      0.76      0.69      0.48      1150
          1       0.54      0.66      0.72      0.59      0.69      0.47       568

avg / total       0.72      0.70      0.68      0.71      0.69      0.48      1718
","(1,)",0.001,0.7008149010477299,constant,"[[-0.96029625 -0.691035   -0.30417196 ...  0.49980218 -0.48981691
  -0.80367525]
 [-1.64102259  0.11331179 -0.43308576 ... -0.24003929 -0.27119059
  -0.33707167]
 [-0.27956992 -0.68404068 -0.43308576 ...  0.58200679 -0.77676396
  -0.63085911]
 ...
 [-0.56895603  0.04761346 -0.39531486 ... -0.16703516  1.21747998
  -0.48876155]
 [-0.47258317  0.42283215 -0.22965289 ...  0.19387504 -0.28762746
   1.69626474]
 [-0.41571519  0.03006994 -0.11207299 ...  0.2875328   0.42914299
   0.59443067]]",0.0001,0.7008149010477299,0.5,0.36381271302072543,10.33363570347167,auto,,0.6896494182486221
108,HOS,0,4,0.7343998775260258,0.5690607477703966,0.6302816901408451,0.7165217391304348,0.6720197413482644,0.3332868287652211,0.6880093131548312,358,824,326,210,1150,568,0.7969052224371374,0.5233918128654971,0.7165217391304348,0.6302816901408451,0.7545787545787546,0.571884984025559,1.9380207039337478,2.2233863302514476,0.3697183098591549,0.6302816901408451,,[0 1 1 ... 1 1 1],1.0,0.32976202260406784,0.6880093131548312,logistic,"(array([0.        , 0.28347826, 1.        ]), array([0.        , 0.63028169, 1.        ]), array([2, 1, 0]))",0.3119906868451688,0.6880093131548312,[0.71652174 0.63028169],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.72      0.63      0.75      0.67      0.46      1150
          1       0.52      0.63      0.72      0.57      0.67      0.44       568

avg / total       0.71      0.69      0.66      0.69      0.67      0.46      1718
",0.31199068684516884,False,0.9,[0.63028169 0.71652174],"[[824 326]
 [210 358]]",0.6880093131548312,adam,0.6880093131548312,"(0.6880093131548312, 0.6880093131548312, None)","(array([0.71652174, 0.63028169]), array([0.63028169, 0.71652174]), array([1150,  568]))",1000,0.6880093131548312,0.45211943357823414,"              precision    recall  f1-score   support

           0       0.80      0.72      0.75      1150
           1       0.52      0.63      0.57       568

    accuracy                           0.69      1718
   macro avg       0.66      0.67      0.66      1718
weighted avg       0.71      0.69      0.69      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.72      0.63      0.75      0.67      0.46      1150
          1       0.52      0.63      0.72      0.57      0.67      0.45       568

avg / total       0.71      0.69      0.66      0.69      0.67      0.45      1718
","(1,)",0.001,0.6880093131548312,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.6880093131548312,0.5,0.3332868287652211,10.775928298273788,auto,,0.6734017146356399
72,HOS,0,5,0.7392299448867116,0.5682942669664431,0.6496478873239436,0.7208695652173913,0.6843328065200499,0.355558163844539,0.6973224679860303,369,829,321,199,1150,568,0.806420233463035,0.5347826086956522,0.7208695652173913,0.6496478873239436,0.761248852157943,0.5866454689984101,2.0575573519772776,2.327398973278926,0.35035211267605637,0.6496478873239436,,[0 1 1 ... 1 1 1],1.0,0.3514175942570227,0.6973224679860303,logistic,"(array([0.        , 0.27913043, 1.        ]), array([0.        , 0.64964789, 1.        ]), array([2, 1, 0]))",0.30267753201396974,0.6973224679860303,[0.72086957 0.64964789],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.72      0.65      0.76      0.68      0.48      1150
          1       0.53      0.65      0.72      0.59      0.68      0.46       568

avg / total       0.72      0.70      0.67      0.70      0.68      0.47      1718
",0.30267753201396974,False,0.9,[0.64964789 0.72086957],"[[829 321]
 [199 369]]",0.6973224679860303,adam,0.6973224679860303,"(0.6973224679860303, 0.6973224679860303, None)","(array([0.72086957, 0.64964789]), array([0.64964789, 0.72086957]), array([1150,  568]))",1000,0.6973224679860303,0.4632527551297561,"              precision    recall  f1-score   support

           0       0.81      0.72      0.76      1150
           1       0.53      0.65      0.59       568

    accuracy                           0.70      1718
   macro avg       0.67      0.69      0.67      1718
weighted avg       0.72      0.70      0.70      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.72      0.65      0.76      0.68      0.47      1150
          1       0.53      0.65      0.72      0.59      0.68      0.46       568

avg / total       0.72      0.70      0.67      0.70      0.68      0.47      1718
","(1,)",0.001,0.6973224679860303,constant,"[[-0.98396005 -0.70414955 -0.32502916 ...  0.52036842 -0.47730052
  -0.8239595 ]
 [-1.67063677  0.11747742 -0.46249427 ... -0.22951143 -0.26234322
  -0.34863361]
 [-0.29728332 -0.69700496 -0.46249427 ...  0.60368841 -0.75943197
  -0.64791288]
 ...
 [ 0.8178666  -0.59626692 -0.0935398  ...  0.10543358 -0.74359145
  -0.125416  ]
 [-0.03826399 -0.68182818 -0.3057502  ... -0.29384037 -0.72191365
  -0.65467221]
 [ 0.76133605 -0.76547463 -0.18508324 ...  0.35372845 -0.89406265
   0.13805127]]",0.0001,0.6973224679860303,0.5,0.355558163844539,10.454260998910739,auto,,0.6852587262706675
0,HOS,0,6,0.7397259644825473,0.5613449474267467,0.653169014084507,0.7147826086956521,0.6832816782312336,0.3523612409295974,0.6944121071012805,371,822,328,197,1150,568,0.8066732090284593,0.530758226037196,0.7147826086956521,0.653169014084507,0.7579529737206085,0.585635359116022,2.06089604943721,2.2900742871865334,0.346830985915493,0.653169014084507,,[0 1 1 ... 1 1 1],1.0,0.34766193996710637,0.6944121071012805,logistic,"(array([0.        , 0.28521739, 1.        ]), array([0.        , 0.65316901, 1.        ]), array([2, 1, 0]))",0.30558789289871946,0.6944121071012805,[0.71478261 0.65316901],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.71      0.65      0.76      0.68      0.48      1150
          1       0.53      0.65      0.71      0.59      0.68      0.46       568

avg / total       0.72      0.69      0.67      0.70      0.68      0.47      1718
",0.30558789289871946,False,0.9,[0.65316901 0.71478261],"[[822 328]
 [197 371]]",0.6944121071012805,adam,0.6944121071012805,"(0.6944121071012805, 0.6944121071012805, None)","(array([0.71478261, 0.65316901]), array([0.65316901, 0.71478261]), array([1150,  568]))",1000,0.6944121071012805,0.46134304607709575,"              precision    recall  f1-score   support

           0       0.81      0.71      0.76      1150
           1       0.53      0.65      0.59       568

    accuracy                           0.69      1718
   macro avg       0.67      0.68      0.67      1718
weighted avg       0.72      0.69      0.70      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.71      0.65      0.76      0.68      0.47      1150
          1       0.53      0.65      0.71      0.59      0.68      0.46       568

avg / total       0.72      0.69      0.67      0.70      0.68      0.47      1718
","(1,)",0.001,0.6944121071012805,constant,"[[-0.97466273 -0.71738242 -0.31627596 ...  0.50593748 -0.49037424
  -0.8168756 ]
 [-1.66367699  0.12692046 -0.44399741 ... -0.23318387 -0.2760318
  -0.33973807]
 [-0.28564846 -0.71004065 -0.44399741 ...  0.58806207 -0.7716987
  -0.640158  ]
 ...
 [ 1.36798577 -0.00485852  0.13198018 ...  0.05216729 -0.97264475
   0.12600865]
 [ 0.01067155 -0.57352125 -0.12088111 ... -0.2659291  -0.79175065
  -0.44333734]
 [-0.13512591  4.61969527 -0.11815693 ... -0.24809271 -0.23369831
   0.47381349]]",0.0001,0.6944121071012805,0.5,0.3523612409295974,10.554784560701522,auto,,0.6839758113900796
36,HOS,0,7,0.7394105939987753,0.5681267619037464,0.6602112676056338,0.711304347826087,0.6852817997960106,0.3551524998652178,0.6944121071012805,375,818,332,193,1150,568,0.8090999010880316,0.5304101838755304,0.711304347826087,0.6602112676056338,0.7570569180934751,0.5882352941176471,2.093372381166929,2.2868763787544544,0.33978873239436624,0.6602112676056338,,[1 0 0 ... 1 1 1],1.0,0.3498512936658166,0.6944121071012805,logistic,"(array([0.        , 0.28869565, 1.        ]), array([0.        , 0.66021127, 1.        ]), array([2, 1, 0]))",0.30558789289871946,0.6944121071012805,[0.71130435 0.66021127],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.71      0.66      0.76      0.69      0.48      1150
          1       0.53      0.66      0.71      0.59      0.69      0.46       568

avg / total       0.72      0.69      0.68      0.70      0.69      0.47      1718
",0.30558789289871946,False,0.9,[0.66021127 0.71130435],"[[818 332]
 [193 375]]",0.6944121071012805,adam,0.6944121071012805,"(0.6944121071012805, 0.6944121071012805, None)","(array([0.71130435, 0.66021127]), array([0.66021127, 0.71130435]), array([1150,  568]))",1000,0.6944121071012805,0.46252270999874,"              precision    recall  f1-score   support

           0       0.81      0.71      0.76      1150
           1       0.53      0.66      0.59       568

    accuracy                           0.69      1718
   macro avg       0.67      0.69      0.67      1718
weighted avg       0.72      0.69      0.70      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.71      0.66      0.76      0.69      0.47      1150
          1       0.53      0.66      0.71      0.59      0.69      0.47       568

avg / total       0.72      0.69      0.68      0.70      0.69      0.47      1718
","(1,)",0.001,0.6944121071012805,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.6944121071012805,0.5,0.3551524998652178,10.554786422395189,auto,,0.6857578077158604
324,HOS,0,8,0.7372473974280467,0.5592466871241841,0.670774647887324,0.711304347826087,0.69074229887402,0.36479464611557033,0.6979045401629802,381,818,332,187,1150,568,0.8139303482587065,0.5343618513323983,0.711304347826087,0.670774647887324,0.7591647331786543,0.594847775175644,2.1605394094396657,2.3234664008145263,0.329225352112676,0.670774647887324,,[0 1 1 ... 1 1 1],1.0,0.3588953041077373,0.6979045401629802,logistic,"(array([0.        , 0.28869565, 1.        ]), array([0.        , 0.67077465, 1.        ]), array([2, 1, 0]))",0.3020954598370198,0.6979045401629802,[0.71130435 0.67077465],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.71      0.67      0.76      0.69      0.48      1150
          1       0.53      0.67      0.71      0.59      0.69      0.47       568

avg / total       0.72      0.70      0.68      0.70      0.69      0.48      1718
",0.3020954598370198,False,0.9,[0.67077465 0.71130435],"[[818 332]
 [187 381]]",0.6979045401629802,adam,0.6979045401629801,"(0.6979045401629802, 0.6979045401629802, None)","(array([0.71130435, 0.67077465]), array([0.67077465, 0.71130435]), array([1150,  568]))",1000,0.6979045401629802,0.46728387976154717,"              precision    recall  f1-score   support

           0       0.81      0.71      0.76      1150
           1       0.53      0.67      0.59       568

    accuracy                           0.70      1718
   macro avg       0.67      0.69      0.68      1718
weighted avg       0.72      0.70      0.70      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.71      0.67      0.76      0.69      0.48      1150
          1       0.53      0.67      0.71      0.59      0.69      0.48       568

avg / total       0.72      0.70      0.68      0.70      0.69      0.48      1718
","(1,)",0.001,0.6979045401629802,constant,"[[-0.96517013 -0.702208   -0.33401756 ...  0.50461117 -0.48767786
  -0.81374734]
 [-1.64209693  0.10877097 -0.47706027 ... -0.20968345 -0.26712546
  -0.34266943]
 [-0.28824333 -0.69515601 -0.47706027 ...  0.58397724 -0.7771529
  -0.63927404]
 ...
 [ 1.03705135  0.49129695  0.48252124 ... -0.074041   -0.64602585
  -1.33101418]
 [-0.64931658 -0.79702206  0.33243731 ...  1.21009627  0.50781235
  -0.52883307]
 [ 0.40921464  0.61781643 -0.08535378 ... -0.06298716  4.48161289
   0.5630197 ]]",0.0001,0.6979045401629802,0.5,0.36479464611557033,10.43416205780295,auto,,0.6910394978567056
288,HOS,0,9,0.7347611757501531,0.5594807571488202,0.6355633802816901,0.7182608695652174,0.6756480638505047,0.3399501491935022,0.6909196740395809,361,826,324,207,1150,568,0.7996127783155856,0.527007299270073,0.7182608695652174,0.6355633802816901,0.7567567567567568,0.5762170790103751,1.9708800672127704,2.255857676925752,0.3644366197183099,0.6355633802816901,,[0 1 1 ... 1 1 1],1.0,0.3362953930682855,0.6909196740395809,logistic,"(array([0.        , 0.28173913, 1.        ]), array([0.        , 0.63556338, 1.        ]), array([2, 1, 0]))",0.30908032596041907,0.6909196740395809,[0.71826087 0.63556338],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.72      0.64      0.76      0.68      0.47      1150
          1       0.53      0.64      0.72      0.58      0.68      0.45       568

avg / total       0.71      0.69      0.66      0.70      0.68      0.46      1718
",0.3090803259604191,False,0.9,[0.63556338 0.71826087],"[[826 324]
 [207 361]]",0.6909196740395809,adam,0.6909196740395809,"(0.6909196740395809, 0.6909196740395809, None)","(array([0.71826087, 0.63556338]), array([0.63556338, 0.71826087]), array([1150,  568]))",1000,0.6909196740395809,0.4554354811858498,"              precision    recall  f1-score   support

           0       0.80      0.72      0.76      1150
           1       0.53      0.64      0.58       568

    accuracy                           0.69      1718
   macro avg       0.66      0.68      0.67      1718
weighted avg       0.71      0.69      0.70      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.72      0.64      0.76      0.68      0.46      1150
          1       0.53      0.64      0.72      0.58      0.68      0.45       568

avg / total       0.71      0.69      0.66      0.70      0.68      0.46      1718
","(1,)",0.001,0.6909196740395809,constant,"[[-0.9723988  -0.69723997 -0.3234787  ...  0.51450054 -0.4984859
  -0.81237465]
 [-1.65766617  0.1040379  -0.45837506 ... -0.24547409 -0.27700941
  -0.33878954]
 [-0.28713143 -0.69027234 -0.45837506 ...  0.59894217 -0.78917379
  -0.63697276]
 ...
 [-0.0388662  -0.33149785 -0.28201057 ...  0.03969408  1.02351237
   0.70730259]
 [-0.73306552 -0.01753248 -0.04429107 ...  0.47207012 -0.1664086
   0.87383463]
 [-0.04820479 -0.70420761 -0.33812255 ...  0.10096255 -0.53591902
  -0.31382998]]",0.0001,0.6909196740395809,0.5,0.3399501491935022,10.67540706360009,auto,,0.6769121249234538
145,HOS,1,0,0.7349831598285365,0.5725550880601753,0.6654929577464789,0.6791304347826087,0.6722771167748687,0.32703777962798625,0.6746216530849826,378,781,369,190,1150,568,0.8043254376930999,0.5060240963855421,0.6791304347826087,0.6654929577464789,0.7364450730787363,0.5749049429657794,2.030242562929062,2.074029543112333,0.3345070422535211,0.6654929577464789,,[0 1 1 ... 1 1 1],1.0,0.3191712900669087,0.6746216530849826,logistic,"(array([0.        , 0.32086957, 1.        ]), array([0.        , 0.66549296, 1.        ]), array([2, 1, 0]))",0.32537834691501744,0.6746216530849826,[0.67913043 0.66549296],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.68      0.67      0.74      0.67      0.45      1150
          1       0.51      0.67      0.68      0.57      0.67      0.45       568

avg / total       0.71      0.67      0.67      0.68      0.67      0.45      1718
",0.32537834691501744,False,0.9,[0.66549296 0.67913043],"[[781 369]
 [190 378]]",0.6746216530849826,adam,0.6746216530849826,"(0.6746216530849826, 0.6746216530849826, None)","(array([0.67913043, 0.66549296]), array([0.66549296, 0.67913043]), array([1150,  568]))",1000,0.6746216530849826,0.4473491862150927,"              precision    recall  f1-score   support

           0       0.80      0.68      0.74      1150
           1       0.51      0.67      0.57       568

    accuracy                           0.67      1718
   macro avg       0.66      0.67      0.66      1718
weighted avg       0.71      0.67      0.68      1718
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.68      0.67      0.74      0.67      0.45      1150
          1       0.51      0.67      0.68      0.57      0.67      0.45       568

avg / total       0.71      0.67      0.67      0.68      0.67      0.45      1718
","(10,)",0.001,0.6746216530849826,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.6746216530849826,0.5,0.32703777962798625,11.238341709084292,auto,,0.6723116962645438
