id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,kernel,probability,f1_score,imb_sens_spec_supp_micro,hinge_loss,pr_curve,zero_one_loss,imb_spec,imb_sens_micro,C,avg_prec_score,imb_sens,hamming_loss,imb_sens_spec_supp,max_iter,imb_report_0.3,roc_auc_score,prec_score,rec_score,bal_report,roc_curve,cohen_kappa_score,fbeta_score,matthews_corrcoef,log_loss,X,gamma,confusion_matrix,imb_spec_micro,imb_report_0.1,y,accuracy
CVS,0,6,0.6911311389759667,0.7497355952237506,0.6695402298850575,0.6136363636363636,0.6409791197651618,0.2778911724806979,0.647887323943662,233,135,85,115,220,348,0.54,0.7327044025157232,0.6136363636363636,0.6695402298850575,0.574468085106383,0.6996996996996996,1.8569169960474308,1.7329276538201488,0.33045977011494254,0.6695402298850575,rbf,True,0.647887323943662,"(0.647887323943662, 0.647887323943662, None)",,,0.352112676056338,[0.66954023 0.61363636],0.647887323943662,0.1,0.6930398628305654,[0.61363636 0.66954023],0.352112676056338,"(array([0.61363636, 0.66954023]), array([0.66954023, 0.61363636]), array([220, 348], dtype=int32))",-1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.54      0.61      0.67      0.57      0.64      0.40       220
          1       0.73      0.67      0.61      0.70      0.64      0.42       348

avg / total       0.66      0.65      0.64      0.65      0.64      0.41       568
",0.6415882967607106,0.647887323943662,0.647887323943662,"              precision    recall  f1-score   support

           0       0.54      0.61      0.57       220
           1       0.73      0.67      0.70       348

    accuracy                           0.65       568
   macro avg       0.64      0.64      0.64       568
weighted avg       0.66      0.65      0.65       568
","(array([0.        , 0.38636364, 1.        ]), array([0.        , 0.66954023, 1.        ]), array([2, 1, 0]))",0.27624872579001014,0.647887323943662,0.2778911724806979,12.161660642189618,"[[ 1.42104559 -0.12988293  0.11313535 -0.47226147  0.95480702  0.19858467]
 [ 1.18994507 -0.47474214 -0.25027236 -0.4046544  -0.42956145  0.73530187]
 [-0.18072008 -0.32694533 -0.12048389  3.53104313 -0.86949196 -0.13686358]
 ...
 [-0.50134106 -0.13384058  0.1718575  -0.43588511 -0.70454742 -0.08077644]
 [ 0.29367572 -0.20348299 -0.19835697 -0.50564414 -0.37345007 -0.61477577]
 [-0.64886709 -0.33189726 -0.16379126 -0.45819945  0.18757952 -0.00810815]]",0.1,"[[135  85]
 [115 233]]",0.647887323943662,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.54      0.61      0.67      0.57      0.64      0.41       220
          1       0.73      0.67      0.61      0.70      0.64      0.41       348

avg / total       0.66      0.65      0.64      0.65      0.64      0.41       568
",[0 0 1 ... 0 0 0],0.647887323943662
CVS,1,6,0.7326933124346918,0.798155726169791,0.7758620689655172,0.5545454545454546,0.6559350453353285,0.33698609656226314,0.6901408450704225,270,122,98,78,220,348,0.61,0.7336956521739131,0.5545454545454546,0.7758620689655172,0.580952380952381,0.7541899441340781,2.4741258741258743,1.7417311752287123,0.22413793103448276,0.7758620689655172,rbf,True,0.6901408450704225,"(0.6901408450704225, 0.6901408450704225, None)",,,0.3098591549295775,[0.77586207 0.55454545],0.6901408450704225,0.1,0.7065705703486285,[0.55454545 0.77586207],0.30985915492957744,"(array([0.55454545, 0.77586207]), array([0.77586207, 0.55454545]), array([220, 348], dtype=int32))",-1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.61      0.55      0.78      0.58      0.66      0.40       220
          1       0.73      0.78      0.55      0.75      0.66      0.46       348

avg / total       0.69      0.69      0.64      0.69      0.66      0.44       568
",0.665203761755486,0.6901408450704225,0.6901408450704225,"              precision    recall  f1-score   support

           0       0.61      0.55      0.58       220
           1       0.73      0.78      0.75       348

    accuracy                           0.69       568
   macro avg       0.67      0.67      0.67       568
weighted avg       0.69      0.69      0.69       568
","(array([0.        , 0.44545455, 1.        ]), array([0.        , 0.77586207, 1.        ]), array([2, 1, 0]))",0.33602550478214666,0.6901408450704225,0.33698609656226314,10.70229402474021,"[[ 1.42104559 -0.12988293  0.11313535 -0.47226147  0.95480702  0.19858467]
 [ 1.18994507 -0.47474214 -0.25027236 -0.4046544  -0.42956145  0.73530187]
 [-0.18072008 -0.32694533 -0.12048389  3.53104313 -0.86949196 -0.13686358]
 ...
 [-0.50134106 -0.13384058  0.1718575  -0.43588511 -0.70454742 -0.08077644]
 [ 0.29367572 -0.20348299 -0.19835697 -0.50564414 -0.37345007 -0.61477577]
 [-0.64886709 -0.33189726 -0.16379126 -0.45819945  0.18757952 -0.00810815]]",1.0,"[[122  98]
 [ 78 270]]",0.6901408450704225,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.61      0.55      0.78      0.58      0.66      0.42       220
          1       0.73      0.78      0.55      0.75      0.66      0.44       348

avg / total       0.69      0.69      0.64      0.69      0.66      0.43       568
",[0 0 1 ... 0 0 0],0.6901408450704225
CVS,2,6,0.6561128526645769,0.7086469014182861,0.4281609195402299,0.7363636363636363,0.5614998946228236,0.16653016635861212,0.5475352112676056,149,162,58,199,220,348,0.4487534626038781,0.7198067632850241,0.7363636363636363,0.4281609195402299,0.557659208261618,0.5369369369369369,1.287711283691183,1.6240586603250098,0.5718390804597702,0.4281609195402299,rbf,True,0.5475352112676056,"(0.5475352112676056, 0.5475352112676056, None)",,,0.4524647887323944,[0.42816092 0.73636364],0.5475352112676056,0.1,0.6585452383354489,[0.73636364 0.42816092],0.4524647887323944,"(array([0.73636364, 0.42816092]), array([0.42816092, 0.73636364]), array([220, 348], dtype=int32))",-1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.74      0.43      0.56      0.56      0.34       220
          1       0.72      0.43      0.74      0.54      0.56      0.29       348

avg / total       0.61      0.55      0.62      0.54      0.56      0.31       568
",0.5822622779519331,0.5475352112676056,0.5475352112676056,"              precision    recall  f1-score   support

           0       0.45      0.74      0.56       220
           1       0.72      0.43      0.54       348

    accuracy                           0.55       568
   macro avg       0.58      0.58      0.55       568
weighted avg       0.61      0.55      0.54       568
","(array([0.        , 0.26363636, 1.        ]), array([0.        , 0.42816092, 1.        ]), array([2, 1, 0]))",0.1471770424378388,0.5475352112676056,0.16653016635861212,15.627661813632038,"[[ 1.42104559 -0.12988293  0.11313535 -0.47226147  0.95480702  0.19858467]
 [ 1.18994507 -0.47474214 -0.25027236 -0.4046544  -0.42956145  0.73530187]
 [-0.18072008 -0.32694533 -0.12048389  3.53104313 -0.86949196 -0.13686358]
 ...
 [-0.50134106 -0.13384058  0.1718575  -0.43588511 -0.70454742 -0.08077644]
 [ 0.29367572 -0.20348299 -0.19835697 -0.50564414 -0.37345007 -0.61477577]
 [-0.64886709 -0.33189726 -0.16379126 -0.45819945  0.18757952 -0.00810815]]",0.01,"[[162  58]
 [199 149]]",0.5475352112676056,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.45      0.74      0.43      0.56      0.56      0.32       220
          1       0.72      0.43      0.74      0.54      0.56      0.31       348

avg / total       0.61      0.55      0.62      0.54      0.56      0.31       568
",[0 0 1 ... 0 0 0],0.5475352112676056
CVS,3,6,0.7332810867293627,0.7963554326298107,0.7068965517241379,0.6318181818181818,0.6683038934825138,0.3338509780870437,0.6778169014084507,246,139,81,102,220,348,0.5767634854771784,0.7522935779816514,0.6318181818181818,0.7068965517241379,0.6030368763557483,0.728888888888889,2.1556149732620318,1.9199659429544487,0.2931034482758621,0.7068965517241379,rbf,True,0.6778169014084507,"(0.6778169014084507, 0.6778169014084507, None)",,,0.32218309859154926,[0.70689655 0.63181818],0.6778169014084507,1.0,0.7113712009481756,[0.63181818 0.70689655],0.3221830985915493,"(array([0.63181818, 0.70689655]), array([0.70689655, 0.63181818]), array([220, 348], dtype=int32))",-1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.58      0.63      0.71      0.60      0.67      0.44       220
          1       0.75      0.71      0.63      0.73      0.67      0.46       348

avg / total       0.68      0.68      0.66      0.68      0.67      0.45       568
",0.6693573667711599,0.6778169014084507,0.6778169014084507,"              precision    recall  f1-score   support

           0       0.58      0.63      0.60       220
           1       0.75      0.71      0.73       348

    accuracy                           0.68       568
   macro avg       0.66      0.67      0.67       568
weighted avg       0.68      0.68      0.68       568
","(array([0.        , 0.36818182, 1.        ]), array([0.        , 0.70689655, 1.        ]), array([2, 1, 0]))",0.33287122612446096,0.6778169014084507,0.3338509780870437,11.127924027571302,"[[ 1.42104559 -0.12988293  0.11313535 -0.47226147  0.95480702  0.19858467]
 [ 1.18994507 -0.47474214 -0.25027236 -0.4046544  -0.42956145  0.73530187]
 [-0.18072008 -0.32694533 -0.12048389  3.53104313 -0.86949196 -0.13686358]
 ...
 [-0.50134106 -0.13384058  0.1718575  -0.43588511 -0.70454742 -0.08077644]
 [ 0.29367572 -0.20348299 -0.19835697 -0.50564414 -0.37345007 -0.61477577]
 [-0.64886709 -0.33189726 -0.16379126 -0.45819945  0.18757952 -0.00810815]]",0.1,"[[139  81]
 [102 246]]",0.6778169014084507,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.58      0.63      0.71      0.60      0.67      0.44       220
          1       0.75      0.71      0.63      0.73      0.67      0.45       348

avg / total       0.68      0.68      0.66      0.68      0.67      0.45       568
",[0 0 1 ... 0 0 0],0.6778169014084507
CVS,4,6,0.7656478578892372,0.8191491754916399,0.7327586206896551,0.6727272727272727,0.7021016368475079,0.3996633411898112,0.7095070422535211,255,148,72,93,220,348,0.6141078838174274,0.7798165137614679,0.6727272727272727,0.7327586206896551,0.6420824295010845,0.7555555555555554,2.5173020527859236,2.238984674329502,0.26724137931034486,0.7327586206896551,rbf,True,0.709507042253521,"(0.7095070422535211, 0.7095070422535211, None)",,,0.2904929577464789,[0.73275862 0.67272727],0.7095070422535211,1.0,0.7351496673810658,[0.67272727 0.73275862],0.2904929577464789,"(array([0.67272727, 0.73275862]), array([0.73275862, 0.67272727]), array([220, 348], dtype=int32))",-1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.61      0.67      0.73      0.64      0.70      0.48       220
          1       0.78      0.73      0.67      0.76      0.70      0.50       348

avg / total       0.72      0.71      0.70      0.71      0.70      0.49       568
",0.702742946708464,0.7095070422535211,0.7095070422535211,"              precision    recall  f1-score   support

           0       0.61      0.67      0.64       220
           1       0.78      0.73      0.76       348

    accuracy                           0.71       568
   macro avg       0.70      0.70      0.70       568
weighted avg       0.72      0.71      0.71       568
","(array([0.        , 0.32727273, 1.        ]), array([0.        , 0.73275862, 1.        ]), array([2, 1, 0]))",0.39849044978435,0.7095070422535211,0.3996633411898112,10.0333726693226,"[[ 1.42104559 -0.12988293  0.11313535 -0.47226147  0.95480702  0.19858467]
 [ 1.18994507 -0.47474214 -0.25027236 -0.4046544  -0.42956145  0.73530187]
 [-0.18072008 -0.32694533 -0.12048389  3.53104313 -0.86949196 -0.13686358]
 ...
 [-0.50134106 -0.13384058  0.1718575  -0.43588511 -0.70454742 -0.08077644]
 [ 0.29367572 -0.20348299 -0.19835697 -0.50564414 -0.37345007 -0.61477577]
 [-0.64886709 -0.33189726 -0.16379126 -0.45819945  0.18757952 -0.00810815]]",1.0,"[[148  72]
 [ 93 255]]",0.7095070422535211,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.61      0.67      0.73      0.64      0.70      0.49       220
          1       0.78      0.73      0.67      0.76      0.70      0.50       348

avg / total       0.72      0.71      0.70      0.71      0.70      0.49       568
",[0 0 1 ... 0 0 0],0.7095070422535211
CVS,5,6,0.6745689655172414,0.730940811995947,0.5890804597701149,0.6681818181818182,0.6273857287702492,0.25070077487556963,0.6197183098591549,205,147,73,143,220,348,0.506896551724138,0.737410071942446,0.6681818181818182,0.5890804597701149,0.5764705882352942,0.6549520766773164,1.6260648442466623,1.7753109746496616,0.4109195402298851,0.5890804597701149,rbf,True,0.6197183098591549,"(0.6197183098591549, 0.6197183098591549, None)",,,0.3802816901408451,[0.58908046 0.66818182],0.6197183098591549,1.0,0.6861544275992513,[0.66818182 0.58908046],0.38028169014084506,"(array([0.66818182, 0.58908046]), array([0.58908046, 0.66818182]), array([220, 348], dtype=int32))",-1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      0.67      0.59      0.58      0.63      0.40       220
          1       0.74      0.59      0.67      0.65      0.63      0.38       348

avg / total       0.65      0.62      0.64      0.62      0.63      0.39       568
",0.6286311389759666,0.6197183098591549,0.6197183098591549,"              precision    recall  f1-score   support

           0       0.51      0.67      0.58       220
           1       0.74      0.59      0.65       348

    accuracy                           0.62       568
   macro avg       0.62      0.63      0.62       568
weighted avg       0.65      0.62      0.62       568
","(array([0.        , 0.33181818, 1.        ]), array([0.        , 0.58908046, 1.        ]), array([2, 1, 0]))",0.24304047384007899,0.6197183098591549,0.25070077487556963,13.134567028016043,"[[ 1.42104559 -0.12988293  0.11313535 -0.47226147  0.95480702  0.19858467]
 [ 1.18994507 -0.47474214 -0.25027236 -0.4046544  -0.42956145  0.73530187]
 [-0.18072008 -0.32694533 -0.12048389  3.53104313 -0.86949196 -0.13686358]
 ...
 [-0.50134106 -0.13384058  0.1718575  -0.43588511 -0.70454742 -0.08077644]
 [ 0.29367572 -0.20348299 -0.19835697 -0.50564414 -0.37345007 -0.61477577]
 [-0.64886709 -0.33189726 -0.16379126 -0.45819945  0.18757952 -0.00810815]]",0.01,"[[147  73]
 [143 205]]",0.6197183098591549,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.51      0.67      0.59      0.58      0.63      0.40       220
          1       0.74      0.59      0.67      0.65      0.63      0.39       348

avg / total       0.65      0.62      0.64      0.62      0.63      0.39       568
",[0 0 1 ... 0 0 0],0.6197183098591549
CVS,6,6,0.6444879832810868,0.715706069249376,0.5172413793103449,0.65,0.5798335076138014,0.16368087835309142,0.5686619718309859,180,143,77,168,220,348,0.45980707395498394,0.7003891050583657,0.65,0.5172413793103449,0.5386064030131827,0.5950413223140496,1.3464285714285715,1.4778325123152711,0.48275862068965514,0.5172413793103449,rbf,True,0.5686619718309859,"(0.5686619718309859, 0.5686619718309859, None)",,,0.4313380281690141,[0.51724138 0.65      ],0.5686619718309859,0.01,0.658044874641651,[0.65       0.51724138],0.43133802816901406,"(array([0.65      , 0.51724138]), array([0.51724138, 0.65      ]), array([220, 348], dtype=int32))",-1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.46      0.65      0.52      0.54      0.58      0.35       220
          1       0.70      0.52      0.65      0.60      0.58      0.32       348

avg / total       0.61      0.57      0.60      0.57      0.58      0.33       568
",0.5836206896551724,0.5686619718309859,0.5686619718309859,"              precision    recall  f1-score   support

           0       0.46      0.65      0.54       220
           1       0.70      0.52      0.60       348

    accuracy                           0.57       568
   macro avg       0.58      0.58      0.57       568
weighted avg       0.61      0.57      0.57       568
","(array([0.  , 0.35, 1.  ]), array([0.        , 0.51724138, 1.        ]), array([2, 1, 0]))",0.15541852786948918,0.5686619718309859,0.16368087835309142,14.897996101681764,"[[ 1.42104559 -0.12988293  0.11313535 -0.47226147  0.95480702  0.19858467]
 [ 1.18994507 -0.47474214 -0.25027236 -0.4046544  -0.42956145  0.73530187]
 [-0.18072008 -0.32694533 -0.12048389  3.53104313 -0.86949196 -0.13686358]
 ...
 [-0.50134106 -0.13384058  0.1718575  -0.43588511 -0.70454742 -0.08077644]
 [ 0.29367572 -0.20348299 -0.19835697 -0.50564414 -0.37345007 -0.61477577]
 [-0.64886709 -0.33189726 -0.16379126 -0.45819945  0.18757952 -0.00810815]]",0.1,"[[143  77]
 [168 180]]",0.5686619718309859,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.46      0.65      0.52      0.54      0.58      0.34       220
          1       0.70      0.52      0.65      0.60      0.58      0.33       348

avg / total       0.61      0.57      0.60      0.57      0.58      0.34       568
",[0 0 1 ... 0 0 0],0.5686619718309859
CVS,7,6,0.6752808254963427,0.7547677209576851,0.7931034482758621,0.42272727272727273,0.5790219837624914,0.2315899605458708,0.6496478873239436,276,93,127,72,220,348,0.5636363636363636,0.684863523573201,0.42272727272727273,0.7931034482758621,0.4831168831168831,0.7350199733688415,2.0431818181818184,1.3738799891392888,0.2068965517241379,0.7931034482758621,rbf,True,0.6496478873239436,"(0.6496478873239436, 0.6496478873239436, None)",,,0.35035211267605637,[0.79310345 0.42272727],0.6496478873239436,0.01,0.6699281855245445,[0.42272727 0.79310345],0.3503521126760563,"(array([0.42272727, 0.79310345]), array([0.79310345, 0.42272727]), array([220, 348], dtype=int32))",-1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.56      0.42      0.79      0.48      0.58      0.30       220
          1       0.68      0.79      0.42      0.74      0.58      0.37       348

avg / total       0.64      0.65      0.57      0.64      0.58      0.34       568
",0.6079153605015674,0.6496478873239436,0.6496478873239436,"              precision    recall  f1-score   support

           0       0.56      0.42      0.48       220
           1       0.68      0.79      0.74       348

    accuracy                           0.65       568
   macro avg       0.62      0.61      0.61       568
weighted avg       0.64      0.65      0.64       568
","(array([0.        , 0.57727273, 1.        ]), array([0.        , 0.79310345, 1.        ]), array([2, 1, 0]))",0.2262322015334064,0.6496478873239436,0.2315899605458708,12.100912062431094,"[[ 1.42104559 -0.12988293  0.11313535 -0.47226147  0.95480702  0.19858467]
 [ 1.18994507 -0.47474214 -0.25027236 -0.4046544  -0.42956145  0.73530187]
 [-0.18072008 -0.32694533 -0.12048389  3.53104313 -0.86949196 -0.13686358]
 ...
 [-0.50134106 -0.13384058  0.1718575  -0.43588511 -0.70454742 -0.08077644]
 [ 0.29367572 -0.20348299 -0.19835697 -0.50564414 -0.37345007 -0.61477577]
 [-0.64886709 -0.33189726 -0.16379126 -0.45819945  0.18757952 -0.00810815]]",1.0,"[[ 93 127]
 [ 72 276]]",0.6496478873239436,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.56      0.42      0.79      0.48      0.58      0.32       220
          1       0.68      0.79      0.42      0.74      0.58      0.35       348

avg / total       0.64      0.65      0.57      0.64      0.58      0.34       568
",[0 0 1 ... 0 0 0],0.6496478873239436
CVS,8,6,0.6352207419017764,0.6962383276966633,0.16954022988505746,0.9090909090909091,0.39259073054988014,0.11069488506261299,0.45598591549295775,59,200,20,289,220,348,0.40899795501022496,0.7468354430379747,0.9090909090909091,0.16954022988505746,0.5641748942172072,0.27634660421545665,1.0946838628499527,1.8649425287356314,0.8304597701149425,0.16954022988505746,rbf,True,0.45598591549295775,"(0.45598591549295775, 0.45598591549295775, None)",,,0.5440140845070423,[0.16954023 0.90909091],0.45598591549295775,0.01,0.6354214696003754,[0.90909091 0.16954023],0.5440140845070423,"(array([0.90909091, 0.16954023]), array([0.16954023, 0.90909091]), array([220, 348], dtype=int32))",-1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.41      0.91      0.17      0.56      0.39      0.19       220
          1       0.75      0.17      0.91      0.28      0.39      0.12       348

avg / total       0.62      0.46      0.62      0.39      0.39      0.15       568
",0.5393155694879832,0.45598591549295775,0.45598591549295775,"              precision    recall  f1-score   support

           0       0.41      0.91      0.56       220
           1       0.75      0.17      0.28       348

    accuracy                           0.46       568
   macro avg       0.58      0.54      0.42       568
weighted avg       0.62      0.46      0.39       568
","(array([0.        , 0.09090909, 1.        ]), array([0.        , 0.16954023, 1.        ]), array([2, 1, 0]))",0.06419552977307608,0.45598591549295775,0.11069488506261299,18.789608975309868,"[[ 1.42104559 -0.12988293  0.11313535 -0.47226147  0.95480702  0.19858467]
 [ 1.18994507 -0.47474214 -0.25027236 -0.4046544  -0.42956145  0.73530187]
 [-0.18072008 -0.32694533 -0.12048389  3.53104313 -0.86949196 -0.13686358]
 ...
 [-0.50134106 -0.13384058  0.1718575  -0.43588511 -0.70454742 -0.08077644]
 [ 0.29367572 -0.20348299 -0.19835697 -0.50564414 -0.37345007 -0.61477577]
 [-0.64886709 -0.33189726 -0.16379126 -0.45819945  0.18757952 -0.00810815]]",0.01,"[[200  20]
 [289  59]]",0.45598591549295775,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.41      0.91      0.17      0.56      0.39      0.17       220
          1       0.75      0.17      0.91      0.28      0.39      0.14       348

avg / total       0.62      0.46      0.62      0.39      0.39      0.15       568
",[0 0 1 ... 0 0 0],0.45598591549295775
CVSbal,0,6,0.7067355371900825,0.672653173050917,0.6954545454545454,0.6136363636363636,0.6532657945638264,0.3101306928959083,0.6545454545454545,153,135,85,67,220,220,0.6683168316831684,0.6428571428571429,0.6136363636363636,0.6954545454545454,0.6398104265402844,0.6681222707423581,2.014925373134328,1.8,0.30454545454545456,0.6954545454545454,rbf,True,0.6545454545454545,"(0.6545454545454545, 0.6545454545454545, None)",,,0.34545454545454546,[0.69545455 0.61363636],0.6545454545454545,0.1,0.5993506493506493,[0.61363636 0.69545455],0.34545454545454546,"(array([0.61363636, 0.69545455]), array([0.69545455, 0.61363636]), array([220, 220], dtype=int32))",-1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.67      0.61      0.70      0.64      0.65      0.42       220
          1       0.64      0.70      0.61      0.67      0.65      0.44       220

avg / total       0.66      0.65      0.65      0.65      0.65      0.43       440
",0.6545454545454545,0.6545454545454545,0.6545454545454545,"              precision    recall  f1-score   support

           0       0.67      0.61      0.64       220
           1       0.64      0.70      0.67       220

    accuracy                           0.65       440
   macro avg       0.66      0.65      0.65       440
weighted avg       0.66      0.65      0.65       440
","(array([0.        , 0.38636364, 1.        ]), array([0.        , 0.69545455, 1.        ]), array([2, 1, 0]))",0.3090909090909091,0.6545454545454545,0.3101306928959083,11.931731767745433,"[[ 1.42104559 -0.12988293  0.11313535 -0.47226147  0.95480702  0.19858467]
 [ 1.18994507 -0.47474214 -0.25027236 -0.4046544  -0.42956145  0.73530187]
 [-0.18072008 -0.32694533 -0.12048389  3.53104313 -0.86949196 -0.13686358]
 ...
 [-0.50134106 -0.13384058  0.1718575  -0.43588511 -0.70454742 -0.08077644]
 [ 0.29367572 -0.20348299 -0.19835697 -0.50564414 -0.37345007 -0.61477577]
 [-0.64886709 -0.33189726 -0.16379126 -0.45819945  0.18757952 -0.00810815]]",0.1,"[[135  85]
 [ 67 153]]",0.6545454545454545,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.67      0.61      0.70      0.64      0.65      0.42       220
          1       0.64      0.70      0.61      0.67      0.65      0.43       220

avg / total       0.66      0.65      0.65      0.65      0.65      0.43       440
",[0 0 1 ... 0 0 0],0.6545454545454545
