id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,pr_curve,y,alpha,cohen_kappa_score,imb_spec_micro,activation,roc_curve,hamming_loss,rec_score,imb_sens,imb_report_0.3,zero_one_loss,warm_start,momentum,imb_spec,confusion_matrix,accuracy,solver,fbeta_score,imb_sens_spec_supp_micro,imb_sens_spec_supp,max_iter,prec_score,avg_prec_score,bal_report,imb_report_0.1,hidden_layer_sizes,learning_rate_init,f1_score,learning_rate,X,tol,imb_sens_micro,power_t,matthews_corrcoef,log_loss,batch_size,hinge_loss,roc_auc_score
CVS,0,7,0.7752816501186776,0.6537883725154319,0.6666666666666666,0.7366863905325444,0.7008025830110999,0.3907237454053358,0.7126213592233009,118,249,89,59,338,177,0.8084415584415584,0.5700483091787439,0.7366863905325444,0.6666666666666666,0.7708978328173374,0.6145833333333333,2.2100591715976328,2.531835205992509,0.33333333333333337,0.6666666666666666,,[1 0 0 ... 1 1 1],1.0,0.3877026397390787,0.7126213592233009,logistic,"(array([0.        , 0.26331361, 1.        ]), array([0.        , 0.66666667, 1.        ]), array([2, 1, 0]))",0.287378640776699,0.7126213592233009,[0.73668639 0.66666667],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.74      0.67      0.77      0.70      0.50       338
          1       0.57      0.67      0.74      0.61      0.70      0.48       177

avg / total       0.73      0.71      0.69      0.72      0.70      0.49       515
",0.28737864077669906,False,0.9,[0.66666667 0.73668639],"[[249  89]
 [ 59 118]]",0.7126213592233009,adam,0.7126213592233009,"(0.7126213592233009, 0.7126213592233009, None)","(array([0.73668639, 0.66666667]), array([0.66666667, 0.73668639]), array([338, 177]))",1000,0.7126213592233009,0.49459531291527914,"              precision    recall  f1-score   support

           0       0.81      0.74      0.77       338
           1       0.57      0.67      0.61       177

    accuracy                           0.71       515
   macro avg       0.69      0.70      0.69       515
weighted avg       0.73      0.71      0.72       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.74      0.67      0.77      0.70      0.49       338
          1       0.57      0.67      0.74      0.61      0.70      0.49       177

avg / total       0.73      0.71      0.69      0.72      0.70      0.49       515
","(1,)",0.001,0.7126213592233008,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.7126213592233009,0.5,0.3907237454053358,9.925844797316637,auto,,0.7016765285996055
CVS,1,7,0.7689800421221542,0.648032001113761,0.6779661016949152,0.6923076923076923,0.6850993704034831,0.3547296217059039,0.6873786407766991,120,234,104,57,338,177,0.8041237113402062,0.5357142857142857,0.6923076923076923,0.6779661016949152,0.7440381558028617,0.5985037406483791,2.149797570850202,2.2033898305084745,0.3220338983050848,0.6779661016949152,,[1 0 0 ... 1 1 1],1.0,0.34824986833727667,0.6873786407766991,logistic,"(array([0.        , 0.30769231, 1.        ]), array([0.       , 0.6779661, 1.       ]), array([2, 1, 0]))",0.312621359223301,0.6873786407766991,[0.69230769 0.6779661 ],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.69      0.68      0.74      0.69      0.47       338
          1       0.54      0.68      0.69      0.60      0.69      0.47       177

avg / total       0.71      0.69      0.68      0.69      0.69      0.47       515
",0.3126213592233009,False,0.9,[0.6779661  0.69230769],"[[234 104]
 [ 57 120]]",0.6873786407766991,adam,0.6873786407766991,"(0.6873786407766991, 0.6873786407766991, None)","(array([0.69230769, 0.6779661 ]), array([0.6779661 , 0.69230769]), array([338, 177]))",1000,0.6873786407766991,0.47387573755847573,"              precision    recall  f1-score   support

           0       0.80      0.69      0.74       338
           1       0.54      0.68      0.60       177

    accuracy                           0.69       515
   macro avg       0.67      0.69      0.67       515
weighted avg       0.71      0.69      0.69       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.69      0.68      0.74      0.69      0.47       338
          1       0.54      0.68      0.69      0.60      0.69      0.47       177

avg / total       0.71      0.69      0.68      0.69      0.69      0.47       515
","(10,)",0.001,0.6873786407766991,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.6873786407766991,0.5,0.3547296217059039,10.797720694589048,auto,,0.6851368970013038
CVS,2,7,0.7610904957710694,0.6450616174551065,0.6666666666666666,0.6923076923076923,0.6793662204867574,0.3442691557881038,0.683495145631068,118,234,104,59,338,177,0.7986348122866894,0.5315315315315315,0.6923076923076923,0.6666666666666666,0.7416798732171157,0.5914786967418547,2.0769230769230766,2.1666666666666665,0.33333333333333337,0.6666666666666666,,[1 0 0 ... 1 1 1],1.0,0.33847923906790556,0.683495145631068,logistic,"(array([0.        , 0.30769231, 1.        ]), array([0.        , 0.66666667, 1.        ]), array([2, 1, 0]))",0.31650485436893205,0.683495145631068,[0.69230769 0.66666667],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.69      0.67      0.74      0.68      0.47       338
          1       0.53      0.67      0.69      0.59      0.68      0.46       177

avg / total       0.71      0.68      0.68      0.69      0.68      0.46       515
",0.31650485436893205,False,0.9,[0.66666667 0.69230769],"[[234 104]
 [ 59 118]]",0.683495145631068,adam,0.6834951456310681,"(0.683495145631068, 0.683495145631068, None)","(array([0.69230769, 0.66666667]), array([0.66666667, 0.69230769]), array([338, 177]))",1000,0.683495145631068,0.4689174611504709,"              precision    recall  f1-score   support

           0       0.80      0.69      0.74       338
           1       0.53      0.67      0.59       177

    accuracy                           0.68       515
   macro avg       0.67      0.68      0.67       515
weighted avg       0.71      0.68      0.69       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.69      0.67      0.74      0.68      0.46       338
          1       0.53      0.67      0.69      0.59      0.68      0.46       177

avg / total       0.71      0.68      0.68      0.69      0.68      0.46       515
","(50,)",0.001,0.683495145631068,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.683495145631068,0.5,0.3442691557881038,10.931851865054723,auto,,0.6794871794871794
CVS,3,7,0.7654698626015446,0.6447988410085009,0.6892655367231638,0.6952662721893491,0.6922594024396527,0.3682027232731764,0.6932038834951456,122,235,103,55,338,177,0.8103448275862069,0.5422222222222223,0.6952662721893491,0.6892655367231638,0.748407643312102,0.6069651741293532,2.2374932759548143,2.2618616641983436,0.3107344632768362,0.6892655367231638,,[1 0 0 ... 1 1 1],1.0,0.36120270058093884,0.6932038834951456,logistic,"(array([0.        , 0.30473373, 1.        ]), array([0.        , 0.68926554, 1.        ]), array([2, 1, 0]))",0.3067961165048544,0.6932038834951456,[0.69526627 0.68926554],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.70      0.69      0.75      0.69      0.48       338
          1       0.54      0.69      0.70      0.61      0.69      0.48       177

avg / total       0.72      0.69      0.69      0.70      0.69      0.48       515
",0.3067961165048544,False,0.9,[0.68926554 0.69526627],"[[235 103]
 [ 55 122]]",0.6932038834951456,adam,0.6932038834951456,"(0.6932038834951456, 0.6932038834951456, None)","(array([0.69526627, 0.68926554]), array([0.68926554, 0.69526627]), array([338, 177]))",1000,0.6932038834951456,0.48053120752808104,"              precision    recall  f1-score   support

           0       0.81      0.70      0.75       338
           1       0.54      0.69      0.61       177

    accuracy                           0.69       515
   macro avg       0.68      0.69      0.68       515
weighted avg       0.72      0.69      0.70       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.70      0.69      0.75      0.69      0.48       338
          1       0.54      0.69      0.70      0.61      0.69      0.48       177

avg / total       0.72      0.69      0.69      0.70      0.69      0.48       515
","(5, 5)",0.001,0.6932038834951456,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.6932038834951456,0.5,0.3682027232731764,10.596522386274172,auto,,0.6922659044562566
CVS,4,7,0.7634640457326246,0.6453248960257227,0.672316384180791,0.7041420118343196,0.6880452102487433,0.3616546536861267,0.6932038834951456,119,238,100,58,338,177,0.8040540540540541,0.54337899543379,0.7041420118343196,0.672316384180791,0.750788643533123,0.6010101010101011,2.1488471740461135,2.272429378531074,0.327683615819209,0.672316384180791,,[1 0 0 ... 1 1 1],1.0,0.35632129352761555,0.6932038834951456,logistic,"(array([0.        , 0.29585799, 1.        ]), array([0.        , 0.67231638, 1.        ]), array([2, 1, 0]))",0.3067961165048544,0.6932038834951456,[0.70414201 0.67231638],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.70      0.67      0.75      0.69      0.48       338
          1       0.54      0.67      0.70      0.60      0.69      0.47       177

avg / total       0.71      0.69      0.68      0.70      0.69      0.47       515
",0.3067961165048544,False,0.9,[0.67231638 0.70414201],"[[238 100]
 [ 58 119]]",0.6932038834951456,adam,0.6932038834951456,"(0.6932038834951456, 0.6932038834951456, None)","(array([0.70414201, 0.67231638]), array([0.67231638, 0.70414201]), array([338, 177]))",1000,0.6932038834951456,0.47794396067313716,"              precision    recall  f1-score   support

           0       0.80      0.70      0.75       338
           1       0.54      0.67      0.60       177

    accuracy                           0.69       515
   macro avg       0.67      0.69      0.68       515
weighted avg       0.71      0.69      0.70       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.70      0.67      0.75      0.69      0.47       338
          1       0.54      0.67      0.70      0.60      0.69      0.47       177

avg / total       0.71      0.69      0.68      0.70      0.69      0.47       515
","(10, 10)",0.001,0.6932038834951456,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.6932038834951456,0.5,0.3616546536861267,10.596517728425063,auto,,0.6882291980075553
CVS,5,7,0.71251629726206,0.5668742843470483,0.0,1.0,0.0,inf,0.6563106796116505,0,338,0,177,338,177,0.6563106796116505,0.0,1.0,0.0,0.7924970691676436,0.0,1.0,inf,1.0,0.0,,[1 0 0 ... 1 1 1],1.0,0.0,0.6563106796116505,logistic,"(array([0., 1.]), array([0., 1.]), array([1, 0]))",0.34368932038834954,0.6563106796116505,[1. 0.],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.00      0.79      0.00      0.00       338
          1       0.00      0.00      1.00      0.00      0.00      0.00       177

avg / total       0.43      0.66      0.34      0.52      0.00      0.00       515
",0.34368932038834954,False,0.9,[0. 1.],"[[338   0]
 [177   0]]",0.6563106796116505,adam,0.6563106796116505,"(0.6563106796116505, 0.6563106796116505, None)","(array([1., 0.]), array([0., 1.]), array([338, 177]))",1000,0.6563106796116505,0.34368932038834954,"              precision    recall  f1-score   support

           0       0.66      1.00      0.79       338
           1       0.00      0.00      0.00       177

    accuracy                           0.66       515
   macro avg       0.33      0.50      0.40       515
weighted avg       0.43      0.66      0.52       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.00      0.79      0.00      0.00       338
          1       0.00      0.00      1.00      0.00      0.00      0.00       177

avg / total       0.43      0.66      0.34      0.52      0.00      0.00       515
","(5, 5, 5)",0.001,0.6563106796116505,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.6563106796116505,0.5,0.0,11.870608586212022,auto,,0.5
CVS,6,7,0.7900745495269615,0.6564506969987957,0.6949152542372882,0.757396449704142,0.7254835259360293,0.43885902255540604,0.7359223300970874,123,256,82,54,338,177,0.8258064516129032,0.6,0.757396449704142,0.6949152542372882,0.7901234567901234,0.6439790575916231,2.482577251808021,2.864406779661017,0.30508474576271183,0.6949152542372882,,[1 0 0 ... 1 1 1],0.1,0.43588917525773196,0.7359223300970874,logistic,"(array([0.        , 0.24260355, 1.        ]), array([0.        , 0.69491525, 1.        ]), array([2, 1, 0]))",0.26407766990291265,0.7359223300970874,[0.75739645 0.69491525],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.76      0.69      0.79      0.73      0.54       338
          1       0.60      0.69      0.76      0.64      0.73      0.52       177

avg / total       0.75      0.74      0.72      0.74      0.73      0.53       515
",0.2640776699029126,False,0.9,[0.69491525 0.75739645],"[[256  82]
 [ 54 123]]",0.7359223300970874,adam,0.7359223300970874,"(0.7359223300970874, 0.7359223300970874, None)","(array([0.75739645, 0.69491525]), array([0.69491525, 0.75739645]), array([338, 177]))",1000,0.7359223300970874,0.5218035214744118,"              precision    recall  f1-score   support

           0       0.83      0.76      0.79       338
           1       0.60      0.69      0.64       177

    accuracy                           0.74       515
   macro avg       0.71      0.73      0.72       515
weighted avg       0.75      0.74      0.74       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.76      0.69      0.79      0.73      0.53       338
          1       0.60      0.69      0.76      0.64      0.73      0.52       177

avg / total       0.75      0.74      0.72      0.74      0.73      0.53       515
","(1,)",0.001,0.7359223300970875,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.7359223300970874,0.5,0.43885902255540604,9.121046906208019,auto,,0.7261558519707151
CVS,7,7,0.8422759335406012,0.773045382971262,0.7062146892655368,0.7840236686390533,0.7441028366595273,0.47861912227082015,0.7572815533980582,125,265,73,52,338,177,0.8359621451104101,0.6313131313131313,0.7840236686390533,0.7062146892655368,0.8091603053435115,0.6666666666666666,2.668695949021393,3.269870753037691,0.29378531073446323,0.7062146892655368,,[1 0 0 ... 1 1 1],0.1,0.4767663960075752,0.7572815533980582,logistic,"(array([0.        , 0.21597633, 1.        ]), array([0.        , 0.70621469, 1.        ]), array([2, 1, 0]))",0.24271844660194175,0.7572815533980582,[0.78402367 0.70621469],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.78      0.71      0.81      0.74      0.57       338
          1       0.63      0.71      0.78      0.67      0.74      0.54       177

avg / total       0.77      0.76      0.73      0.76      0.74      0.56       515
",0.24271844660194175,False,0.9,[0.70621469 0.78402367],"[[265  73]
 [ 52 125]]",0.7572815533980582,adam,0.7572815533980584,"(0.7572815533980582, 0.7572815533980582, None)","(array([0.78402367, 0.70621469]), array([0.70621469, 0.78402367]), array([338, 177]))",1000,0.7572815533980582,0.5468134806459638,"              precision    recall  f1-score   support

           0       0.84      0.78      0.81       338
           1       0.63      0.71      0.67       177

    accuracy                           0.76       515
   macro avg       0.73      0.75      0.74       515
weighted avg       0.77      0.76      0.76       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.78      0.71      0.81      0.74      0.56       338
          1       0.63      0.71      0.78      0.67      0.74      0.55       177

avg / total       0.77      0.76      0.73      0.76      0.74      0.56       515
","(10,)",0.001,0.7572815533980582,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.7572815533980582,0.5,0.47861912227082015,8.383311495099495,auto,,0.7451191789522951
CVS,8,7,0.8936749908066728,0.8578151255570969,0.7627118644067796,0.8698224852071006,0.814508397375525,0.6308599306474004,0.8330097087378641,135,294,44,42,338,177,0.875,0.7541899441340782,0.8698224852071006,0.7627118644067796,0.8724035608308606,0.7584269662921348,3.6656804733727806,5.859013867488444,0.23728813559322037,0.7627118644067796,,[1 0 0 ... 1 1 1],0.1,0.6308366812809443,0.8330097087378641,logistic,"(array([0.        , 0.13017751, 1.        ]), array([0.        , 0.76271186, 1.        ]), array([2, 1, 0]))",0.1669902912621359,0.8330097087378641,[0.86982249 0.76271186],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.88      0.87      0.76      0.87      0.81      0.68       338
          1       0.75      0.76      0.87      0.76      0.81      0.64       177

avg / total       0.83      0.83      0.80      0.83      0.81      0.67       515
",0.16699029126213594,False,0.9,[0.76271186 0.86982249],"[[294  44]
 [ 42 135]]",0.8330097087378641,adam,0.8330097087378641,"(0.8330097087378641, 0.8330097087378641, None)","(array([0.86982249, 0.76271186]), array([0.76271186, 0.86982249]), array([338, 177]))",1000,0.8330097087378641,0.6567830164656002,"              precision    recall  f1-score   support

           0       0.88      0.87      0.87       338
           1       0.75      0.76      0.76       177

    accuracy                           0.83       515
   macro avg       0.81      0.82      0.82       515
weighted avg       0.83      0.83      0.83       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.88      0.87      0.76      0.87      0.81      0.67       338
          1       0.75      0.76      0.87      0.76      0.81      0.66       177

avg / total       0.83      0.83      0.80      0.83      0.81      0.67       515
","(50,)",0.001,0.8330097087378641,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.8330097087378641,0.5,0.6308599306474004,5.767708645144169,auto,,0.8162671748069401
CVS,9,7,0.8259118109183299,0.7425167940134936,0.7344632768361582,0.7514792899408284,0.7429225678120501,0.4683168588762375,0.7456310679611651,130,254,84,47,338,177,0.8438538205980066,0.6074766355140186,0.7514792899408284,0.7344632768361582,0.7949921752738653,0.6649616368286445,2.8300390280750345,2.9553403282216837,0.2655367231638418,0.7344632768361582,,[1 0 0 ... 1 1 1],0.1,0.4628967669514128,0.7456310679611651,logistic,"(array([0.        , 0.24852071, 1.        ]), array([0.        , 0.73446328, 1.        ]), array([2, 1, 0]))",0.2543689320388349,0.7456310679611651,[0.75147929 0.73446328],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.75      0.73      0.79      0.74      0.55       338
          1       0.61      0.73      0.75      0.66      0.74      0.55       177

avg / total       0.76      0.75      0.74      0.75      0.74      0.55       515
",0.2543689320388349,False,0.9,[0.73446328 0.75147929],"[[254  84]
 [ 47 130]]",0.7456310679611651,adam,0.745631067961165,"(0.7456310679611651, 0.7456310679611651, None)","(array([0.75147929, 0.73446328]), array([0.73446328, 0.75147929]), array([338, 177]))",1000,0.7456310679611651,0.5374314162433608,"              precision    recall  f1-score   support

           0       0.84      0.75      0.79       338
           1       0.61      0.73      0.66       177

    accuracy                           0.75       515
   macro avg       0.73      0.74      0.73       515
weighted avg       0.76      0.75      0.75       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.75      0.73      0.79      0.74      0.55       338
          1       0.61      0.73      0.75      0.66      0.74      0.55       177

avg / total       0.76      0.75      0.74      0.75      0.74      0.55       515
","(5, 5)",0.001,0.7456310679611651,constant,"[[-1.24562366 -0.09486254 -0.35061102 ... -0.14828389  0.47080466
   1.18202069]
 [ 1.07493626 -0.76889374 -0.13507775 ...  0.26378995  0.07341416
  -0.56486911]
 [-1.79163776  0.1345949  -0.45837765 ... -0.14828389 -0.00880457
  -0.3884156 ]
 ...
 [-0.50067448  0.16102584 -0.26096186 ... -0.23069866  0.25235129
   2.62209817]
 [-1.86655539 -0.22847927 -0.38895791 ...  0.12882335 -0.34763434
  -0.77818055]
 [-1.21500521  0.1350138  -0.23531149 ...  1.61458371  1.0811394
   0.24261102]]",0.0001,0.7456310679611651,0.5,0.4683168588762375,8.785722085276575,auto,,0.7429712833884934
