id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,pr_curve,y,alpha,cohen_kappa_score,imb_spec_micro,activation,roc_curve,hamming_loss,rec_score,imb_sens,imb_report_0.3,zero_one_loss,warm_start,momentum,imb_spec,confusion_matrix,accuracy,solver,fbeta_score,imb_sens_spec_supp_micro,imb_sens_spec_supp,max_iter,prec_score,avg_prec_score,bal_report,imb_report_0.1,hidden_layer_sizes,learning_rate_init,f1_score,learning_rate,X,tol,imb_sens_micro,power_t,matthews_corrcoef,log_loss,batch_size,hinge_loss,roc_auc_score
CVS,0,4,0.7824986591579512,0.6679225243068283,0.6704545454545454,0.7581120943952803,0.7129373742842923,0.4170655039899768,0.7281553398058253,118,257,82,58,339,176,0.8158730158730159,0.59,0.7581120943952803,0.6704545454545454,0.7859327217125383,0.6276595744680851,2.3004780795442983,2.771757206208426,0.3295454545454546,0.6704545454545454,,[0 1 1 ... 1 1 1],1.0,0.4149626744563454,0.7281553398058253,logistic,"(array([0.        , 0.24188791, 1.        ]), array([0.        , 0.67045455, 1.        ]), array([2, 1, 0]))",0.27184466019417475,0.7281553398058253,[0.75811209 0.67045455],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.76      0.67      0.79      0.71      0.52       339
          1       0.59      0.67      0.76      0.63      0.71      0.49       176

avg / total       0.74      0.73      0.70      0.73      0.71      0.51       515
",0.27184466019417475,False,0.9,[0.67045455 0.75811209],"[[257  82]
 [ 58 118]]",0.7281553398058253,adam,0.7281553398058253,"(0.7281553398058253, 0.7281553398058253, None)","(array([0.75811209, 0.67045455]), array([0.67045455, 0.75811209]), array([339, 176]))",1000,0.7281553398058253,0.5081895410414827,"              precision    recall  f1-score   support

           0       0.82      0.76      0.79       339
           1       0.59      0.67      0.63       176

    accuracy                           0.73       515
   macro avg       0.70      0.71      0.71       515
weighted avg       0.74      0.73      0.73       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.76      0.67      0.79      0.71      0.51       339
          1       0.59      0.67      0.76      0.63      0.71      0.50       176

avg / total       0.74      0.73      0.70      0.73      0.71      0.51       515
","(1,)",0.001,0.7281553398058251,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.7281553398058253,0.5,0.4170655039899768,9.389309247139364,auto,,0.7142833199249129
CVS,1,4,0.781241619737195,0.6814952729846527,0.7102272727272727,0.7168141592920354,0.7135131150905883,0.4092195691137976,0.7145631067961165,125,243,96,51,339,176,0.826530612244898,0.5656108597285068,0.7168141592920354,0.7102272727272727,0.7677725118483414,0.6297229219143576,2.47371160853722,2.5079900568181817,0.2897727272727273,0.7102272727272727,,[0 1 1 ... 1 1 1],1.0,0.40231164586343293,0.7145631067961165,logistic,"(array([0.        , 0.28318584, 1.        ]), array([0.        , 0.71022727, 1.        ]), array([2, 1, 0]))",0.2854368932038835,0.7145631067961165,[0.71681416 0.71022727],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.72      0.71      0.77      0.71      0.51       339
          1       0.57      0.71      0.72      0.63      0.71      0.51       176

avg / total       0.74      0.71      0.71      0.72      0.71      0.51       515
",0.28543689320388355,False,0.9,[0.71022727 0.71681416],"[[243  96]
 [ 51 125]]",0.7145631067961165,adam,0.7145631067961165,"(0.7145631067961165, 0.7145631067961165, None)","(array([0.71681416, 0.71022727]), array([0.71022727, 0.71681416]), array([339, 176]))",1000,0.7145631067961165,0.5007413845434976,"              precision    recall  f1-score   support

           0       0.83      0.72      0.77       339
           1       0.57      0.71      0.63       176

    accuracy                           0.71       515
   macro avg       0.70      0.71      0.70       515
weighted avg       0.74      0.71      0.72       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.72      0.71      0.77      0.71      0.51       339
          1       0.57      0.71      0.72      0.63      0.71      0.51       176

avg / total       0.74      0.71      0.71      0.72      0.71      0.51       515
","(10,)",0.001,0.7145631067961165,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.7145631067961165,0.5,0.4092195691137976,9.858790080398386,auto,,0.7135207160096539
CVS,2,4,0.7772526146419954,0.6632991208377956,0.7045454545454546,0.7050147492625368,0.7047800628426032,0.391835183855731,0.7048543689320388,124,239,100,52,339,176,0.8213058419243986,0.5535714285714286,0.7050147492625368,0.7045454545454546,0.7587301587301586,0.62,2.38620376673474,2.3884090909090907,0.2954545454545454,0.7045454545454546,,[0 1 1 ... 1 1 1],1.0,0.38435887756386056,0.7048543689320388,logistic,"(array([0.        , 0.29498525, 1.        ]), array([0.        , 0.70454545, 1.        ]), array([2, 1, 0]))",0.29514563106796116,0.7048543689320388,[0.70501475 0.70454545],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.71      0.70      0.76      0.70      0.50       339
          1       0.55      0.70      0.71      0.62      0.70      0.50       176

avg / total       0.73      0.70      0.70      0.71      0.70      0.50       515
",0.2951456310679612,False,0.9,[0.70454545 0.70501475],"[[239 100]
 [ 52 124]]",0.7048543689320388,adam,0.7048543689320388,"(0.7048543689320388, 0.7048543689320388, None)","(array([0.70501475, 0.70454545]), array([0.70454545, 0.70501475]), array([339, 176]))",1000,0.7048543689320388,0.4909871075526415,"              precision    recall  f1-score   support

           0       0.82      0.71      0.76       339
           1       0.55      0.70      0.62       176

    accuracy                           0.70       515
   macro avg       0.69      0.70      0.69       515
weighted avg       0.73      0.70      0.71       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.71      0.70      0.76      0.70      0.50       339
          1       0.55      0.70      0.71      0.62      0.70      0.50       176

avg / total       0.73      0.70      0.70      0.71      0.70      0.50       515
","(50,)",0.001,0.7048543689320388,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.7048543689320388,0.5,0.391835183855731,10.194124217028044,auto,,0.7047801019039958
CVS,3,4,0.7813589434164654,0.6637351971104544,0.6931818181818182,0.7286135693215339,0.7106769158585673,0.4059456339220003,0.7165048543689321,122,247,92,54,339,176,0.8205980066445183,0.5700934579439252,0.7286135693215339,0.6931818181818182,0.771875,0.6256410256410256,2.374740522233148,2.554224308300395,0.30681818181818177,0.6931818181818182,,[0 1 1 ... 1 1 1],1.0,0.4009815012507768,0.7165048543689321,logistic,"(array([0.        , 0.27138643, 1.        ]), array([0.        , 0.69318182, 1.        ]), array([2, 1, 0]))",0.283495145631068,0.7165048543689321,[0.72861357 0.69318182],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.73      0.69      0.77      0.71      0.51       339
          1       0.57      0.69      0.73      0.63      0.71      0.50       176

avg / total       0.73      0.72      0.71      0.72      0.71      0.51       515
",0.2834951456310679,False,0.9,[0.69318182 0.72861357],"[[247  92]
 [ 54 122]]",0.7165048543689321,adam,0.7165048543689321,"(0.7165048543689321, 0.7165048543689321, None)","(array([0.72861357, 0.69318182]), array([0.69318182, 0.72861357]), array([339, 176]))",1000,0.7165048543689321,0.5000327886431688,"              precision    recall  f1-score   support

           0       0.82      0.73      0.77       339
           1       0.57      0.69      0.63       176

    accuracy                           0.72       515
   macro avg       0.70      0.71      0.70       515
weighted avg       0.73      0.72      0.72       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.73      0.69      0.77      0.71      0.51       339
          1       0.57      0.69      0.73      0.63      0.71      0.50       176

avg / total       0.73      0.72      0.71      0.72      0.71      0.51       515
","(5, 5)",0.001,0.7165048543689322,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.7165048543689321,0.5,0.4059456339220003,9.791718284700073,auto,,0.7108976937516761
CVS,4,4,0.7779230356663984,0.6611262997851419,0.6988636363636364,0.7138643067846607,0.7063241503090026,0.3957288452370479,0.7087378640776699,123,242,97,53,339,176,0.8203389830508474,0.5590909090909091,0.7138643067846607,0.6988636363636364,0.7634069400630914,0.6212121212121212,2.370568264039628,2.4424203373945637,0.30113636363636365,0.6988636363636364,,[0 1 1 ... 1 1 1],1.0,0.3893280632411067,0.7087378640776699,logistic,"(array([0.        , 0.28613569, 1.        ]), array([0.        , 0.69886364, 1.        ]), array([2, 1, 0]))",0.2912621359223301,0.7087378640776699,[0.71386431 0.69886364],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.71      0.70      0.76      0.71      0.50       339
          1       0.56      0.70      0.71      0.62      0.71      0.50       176

avg / total       0.73      0.71      0.70      0.71      0.71      0.50       515
",0.2912621359223301,False,0.9,[0.69886364 0.71386431],"[[242  97]
 [ 53 123]]",0.7087378640776699,adam,0.7087378640776699,"(0.7087378640776699, 0.7087378640776699, None)","(array([0.71386431, 0.69886364]), array([0.69886364, 0.71386431]), array([339, 176]))",1000,0.7087378640776699,0.49364092714434726,"              precision    recall  f1-score   support

           0       0.82      0.71      0.76       339
           1       0.56      0.70      0.62       176

    accuracy                           0.71       515
   macro avg       0.69      0.71      0.69       515
weighted avg       0.73      0.71      0.71       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.71      0.70      0.76      0.71      0.50       339
          1       0.56      0.70      0.71      0.62      0.71      0.50       176

avg / total       0.73      0.71      0.70      0.71      0.71      0.50       515
","(10, 10)",0.001,0.7087378640776699,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.7087378640776699,0.5,0.3957288452370479,10.059988388713265,auto,,0.7063639715741485
CVS,5,4,0.5903895146151783,0.4377713890781961,0.0,1.0,0.0,inf,0.658252427184466,0,339,0,176,339,176,0.658252427184466,0.0,1.0,0.0,0.793911007025761,0.0,1.0,inf,1.0,0.0,,[0 1 1 ... 1 1 1],1.0,0.0,0.658252427184466,logistic,"(array([0., 1.]), array([0., 1.]), array([1, 0]))",0.341747572815534,0.658252427184466,[1. 0.],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.00      0.79      0.00      0.00       339
          1       0.00      0.00      1.00      0.00      0.00      0.00       176

avg / total       0.43      0.66      0.34      0.52      0.00      0.00       515
",0.34174757281553403,False,0.9,[0. 1.],"[[339   0]
 [176   0]]",0.658252427184466,adam,0.658252427184466,"(0.658252427184466, 0.658252427184466, None)","(array([1., 0.]), array([0., 1.]), array([339, 176]))",1000,0.658252427184466,0.341747572815534,"              precision    recall  f1-score   support

           0       0.66      1.00      0.79       339
           1       0.00      0.00      0.00       176

    accuracy                           0.66       515
   macro avg       0.33      0.50      0.40       515
weighted avg       0.43      0.66      0.52       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      1.00      0.00      0.79      0.00      0.00       339
          1       0.00      0.00      1.00      0.00      0.00      0.00       176

avg / total       0.43      0.66      0.34      0.52      0.00      0.00       515
","(5, 5, 5)",0.001,0.658252427184466,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.658252427184466,0.5,0.0,11.803543000979186,auto,,0.5
CVS,6,4,0.7849792169482436,0.6736007118269749,0.6306818181818182,0.7846607669616519,0.7034708801104098,0.41109267297653895,0.7320388349514563,111,266,73,65,339,176,0.8036253776435045,0.6032608695652174,0.7846607669616519,0.6306818181818182,0.7940298507462686,0.6166666666666667,2.1246199228500116,2.9287826899128264,0.36931818181818177,0.6306818181818182,,[0 1 1 ... 1 1 1],0.1,0.41085284170037795,0.7320388349514563,logistic,"(array([0.        , 0.21533923, 1.        ]), array([0.        , 0.63068182, 1.        ]), array([2, 1, 0]))",0.26796116504854367,0.7320388349514563,[0.78466077 0.63068182],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.78      0.63      0.79      0.70      0.52       339
          1       0.60      0.63      0.78      0.62      0.70      0.47       176

avg / total       0.74      0.73      0.68      0.73      0.70      0.50       515
",0.2679611650485437,False,0.9,[0.63068182 0.78466077],"[[266  73]
 [ 65 111]]",0.7320388349514563,adam,0.7320388349514563,"(0.7320388349514563, 0.7320388349514563, None)","(array([0.78466077, 0.63068182]), array([0.63068182, 0.78466077]), array([339, 176]))",1000,0.7320388349514563,0.5066792542883457,"              precision    recall  f1-score   support

           0       0.80      0.78      0.79       339
           1       0.60      0.63      0.62       176

    accuracy                           0.73       515
   macro avg       0.70      0.71      0.71       515
weighted avg       0.74      0.73      0.73       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.78      0.63      0.79      0.70      0.50       339
          1       0.60      0.63      0.78      0.62      0.70      0.49       176

avg / total       0.74      0.73      0.68      0.73      0.70      0.50       515
","(1,)",0.001,0.7320388349514563,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.7320388349514563,0.5,0.41109267297653895,9.255164103126367,auto,,0.7076712925717351
CVS,7,4,0.8609546795387504,0.8082769680896273,0.7897727272727273,0.7699115044247787,0.7797788844334053,0.5376024701176311,0.7766990291262136,139,261,78,37,339,176,0.8758389261744967,0.6405529953917051,0.7699115044247787,0.7897727272727273,0.8194662480376766,0.7073791348600509,3.662281750777326,3.432473776223776,0.2102272727272727,0.7897727272727273,,[0 1 1 ... 1 1 1],0.1,0.5300013490885717,0.7766990291262136,logistic,"(array([0.       , 0.2300885, 1.       ]), array([0.        , 0.78977273, 1.        ]), array([2, 1, 0]))",0.22330097087378642,0.7766990291262136,[0.7699115  0.78977273],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.88      0.77      0.79      0.82      0.78      0.60       339
          1       0.64      0.79      0.77      0.71      0.78      0.61       176

avg / total       0.80      0.78      0.78      0.78      0.78      0.61       515
",0.22330097087378642,False,0.9,[0.78977273 0.7699115 ],"[[261  78]
 [ 37 139]]",0.7766990291262136,adam,0.7766990291262136,"(0.7766990291262136, 0.7766990291262136, None)","(array([0.7699115 , 0.78977273]), array([0.78977273, 0.7699115 ]), array([339, 176]))",1000,0.7766990291262136,0.5777359463273964,"              precision    recall  f1-score   support

           0       0.88      0.77      0.82       339
           1       0.64      0.79      0.71       176

    accuracy                           0.78       515
   macro avg       0.76      0.78      0.76       515
weighted avg       0.80      0.78      0.78       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.88      0.77      0.79      0.82      0.78      0.61       339
          1       0.64      0.79      0.77      0.71      0.78      0.61       176

avg / total       0.80      0.78      0.78      0.78      0.78      0.61       515
","(10,)",0.001,0.7766990291262136,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.7766990291262136,0.5,0.5376024701176311,7.712663405852978,auto,,0.779842115848753
CVS,8,4,0.8950288281040494,0.8478407674939967,0.7897727272727273,0.831858407079646,0.810542462098093,0.6072472598257233,0.8174757281553398,139,282,57,37,339,176,0.8840125391849529,0.7091836734693877,0.831858407079646,0.7897727272727273,0.8571428571428571,0.7473118279569892,3.956948098541019,4.69706937799043,0.2102272727272727,0.7897727272727273,,[0 1 1 ... 1 1 1],0.1,0.6051000097888863,0.8174757281553398,logistic,"(array([0.        , 0.16814159, 1.        ]), array([0.        , 0.78977273, 1.        ]), array([2, 1, 0]))",0.1825242718446602,0.8174757281553398,[0.83185841 0.78977273],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.88      0.83      0.79      0.86      0.81      0.67       339
          1       0.71      0.79      0.83      0.75      0.81      0.65       176

avg / total       0.82      0.82      0.80      0.82      0.81      0.66       515
",0.18252427184466025,False,0.9,[0.78977273 0.83185841],"[[282  57]
 [ 37 139]]",0.8174757281553398,adam,0.8174757281553398,"(0.8174757281553398, 0.8174757281553398, None)","(array([0.83185841, 0.78977273]), array([0.78977273, 0.83185841]), array([339, 176]))",1000,0.8174757281553398,0.6319385841273845,"              precision    recall  f1-score   support

           0       0.88      0.83      0.86       339
           1       0.71      0.79      0.75       176

    accuracy                           0.82       515
   macro avg       0.80      0.81      0.80       515
weighted avg       0.82      0.82      0.82       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.88      0.83      0.79      0.86      0.81      0.66       339
          1       0.71      0.79      0.83      0.75      0.81      0.65       176

avg / total       0.82      0.82      0.80      0.82      0.81      0.66       515
","(50,)",0.001,0.8174757281553398,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.8174757281553398,0.5,0.6072472598257233,6.3042535110196605,auto,,0.8108155671761865
CVS,9,4,0.8307019308125503,0.757885518810615,0.7670454545454546,0.7286135693215339,0.7475825883928959,0.4735109513364232,0.7417475728155339,135,247,92,41,339,176,0.8576388888888888,0.5947136563876652,0.7286135693215339,0.7670454545454546,0.7878787878787878,0.6699751861042184,3.1277070292826825,2.826395750988142,0.23295454545454541,0.7670454545454546,,[0 1 1 ... 1 1 1],0.1,0.4633777547966562,0.7417475728155339,logistic,"(array([0.        , 0.27138643, 1.        ]), array([0.        , 0.76704545, 1.        ]), array([2, 1, 0]))",0.258252427184466,0.7417475728155339,[0.72861357 0.76704545],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.86      0.73      0.77      0.79      0.75      0.55       339
          1       0.59      0.77      0.73      0.67      0.75      0.57       176

avg / total       0.77      0.74      0.75      0.75      0.75      0.56       515
",0.25825242718446606,False,0.9,[0.76704545 0.72861357],"[[247  92]
 [ 41 135]]",0.7417475728155339,adam,0.7417475728155339,"(0.7417475728155339, 0.7417475728155339, None)","(array([0.72861357, 0.76704545]), array([0.76704545, 0.72861357]), array([339, 176]))",1000,0.7417475728155339,0.5357840573737028,"              precision    recall  f1-score   support

           0       0.86      0.73      0.79       339
           1       0.59      0.77      0.67       176

    accuracy                           0.74       515
   macro avg       0.73      0.75      0.73       515
weighted avg       0.77      0.74      0.75       515
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.86      0.73      0.77      0.79      0.75      0.56       339
          1       0.59      0.77      0.73      0.67      0.75      0.56       176

avg / total       0.77      0.74      0.75      0.75      0.75      0.56       515
","(5, 5)",0.001,0.741747572815534,constant,"[[-0.9641563  -0.71242794 -0.3099732  ...  0.50843942 -0.49107784
  -0.8096175 ]
 [-1.6450826   0.116325   -0.44038809 ... -0.22104835 -0.27198488
  -0.33535074]
 [-0.28322999 -0.70522139 -0.44038809 ...  0.58949362 -0.77863735
  -0.63396314]
 ...
 [ 0.61671394 -0.32514635 -0.27783073 ... -0.09069431 -0.92629962
  -0.18722261]
 [ 0.14314075  0.13708569 -0.33264416 ...  0.42526462 -0.68600848
   1.98680996]
 [ 1.18672614 -0.16428475 -0.11188609 ...  0.08227842 -0.80969424
  -0.69915302]]",0.0001,0.7417475728155339,0.5,0.4735109513364232,8.9198656766732,auto,,0.7478295119334941
