id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,pr_curve,y,alpha,cohen_kappa_score,imb_spec_micro,activation,roc_curve,hamming_loss,rec_score,imb_sens,imb_report_0.3,zero_one_loss,warm_start,momentum,imb_spec,confusion_matrix,accuracy,solver,fbeta_score,imb_sens_spec_supp_micro,imb_sens_spec_supp,max_iter,prec_score,avg_prec_score,bal_report,imb_report_0.1,hidden_layer_sizes,learning_rate_init,f1_score,learning_rate,X,tol,imb_sens_micro,power_t,matthews_corrcoef,log_loss,batch_size,hinge_loss,roc_auc_score
CVS,0,0,0.7418295751879074,0.6012574187705017,0.615819209039548,0.7728613569321534,0.6898861279393799,0.3842960023122251,0.7189922480620154,109,262,77,68,339,177,0.793939393939394,0.5860215053763441,0.7728613569321534,0.615819209039548,0.7832585949177878,0.6005509641873279,2.0117126496616344,2.711204050187101,0.384180790960452,0.615819209039548,,[0 1 1 ... 1 1 1],1.0,0.38401501679509975,0.7189922480620154,logistic,"(array([0.        , 0.22713864, 1.        ]), array([0.        , 0.61581921, 1.        ]), array([2, 1, 0]))",0.2810077519379845,0.7189922480620154,[0.77286136 0.61581921],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.77      0.62      0.78      0.69      0.50       339
          1       0.59      0.62      0.77      0.60      0.69      0.45       177

avg / total       0.72      0.72      0.67      0.72      0.69      0.48       516
",0.28100775193798455,False,0.9,[0.61581921 0.77286136],"[[262  77]
 [ 68 109]]",0.7189922480620154,adam,0.7189922480620154,"(0.7189922480620154, 0.7189922480620154, None)","(array([0.77286136, 0.61581921]), array([0.61581921, 0.77286136]), array([339, 177]))",1000,0.7189922480620154,0.4926662456574596,"              precision    recall  f1-score   support

           0       0.79      0.77      0.78       339
           1       0.59      0.62      0.60       177

    accuracy                           0.72       516
   macro avg       0.69      0.69      0.69       516
weighted avg       0.72      0.72      0.72       516
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.77      0.62      0.78      0.69      0.48       339
          1       0.59      0.62      0.77      0.60      0.69      0.47       177

avg / total       0.72      0.72      0.67      0.72      0.69      0.48       516
","(1,)",0.001,0.7189922480620154,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.7189922480620154,0.5,0.3842960023122251,9.705783229194138,auto,,0.6943402829858507
CVS,1,0,0.7480625968701564,0.6185832906203196,0.6497175141242938,0.7197640117994101,0.6838444885370076,0.357033403732443,0.6957364341085271,115,244,95,62,339,177,0.7973856209150327,0.5476190476190477,0.7197640117994101,0.6497175141242938,0.7565891472868217,0.5943152454780362,2.0548101627176707,2.3184656556645855,0.3502824858757062,0.6497175141242938,,[0 1 1 ... 1 1 1],1.0,0.35372391345969756,0.6957364341085271,logistic,"(array([0.        , 0.28023599, 1.        ]), array([0.        , 0.64971751, 1.        ]), array([2, 1, 0]))",0.30426356589147285,0.6957364341085271,[0.71976401 0.64971751],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.72      0.65      0.76      0.68      0.48       339
          1       0.55      0.65      0.72      0.59      0.68      0.46       177

avg / total       0.71      0.70      0.67      0.70      0.68      0.47       516
",0.30426356589147285,False,0.9,[0.64971751 0.71976401],"[[244  95]
 [ 62 115]]",0.6957364341085271,adam,0.6957364341085271,"(0.6957364341085271, 0.6957364341085271, None)","(array([0.71976401, 0.64971751]), array([0.64971751, 0.71976401]), array([339, 177]))",1000,0.6957364341085271,0.47595272506585085,"              precision    recall  f1-score   support

           0       0.80      0.72      0.76       339
           1       0.55      0.65      0.59       177

    accuracy                           0.70       516
   macro avg       0.67      0.68      0.68       516
weighted avg       0.71      0.70      0.70       516
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.72      0.65      0.76      0.68      0.47       339
          1       0.55      0.65      0.72      0.59      0.68      0.46       177

avg / total       0.71      0.70      0.67      0.70      0.68      0.47       516
","(10,)",0.001,0.6957364341085271,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.6957364341085271,0.5,0.357033403732443,10.509038480148925,auto,,0.6847407629618518
CVS,2,0,0.7473459660350317,0.6082019544578575,0.655367231638418,0.7020648967551623,0.678314328181959,0.3437277604359983,0.686046511627907,116,238,101,61,339,177,0.7959866220735786,0.5345622119815668,0.7020648967551623,0.655367231638418,0.7460815047021945,0.5888324873096447,2.037139126650225,2.1996979358952844,0.34463276836158196,0.655367231638418,,[0 1 1 ... 1 1 1],1.0,0.3391205350789811,0.686046511627907,logistic,"(array([0.       , 0.2979351, 1.       ]), array([0.        , 0.65536723, 1.        ]), array([2, 1, 0]))",0.313953488372093,0.686046511627907,[0.7020649  0.65536723],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.70      0.66      0.75      0.68      0.47       339
          1       0.53      0.66      0.70      0.59      0.68      0.45       177

avg / total       0.71      0.69      0.67      0.69      0.68      0.46       516
",0.313953488372093,False,0.9,[0.65536723 0.7020649 ],"[[238 101]
 [ 61 116]]",0.686046511627907,adam,0.6860465116279069,"(0.686046511627907, 0.686046511627907, None)","(array([0.7020649 , 0.65536723]), array([0.65536723, 0.7020649 ]), array([339, 177]))",1000,0.686046511627907,0.4685516112684346,"              precision    recall  f1-score   support

           0       0.80      0.70      0.75       339
           1       0.53      0.66      0.59       177

    accuracy                           0.69       516
   macro avg       0.67      0.68      0.67       516
weighted avg       0.71      0.69      0.69       516
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.70      0.66      0.75      0.68      0.46       339
          1       0.53      0.66      0.70      0.59      0.68      0.46       177

avg / total       0.71      0.69      0.67      0.69      0.68      0.46       516
","(50,)",0.001,0.686046511627907,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.686046511627907,0.5,0.3437277604359983,10.843725843635621,auto,,0.6787160641967901
CVS,3,0,0.7428295251904072,0.5885813442947789,0.632768361581921,0.7315634218289085,0.6803750346859754,0.3540489854551175,0.6976744186046512,112,248,91,65,339,177,0.792332268370607,0.5517241379310345,0.7315634218289085,0.632768361581921,0.7607361963190183,0.5894736842105263,1.9921034717494897,2.3572359843546287,0.36723163841807904,0.632768361581921,,[0 1 1 ... 1 1 1],1.0,0.3519779742066367,0.6976744186046512,logistic,"(array([0.        , 0.26843658, 1.        ]), array([0.        , 0.63276836, 1.        ]), array([2, 1, 0]))",0.3023255813953488,0.6976744186046512,[0.73156342 0.63276836],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.73      0.63      0.76      0.68      0.48       339
          1       0.55      0.63      0.73      0.59      0.68      0.45       177

avg / total       0.71      0.70      0.67      0.70      0.68      0.47       516
",0.3023255813953488,False,0.9,[0.63276836 0.73156342],"[[248  91]
 [ 65 112]]",0.6976744186046512,adam,0.6976744186046512,"(0.6976744186046512, 0.6976744186046512, None)","(array([0.73156342, 0.63276836]), array([0.63276836, 0.73156342]), array([339, 177]))",1000,0.6976744186046512,0.47508257105188045,"              precision    recall  f1-score   support

           0       0.79      0.73      0.76       339
           1       0.55      0.63      0.59       177

    accuracy                           0.70       516
   macro avg       0.67      0.68      0.68       516
weighted avg       0.71      0.70      0.70       516
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.73      0.63      0.76      0.68      0.47       339
          1       0.55      0.63      0.73      0.59      0.68      0.46       177

avg / total       0.71      0.70      0.67      0.70      0.68      0.46       516
","(5, 5)",0.001,0.6976744186046512,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.6976744186046512,0.5,0.3540489854551175,10.442096668550802,auto,,0.6821658917054146
CVS,4,0,0.7420128993550322,0.5889086530840506,0.632768361581921,0.7197640117994101,0.6748658344233638,0.3414452494062452,0.689922480620155,112,244,95,65,339,177,0.7896440129449838,0.5410628019323671,0.7197640117994101,0.632768361581921,0.7530864197530865,0.5833333333333333,1.95997277059224,2.257983942908118,0.36723163841807904,0.632768361581921,,[0 1 1 ... 1 1 1],1.0,0.3388112056124165,0.689922480620155,logistic,"(array([0.        , 0.28023599, 1.        ]), array([0.        , 0.63276836, 1.        ]), array([2, 1, 0]))",0.31007751937984496,0.689922480620155,[0.71976401 0.63276836],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.72      0.63      0.75      0.67      0.47       339
          1       0.54      0.63      0.72      0.58      0.67      0.44       177

avg / total       0.70      0.69      0.66      0.69      0.67      0.46       516
",0.31007751937984496,False,0.9,[0.63276836 0.71976401],"[[244  95]
 [ 65 112]]",0.689922480620155,adam,0.689922480620155,"(0.689922480620155, 0.689922480620155, None)","(array([0.71976401, 0.63276836]), array([0.63276836, 0.71976401]), array([339, 177]))",1000,0.689922480620155,0.46833641493972933,"              precision    recall  f1-score   support

           0       0.79      0.72      0.75       339
           1       0.54      0.63      0.58       177

    accuracy                           0.69       516
   macro avg       0.67      0.68      0.67       516
weighted avg       0.70      0.69      0.69       516
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.72      0.63      0.75      0.67      0.46       339
          1       0.54      0.63      0.72      0.58      0.67      0.45       177

avg / total       0.70      0.69      0.66      0.69      0.67      0.46       516
","(10, 10)",0.001,0.689922480620155,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.689922480620155,0.5,0.3414452494062452,10.70984531965422,auto,,0.6762661866906654
CVS,5,0,0.705081412596037,0.5326820134840676,1.0,0.0,0.0,inf,0.3430232558139535,177,0,339,0,339,177,0.0,0.3430232558139535,0.0,1.0,0.0,0.5108225108225108,inf,1.0,0.0,1.0,,[0 1 1 ... 1 1 1],1.0,0.0,0.3430232558139535,logistic,"(array([0., 1.]), array([0., 1.]), array([2, 1]))",0.6569767441860465,0.3430232558139535,[0. 1.],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       339
          1       0.34      1.00      0.00      0.51      0.00      0.00       177

avg / total       0.12      0.34      0.66      0.18      0.00      0.00       516
",0.6569767441860466,False,0.9,[1. 0.],"[[  0 339]
 [  0 177]]",0.3430232558139535,adam,0.34302325581395343,"(0.3430232558139535, 0.3430232558139535, None)","(array([0., 1.]), array([1., 0.]), array([339, 177]))",1000,0.3430232558139535,0.3430232558139535,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00       339
           1       0.34      1.00      0.51       177

    accuracy                           0.34       516
   macro avg       0.17      0.50      0.26       516
weighted avg       0.12      0.34      0.18       516
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       339
          1       0.34      1.00      0.00      0.51      0.00      0.00       177

avg / total       0.12      0.34      0.66      0.18      0.00      0.00       516
","(5, 5, 5)",0.001,0.3430232558139535,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.3430232558139535,0.5,0.0,22.691698181014647,auto,,0.5
CVS,6,0,0.752512374381281,0.5943215749838406,0.632768361581921,0.7610619469026548,0.6939567142148996,0.3863809466894415,0.7170542635658915,112,258,81,65,339,177,0.7987616099071208,0.5803108808290155,0.7610619469026548,0.632768361581921,0.7794561933534744,0.6054054054054053,2.072430224642614,2.6482527725465577,0.36723163841807904,0.632768361581921,,[0 1 1 ... 1 1 1],0.1,0.3855038418244996,0.7170542635658915,logistic,"(array([0.        , 0.23893805, 1.        ]), array([0.        , 0.63276836, 1.        ]), array([2, 1, 0]))",0.28294573643410853,0.7170542635658915,[0.76106195 0.63276836],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.76      0.63      0.78      0.69      0.50       339
          1       0.58      0.63      0.76      0.61      0.69      0.46       177

avg / total       0.72      0.72      0.68      0.72      0.69      0.49       516
",0.2829457364341085,False,0.9,[0.63276836 0.76106195],"[[258  81]
 [ 65 112]]",0.7170542635658915,adam,0.7170542635658915,"(0.7170542635658915, 0.7170542635658915, None)","(array([0.76106195, 0.63276836]), array([0.63276836, 0.76106195]), array([339, 177]))",1000,0.7170542635658915,0.49317135751839947,"              precision    recall  f1-score   support

           0       0.80      0.76      0.78       339
           1       0.58      0.63      0.61       177

    accuracy                           0.72       516
   macro avg       0.69      0.70      0.69       516
weighted avg       0.72      0.72      0.72       516
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.76      0.63      0.78      0.69      0.49       339
          1       0.58      0.63      0.76      0.61      0.69      0.48       177

avg / total       0.72      0.72      0.68      0.72      0.69      0.48       516
","(1,)",0.001,0.7170542635658915,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.7170542635658915,0.5,0.3863809466894415,9.77272504079226,auto,,0.6969151542422879
CVS,7,0,0.8458743729480193,0.7652847604432351,0.7401129943502824,0.8023598820058997,0.7706081850187719,0.529563880012904,0.7810077519379846,131,272,67,46,339,177,0.8553459119496856,0.6616161616161617,0.8023598820058997,0.7401129943502824,0.8280060882800608,0.6986666666666665,3.087341285109657,3.744750822160384,0.25988700564971756,0.7401129943502824,,[0 1 1 ... 1 1 1],0.1,0.5275184753014392,0.7810077519379846,logistic,"(array([0.        , 0.19764012, 1.        ]), array([0.        , 0.74011299, 1.        ]), array([2, 1, 0]))",0.2189922480620155,0.7810077519379846,[0.80235988 0.74011299],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.86      0.80      0.74      0.83      0.77      0.60       339
          1       0.66      0.74      0.80      0.70      0.77      0.58       177

avg / total       0.79      0.78      0.76      0.78      0.77      0.60       516
",0.21899224806201545,False,0.9,[0.74011299 0.80235988],"[[272  67]
 [ 46 131]]",0.7810077519379846,adam,0.7810077519379846,"(0.7810077519379846, 0.7810077519379846, None)","(array([0.80235988, 0.74011299]), array([0.74011299, 0.80235988]), array([339, 177]))",1000,0.7810077519379846,0.5788180053059833,"              precision    recall  f1-score   support

           0       0.86      0.80      0.83       339
           1       0.66      0.74      0.70       177

    accuracy                           0.78       516
   macro avg       0.76      0.77      0.76       516
weighted avg       0.79      0.78      0.78       516
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.86      0.80      0.74      0.83      0.77      0.60       339
          1       0.66      0.74      0.80      0.70      0.77      0.59       177

avg / total       0.79      0.78      0.76      0.78      0.77      0.59       516
","(10,)",0.001,0.7810077519379846,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.7810077519379846,0.5,0.529563880012904,7.563828111730097,auto,,0.7712364381780911
CVS,8,0,0.8827391963735147,0.8381995125174874,0.7627118644067796,0.8348082595870207,0.7979462162901679,0.5874631838995271,0.810077519379845,135,283,56,42,339,177,0.8707692307692307,0.7068062827225131,0.8348082595870207,0.7627118644067796,0.8524096385542168,0.7336956521739131,3.518120522545301,4.617130750605327,0.23728813559322037,0.7627118644067796,,[0 1 1 ... 1 1 1],0.1,0.5864370184994356,0.810077519379845,logistic,"(array([0.        , 0.16519174, 1.        ]), array([0.        , 0.76271186, 1.        ]), array([2, 1, 0]))",0.18992248062015504,0.810077519379845,[0.83480826 0.76271186],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.87      0.83      0.76      0.85      0.80      0.65       339
          1       0.71      0.76      0.83      0.73      0.80      0.62       177

avg / total       0.81      0.81      0.79      0.81      0.80      0.64       516
",0.18992248062015504,False,0.9,[0.76271186 0.83480826],"[[283  56]
 [ 42 135]]",0.810077519379845,adam,0.810077519379845,"(0.810077519379845, 0.810077519379845, None)","(array([0.83480826, 0.76271186]), array([0.76271186, 0.83480826]), array([339, 177]))",1000,0.810077519379845,0.6204848865069227,"              precision    recall  f1-score   support

           0       0.87      0.83      0.85       339
           1       0.71      0.76      0.73       177

    accuracy                           0.81       516
   macro avg       0.79      0.80      0.79       516
weighted avg       0.81      0.81      0.81       516
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.87      0.83      0.76      0.85      0.80      0.64       339
          1       0.71      0.76      0.83      0.73      0.80      0.63       177

avg / total       0.81      0.81      0.79      0.81      0.80      0.64       516
","(50,)",0.001,0.8100775193798451,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.810077519379845,0.5,0.5874631838995271,6.559776868521972,auto,,0.7987600619969002
CVS,9,0,0.8148925887038981,0.7028708906069624,0.7288135593220338,0.7728613569321534,0.7505143812134313,0.4862889621720846,0.7577519379844961,129,262,77,48,339,177,0.8451612903225807,0.6262135922330098,0.7728613569321534,0.7288135593220338,0.8073959938366718,0.6736292428198433,2.849926253687315,3.2086726832489543,0.27118644067796616,0.7288135593220338,,[0 1 1 ... 1 1 1],0.1,0.48277521170130877,0.7577519379844961,logistic,"(array([0.        , 0.22713864, 1.        ]), array([0.        , 0.72881356, 1.        ]), array([2, 1, 0]))",0.24224806201550386,0.7577519379844961,[0.77286136 0.72881356],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.77      0.73      0.81      0.75      0.57       339
          1       0.63      0.73      0.77      0.67      0.75      0.56       177

avg / total       0.77      0.76      0.74      0.76      0.75      0.57       516
",0.24224806201550386,False,0.9,[0.72881356 0.77286136],"[[262  77]
 [ 48 129]]",0.7577519379844961,adam,0.7577519379844961,"(0.7577519379844961, 0.7577519379844961, None)","(array([0.77286136, 0.72881356]), array([0.72881356, 0.77286136]), array([339, 177]))",1000,0.7577519379844961,0.5494162128651301,"              precision    recall  f1-score   support

           0       0.85      0.77      0.81       339
           1       0.63      0.73      0.67       177

    accuracy                           0.76       516
   macro avg       0.74      0.75      0.74       516
weighted avg       0.77      0.76      0.76       516
","                   pre       rec       spe        f1       geo       iba       sup

          0       0.85      0.77      0.73      0.81      0.75      0.57       339
          1       0.63      0.73      0.77      0.67      0.75      0.56       177

avg / total       0.77      0.76      0.74      0.76      0.75      0.56       516
","(5, 5)",0.001,0.7577519379844961,constant,"[[-0.96469827 -0.70801056 -0.32923885 ...  0.50071756 -0.48386622
  -0.79300152]
 [-1.64706534  0.12502028 -0.47046746 ... -0.22279409 -0.26760662
  -0.32230057]
 [-0.28233121 -0.70076681 -0.47046746 ...  0.58110775 -0.76770694
  -0.61866784]
 ...
 [-0.53391829  2.16933183  0.23309678 ...  0.99424765  1.16605758
   0.09822462]
 [ 1.58704871 -0.37580734 -0.17290366 ...  0.13616196 -0.97767916
  -0.17472409]
 [-0.75749184 -0.4058932  -0.18976129 ...  0.96222589  0.39374088
   0.08961578]]",0.0001,0.7577519379844961,0.5,0.4862889621720846,8.367070965825505,auto,,0.7508374581270936
