id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,accuracy,max_iter,prec_score,cohen_kappa_score,imb_sens,avg_prec_score,kernel,rec_score,confusion_matrix,X,imb_sens_micro,hinge_loss,imb_report_0.3,y,imb_report_0.1,imb_spec,roc_curve,hamming_loss,zero_one_loss,fbeta_score,probability,roc_auc_score,bal_report,imb_sens_spec_supp_micro,imb_sens_spec_supp,gamma,imb_spec_micro,pr_curve,C,log_loss,matthews_corrcoef,f1_score
CVS,0,8,0.8334111292634947,0.903325509982058,0.7774480712166172,0.7134831460674157,0.7447792261842944,0.47818697989630027,0.7553398058252427,262,127,51,75,178,337,0.6287128712871287,0.8370607028753994,0.7134831460674157,0.7774480712166172,0.6684210526315789,0.8061538461538461,3.205917602996254,2.7134462093442715,0.2225519287833828,0.7774480712166172,0.7553398058252427,-1,0.7553398058252427,0.4757973309206063,[0.71348315 0.77744807],0.7964022969028702,rbf,0.7553398058252427,"[[127  51]
 [ 75 262]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.7553398058252427,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.71      0.78      0.67      0.74      0.54       178
          1       0.84      0.78      0.71      0.81      0.74      0.57       337

avg / total       0.77      0.76      0.74      0.76      0.74      0.56       515
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.71      0.78      0.67      0.74      0.55       178
          1       0.84      0.78      0.71      0.81      0.74      0.56       337

avg / total       0.77      0.76      0.74      0.76      0.74      0.56       515
",[0.77744807 0.71348315],"(array([0.        , 0.28651685, 1.        ]), array([0.        , 0.77744807, 1.        ]), array([2, 1, 0]))",0.2446601941747573,0.24466019417475726,0.7553398058252427,True,0.7454656086420165,"              precision    recall  f1-score   support

           0       0.63      0.71      0.67       178
           1       0.84      0.78      0.81       337

    accuracy                           0.76       515
   macro avg       0.73      0.75      0.74       515
weighted avg       0.77      0.76      0.76       515
","(0.7553398058252427, 0.7553398058252427, None)","(array([0.71348315, 0.77744807]), array([0.77744807, 0.71348315]), array([178, 337], dtype=int32))",0.1,0.7553398058252427,,0.1,8.450342922772206,0.47818697989630027,0.7553398058252427
CVS,1,8,0.8733371119927984,0.9233908953141201,1.0,0.11235955056179775,0.33520076157699547,0.27657781902827283,0.6932038834951456,337,20,158,0,178,337,1.0,0.6808080808080809,0.11235955056179775,1.0,0.20202020202020202,0.8100961538461539,inf,1.1265822784810127,0.0,1.0,0.6932038834951456,-1,0.6932038834951456,0.14211913547706911,[0.11235955 1.        ],0.6808080808080809,rbf,0.6932038834951456,"[[ 20 158]
 [  0 337]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.6932038834951456,,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.11      1.00      0.20      0.34      0.08       178
          1       0.68      1.00      0.11      0.81      0.34      0.14       337

avg / total       0.79      0.69      0.42      0.60      0.34      0.12       515
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.11      1.00      0.20      0.34      0.10       178
          1       0.68      1.00      0.11      0.81      0.34      0.12       337

avg / total       0.79      0.69      0.42      0.60      0.34      0.12       515
",[1.         0.11235955],"(array([0.        , 0.88764045, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))",0.3067961165048544,0.3067961165048544,0.6932038834951456,True,0.5561797752808989,"              precision    recall  f1-score   support

           0       1.00      0.11      0.20       178
           1       0.68      1.00      0.81       337

    accuracy                           0.69       515
   macro avg       0.84      0.56      0.51       515
weighted avg       0.79      0.69      0.60       515
","(0.6932038834951456, 0.6932038834951456, None)","(array([0.11235955, 1.        ]), array([1.        , 0.11235955]), array([178, 337], dtype=int32))",1.0,0.6932038834951456,,0.1,10.596607780174484,0.27657781902827283,0.6932038834951456
CVS,2,8,0.757535091521355,0.8551119113384242,0.6795252225519288,0.7191011235955056,0.699033154470214,0.38048088868733015,0.6932038834951456,229,128,50,108,178,337,0.5423728813559322,0.8207885304659498,0.7191011235955056,0.6795252225519288,0.6183574879227054,0.7435064935064937,2.2438618393674576,2.4191097922848663,0.3204747774480712,0.6795252225519288,0.6932038834951456,-1,0.6932038834951456,0.37017198941127294,[0.71910112 0.67952522],0.7674552466970228,rbf,0.6932038834951456,"[[128  50]
 [108 229]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.6932038834951456,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.54      0.72      0.68      0.62      0.70      0.49       178
          1       0.82      0.68      0.72      0.74      0.70      0.48       337

avg / total       0.72      0.69      0.71      0.70      0.70      0.49       515
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.54      0.72      0.68      0.62      0.70      0.49       178
          1       0.82      0.68      0.72      0.74      0.70      0.49       337

avg / total       0.72      0.69      0.71      0.70      0.70      0.49       515
",[0.67952522 0.71910112],"(array([0.        , 0.28089888, 1.        ]), array([0.        , 0.67952522, 1.        ]), array([2, 1, 0]))",0.3067961165048544,0.3067961165048544,0.6932038834951456,True,0.6993131730737172,"              precision    recall  f1-score   support

           0       0.54      0.72      0.62       178
           1       0.82      0.68      0.74       337

    accuracy                           0.69       515
   macro avg       0.68      0.70      0.68       515
weighted avg       0.72      0.69      0.70       515
","(0.6932038834951456, 0.6932038834951456, None)","(array([0.71910112, 0.67952522]), array([0.67952522, 0.71910112]), array([178, 337], dtype=int32))",0.01,0.6932038834951456,,0.1,10.596440097606596,0.38048088868733015,0.6932038834951456
CVS,3,8,0.909362184509719,0.9424740941567893,0.8664688427299704,0.7865168539325843,0.8255254982219408,0.6472704579014442,0.8388349514563107,292,140,38,45,178,337,0.7567567567567568,0.8848484848484849,0.7865168539325843,0.8664688427299704,0.7713498622589533,0.8755622188905547,5.890137328339578,4.058722473840389,0.13353115727002962,0.8664688427299704,0.8388349514563107,-1,0.8388349514563107,0.6469835239707644,[0.78651685 0.86646884],0.8540722834347334,rbf,0.8388349514563107,"[[140  38]
 [ 45 292]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.8388349514563107,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.79      0.87      0.77      0.83      0.67       178
          1       0.88      0.87      0.79      0.88      0.83      0.70       337

avg / total       0.84      0.84      0.81      0.84      0.83      0.69       515
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.79      0.87      0.77      0.83      0.68       178
          1       0.88      0.87      0.79      0.88      0.83      0.69       337

avg / total       0.84      0.84      0.81      0.84      0.83      0.68       515
",[0.86646884 0.78651685],"(array([0.        , 0.21348315, 1.        ]), array([0.        , 0.86646884, 1.        ]), array([2, 1, 0]))",0.16116504854368932,0.1611650485436893,0.8388349514563107,True,0.8264928483312773,"              precision    recall  f1-score   support

           0       0.76      0.79      0.77       178
           1       0.88      0.87      0.88       337

    accuracy                           0.84       515
   macro avg       0.82      0.83      0.82       515
weighted avg       0.84      0.84      0.84       515
","(0.8388349514563107, 0.8388349514563107, None)","(array([0.78651685, 0.86646884]), array([0.86646884, 0.78651685]), array([178, 337], dtype=int32))",0.1,0.8388349514563107,,1.0,5.566502573747446,0.6472704579014442,0.8388349514563107
CVS,4,8,0.91871436668556,0.9436628638723696,0.9910979228486647,0.5,0.7039523857650689,0.6097179088638621,0.8213592233009709,334,89,89,3,178,337,0.967391304347826,0.789598108747045,0.5,0.9910979228486647,0.6592592592592592,0.8789473684210526,56.16666666666683,1.9821958456973294,0.008902077151335286,0.9910979228486647,0.8213592233009709,-1,0.8213592233009709,0.5542719524356056,[0.5        0.99109792],0.7883942881828768,rbf,0.8213592233009709,"[[ 89  89]
 [  3 334]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.8213592233009709,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.97      0.50      0.99      0.66      0.70      0.42       178
          1       0.79      0.99      0.50      0.88      0.70      0.57       337

avg / total       0.85      0.82      0.67      0.80      0.70      0.52       515
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.97      0.50      0.99      0.66      0.70      0.47       178
          1       0.79      0.99      0.50      0.88      0.70      0.52       337

avg / total       0.85      0.82      0.67      0.80      0.70      0.50       515
",[0.99109792 0.5       ],"(array([0. , 0.5, 1. ]), array([0.        , 0.99109792, 1.        ]), array([2, 1, 0]))",0.1786407766990291,0.1786407766990291,0.8213592233009709,True,0.7455489614243324,"              precision    recall  f1-score   support

           0       0.97      0.50      0.66       178
           1       0.79      0.99      0.88       337

    accuracy                           0.82       515
   macro avg       0.88      0.75      0.77       515
weighted avg       0.85      0.82      0.80       515
","(0.8213592233009709, 0.8213592233009709, None)","(array([0.5       , 0.99109792]), array([0.99109792, 0.5       ]), array([178, 337], dtype=int32))",1.0,0.8213592233009709,,1.0,6.170172024277807,0.6097179088638621,0.821359223300971
CVS,5,8,0.8055212883006034,0.8798855988578065,0.7032640949554896,0.7584269662921348,0.7303248962203573,0.4408222136317542,0.7223300970873786,237,135,43,100,178,337,0.574468085106383,0.8464285714285714,0.7584269662921348,0.7032640949554896,0.6537530266343826,0.7682333873581846,2.555898876404494,2.9111862535366773,0.2967359050445104,0.7032640949554896,0.7223300970873786,-1,0.7223300970873786,0.42926337815321425,[0.75842697 0.70326409],0.7894375805117356,rbf,0.7223300970873786,"[[135  43]
 [100 237]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.7223300970873786,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.57      0.76      0.70      0.65      0.73      0.54       178
          1       0.85      0.70      0.76      0.77      0.73      0.52       337

avg / total       0.75      0.72      0.74      0.73      0.73      0.53       515
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.57      0.76      0.70      0.65      0.73      0.54       178
          1       0.85      0.70      0.76      0.77      0.73      0.53       337

avg / total       0.75      0.72      0.74      0.73      0.73      0.53       515
",[0.70326409 0.75842697],"(array([0.        , 0.24157303, 1.        ]), array([0.        , 0.70326409, 1.        ]), array([2, 1, 0]))",0.27766990291262134,0.2776699029126214,0.7223300970873786,True,0.7308455306238122,"              precision    recall  f1-score   support

           0       0.57      0.76      0.65       178
           1       0.85      0.70      0.77       337

    accuracy                           0.72       515
   macro avg       0.71      0.73      0.71       515
weighted avg       0.75      0.72      0.73       515
","(0.7223300970873786, 0.7223300970873786, None)","(array([0.75842697, 0.70326409]), array([0.70326409, 0.75842697]), array([178, 337], dtype=int32))",0.01,0.7223300970873786,,1.0,9.590445450799468,0.4408222136317542,0.7223300970873787
CVS,6,8,0.751091921448338,0.8521085651354733,0.8189910979228486,0.5056179775280899,0.6435033974620962,0.33911456551566466,0.7106796116504854,276,90,88,61,178,337,0.5960264900662252,0.7582417582417582,0.5056179775280899,0.8189910979228486,0.5471124620060791,0.7874465049928673,2.793332105360103,1.6565956298893985,0.18100890207715137,0.8189910979228486,0.7106796116504854,-1,0.7106796116504854,0.3366557456409547,[0.50561798 0.8189911 ],0.7394398520151163,rbf,0.7106796116504854,"[[ 90  88]
 [ 61 276]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.7106796116504854,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.60      0.51      0.82      0.55      0.64      0.38       178
          1       0.76      0.82      0.51      0.79      0.64      0.45       337

avg / total       0.70      0.71      0.61      0.70      0.64      0.43       515
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.60      0.51      0.82      0.55      0.64      0.40       178
          1       0.76      0.82      0.51      0.79      0.64      0.43       337

avg / total       0.70      0.71      0.61      0.70      0.64      0.42       515
",[0.8189911  0.50561798],"(array([0.        , 0.49438202, 1.        ]), array([0.       , 0.8189911, 1.       ]), array([2, 1, 0]))",0.28932038834951457,0.28932038834951457,0.7106796116504854,True,0.6623045377254693,"              precision    recall  f1-score   support

           0       0.60      0.51      0.55       178
           1       0.76      0.82      0.79       337

    accuracy                           0.71       515
   macro avg       0.68      0.66      0.67       515
weighted avg       0.70      0.71      0.70       515
","(0.7106796116504854, 0.7106796116504854, None)","(array([0.50561798, 0.8189911 ]), array([0.8189911 , 0.50561798]), array([178, 337], dtype=int32))",0.1,0.7106796116504854,,0.01,9.992908829933103,0.33911456551566466,0.7106796116504854
CVS,7,8,0.5,0.8271844660194174,1.0,0.06741573033707865,0.2596453934447493,0.21252576091587996,0.6776699029126214,337,12,166,0,178,337,1.0,0.6699801192842942,0.06741573033707865,1.0,0.12631578947368421,0.8023809523809524,inf,1.072289156626506,0.0,1.0,0.6776699029126214,-1,0.6776699029126214,0.08643057128812337,[0.06741573 1.        ],0.6699801192842942,rbf,0.6776699029126214,"[[ 12 166]
 [  0 337]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.6776699029126214,,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.07      1.00      0.13      0.26      0.05       178
          1       0.67      1.00      0.07      0.80      0.26      0.09       337

avg / total       0.78      0.68      0.39      0.57      0.26      0.07       515
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.07      1.00      0.13      0.26      0.06       178
          1       0.67      1.00      0.07      0.80      0.26      0.07       337

avg / total       0.78      0.68      0.39      0.57      0.26      0.07       515
",[1.         0.06741573],"(array([0.        , 0.93258427, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))",0.32233009708737864,0.3223300970873786,0.6776699029126214,True,0.5337078651685394,"              precision    recall  f1-score   support

           0       1.00      0.07      0.13       178
           1       0.67      1.00      0.80       337

    accuracy                           0.68       515
   macro avg       0.83      0.53      0.46       515
weighted avg       0.78      0.68      0.57       515
","(0.6776699029126214, 0.6776699029126214, None)","(array([0.06741573, 1.        ]), array([1.        , 0.06741573]), array([178, 337], dtype=int32))",1.0,0.6776699029126214,,0.01,11.133144882968127,0.21252576091587996,0.6776699029126214
CVS,8,8,0.7452905677991531,0.8436383408476766,0.49851632047477745,0.8314606741573034,0.6438141936151895,0.3225866482299227,0.6135922330097088,168,148,30,169,178,337,0.4668769716088328,0.8484848484848485,0.8314606741573034,0.49851632047477745,0.597979797979798,0.6280373831775701,1.6580014626687056,2.95786350148368,0.5014836795252225,0.49851632047477745,0.6135922330097088,-1,0.6135922330097088,0.2786454850675356,[0.83146067 0.49851632],0.7511388844510909,rbf,0.6135922330097088,"[[148  30]
 [169 168]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.6135922330097088,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.47      0.83      0.50      0.60      0.64      0.46       178
          1       0.85      0.50      0.83      0.63      0.64      0.37       337

avg / total       0.72      0.61      0.72      0.62      0.64      0.40       515
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.47      0.83      0.50      0.60      0.64      0.43       178
          1       0.85      0.50      0.83      0.63      0.64      0.40       337

avg / total       0.72      0.61      0.72      0.62      0.64      0.41       515
",[0.49851632 0.83146067],"(array([0.        , 0.16853933, 1.        ]), array([0.        , 0.49851632, 1.        ]), array([2, 1, 0]))",0.3864077669902913,0.3864077669902912,0.6135922330097088,True,0.6649884973160404,"              precision    recall  f1-score   support

           0       0.47      0.83      0.60       178
           1       0.85      0.50      0.63       337

    accuracy                           0.61       515
   macro avg       0.66      0.66      0.61       515
weighted avg       0.72      0.61      0.62       515
","(0.6135922330097088, 0.6135922330097088, None)","(array([0.83146067, 0.49851632]), array([0.49851632, 0.83146067]), array([178, 337], dtype=int32))",0.01,0.6135922330097088,,0.01,13.346098039825497,0.3225866482299227,0.6135922330097088
CVSbal,0,8,0.8058325968943315,0.8177737357926966,0.7359550561797753,0.7134831460674157,0.7246319954620881,0.4495517254119839,0.7247191011235955,131,127,51,47,178,178,0.7298850574712644,0.7197802197802198,0.7134831460674157,0.7359550561797753,0.7215909090909091,0.7277777777777777,2.7021276595744683,2.568627450980392,0.2640449438202247,0.7359550561797753,0.7247191011235955,-1,0.7247191011235955,0.449438202247191,[0.71348315 0.73595506],0.661748363995555,rbf,0.7247191011235955,"[[127  51]
 [ 47 131]]","[[-1.00263398 -0.69005573 -0.30197742 ...  0.34170853 -0.44585061
  -0.7267219 ]
 [-1.52029293  0.74527155  0.37994897 ...  0.83644179  0.00958728
  -0.41578058]
 [-0.35556029 -0.68265714 -0.4383627  ... -0.89512462 -0.73567471
  -0.55397672]
 ...
 [-0.68356054 -0.35086936 -0.34257942 ...  0.35815879  2.01503507
   0.11079593]
 [ 0.07376303 -0.42683764  0.05219029 ...  0.40948908 -0.40718101
  -0.39626601]
 [ 0.41627254 -0.00486037  0.16493725 ...  0.5433147  -0.92938727
   0.84314584]]",0.7247191011235955,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.71      0.74      0.72      0.72      0.52       178
          1       0.72      0.74      0.71      0.73      0.72      0.53       178

avg / total       0.72      0.72      0.72      0.72      0.72      0.53       356
",[1 1 1 ... 0 0 0],"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.71      0.74      0.72      0.72      0.52       178
          1       0.72      0.74      0.71      0.73      0.72      0.53       178

avg / total       0.72      0.72      0.72      0.72      0.72      0.53       356
",[0.73595506 0.71348315],"(array([0.        , 0.28651685, 1.        ]), array([0.        , 0.73595506, 1.        ]), array([2, 1, 0]))",0.2752808988764045,0.2752808988764045,0.7247191011235955,True,0.7247191011235955,"              precision    recall  f1-score   support

           0       0.73      0.71      0.72       178
           1       0.72      0.74      0.73       178

    accuracy                           0.72       356
   macro avg       0.72      0.72      0.72       356
weighted avg       0.72      0.72      0.72       356
","(0.7247191011235955, 0.7247191011235955, None)","(array([0.71348315, 0.73595506]), array([0.73595506, 0.71348315]), array([178, 178], dtype=int32))",0.1,0.7247191011235955,,0.1,9.507979961152211,0.4495517254119839,0.7247191011235955
