id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,bal_report,max_iter,accuracy,batch_size,power_t,warm_start,solver,imb_sens_micro,roc_curve,imb_sens_spec_supp_micro,imb_sens,imb_spec_micro,y,tol,hamming_loss,learning_rate,roc_auc_score,log_loss,fbeta_score,cohen_kappa_score,avg_prec_score,hinge_loss,imb_report_0.1,imb_sens_spec_supp,activation,zero_one_loss,f1_score,prec_score,X,momentum,pr_curve,imb_spec,hidden_layer_sizes,rec_score,confusion_matrix,alpha,imb_report_0.3,matthews_corrcoef,learning_rate_init
CVS,0,4,0.6786956521739131,0.5094974826010203,0.63,0.6222826086956522,0.6261294143212415,0.24153605519680338,0.625,126,229,139,74,368,200,0.7557755775577558,0.47547169811320755,0.6222826086956522,0.63,0.6825633383010432,0.5419354838709677,1.6818448883666277,1.6679136690647485,0.37,0.63,"              precision    recall  f1-score   support

           0       0.76      0.62      0.68       368
           1       0.48      0.63      0.54       200

    accuracy                           0.62       568
   macro avg       0.62      0.63      0.61       568
weighted avg       0.66      0.62      0.63       568
",1000,0.625,auto,0.5,False,adam,0.625,"(array([0.        , 0.37771739, 1.        ]), array([0.  , 0.63, 1.  ]), array([2, 1, 0]))","(0.625, 0.625, None)",[0.62228261 0.63      ],0.625,[1 0 1 ... 1 1 1],0.0001,0.375,constant,0.6261413043478259,12.952236824223192,0.625,0.234859600303567,0.4298288599521658,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.62      0.63      0.68      0.63      0.39       368
          1       0.48      0.63      0.62      0.54      0.63      0.39       200

avg / total       0.66      0.62      0.63      0.63      0.63      0.39       568
","(array([0.62228261, 0.63      ]), array([0.63      , 0.62228261]), array([368, 200]))",logistic,0.375,0.625,0.625,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[0.63       0.62228261],"(1,)",0.625,"[[229 139]
 [ 74 126]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.62      0.63      0.68      0.63      0.39       368
          1       0.48      0.63      0.62      0.54      0.63      0.39       200

avg / total       0.66      0.62      0.63      0.63      0.63      0.39       568
",0.24153605519680338,0.001
CVS,1,4,0.6804211956521738,0.507562303075217,0.625,0.6413043478260869,0.6330996899314549,0.25554677704691403,0.6355633802816901,125,236,132,75,368,200,0.7588424437299035,0.48638132295719844,0.6413043478260869,0.625,0.695139911634757,0.5470459518599562,1.7101449275362317,1.7424242424242422,0.375,0.625,"              precision    recall  f1-score   support

           0       0.76      0.64      0.70       368
           1       0.49      0.62      0.55       200

    accuracy                           0.64       568
   macro avg       0.62      0.63      0.62       568
weighted avg       0.66      0.64      0.64       568
",1000,0.6355633802816901,auto,0.5,False,adam,0.6355633802816901,"(array([0.        , 0.35869565, 1.        ]), array([0.   , 0.625, 1.   ]), array([2, 1, 0]))","(0.6355633802816901, 0.6355633802816901, None)",[0.64130435 0.625     ],0.6355633802816901,[1 0 1 ... 1 1 1],0.0001,0.3644366197183099,constant,0.6331521739130433,12.587380740505806,0.6355633802816901,0.2500382711639536,0.43603058036937575,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.64      0.62      0.70      0.63      0.40       368
          1       0.49      0.62      0.64      0.55      0.63      0.40       200

avg / total       0.66      0.64      0.63      0.64      0.63      0.40       568
","(array([0.64130435, 0.625     ]), array([0.625     , 0.64130435]), array([368, 200]))",logistic,0.3644366197183099,0.6355633802816901,0.6355633802816901,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[0.625      0.64130435],"(10,)",0.6355633802816901,"[[236 132]
 [ 75 125]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.64      0.62      0.70      0.63      0.40       368
          1       0.49      0.62      0.64      0.55      0.63      0.40       200

avg / total       0.66      0.64      0.63      0.64      0.63      0.40       568
",0.25554677704691403,0.001
CVS,2,4,0.6727717391304349,0.49712994505881913,0.635,0.6331521739130435,0.6340754138387504,0.25692648206713714,0.6338028169014085,127,233,135,73,368,200,0.761437908496732,0.4847328244274809,0.6331521739130435,0.635,0.6913946587537092,0.5497835497835498,1.7346634901727218,1.7309629629629628,0.365,0.635,"              precision    recall  f1-score   support

           0       0.76      0.63      0.69       368
           1       0.48      0.64      0.55       200

    accuracy                           0.63       568
   macro avg       0.62      0.63      0.62       568
weighted avg       0.66      0.63      0.64       568
",1000,0.6338028169014085,auto,0.5,False,adam,0.6338028169014085,"(array([0.        , 0.36684783, 1.        ]), array([0.   , 0.635, 1.   ]), array([2, 1, 0]))","(0.6338028169014085, 0.6338028169014085, None)",[0.63315217 0.635     ],0.6338028169014085,[1 0 1 ... 1 1 1],0.0001,0.36619718309859156,constant,0.6340760869565217,12.648192668652287,0.6338028169014084,0.25043142828139264,0.43632647027201377,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.63      0.64      0.69      0.63      0.40       368
          1       0.48      0.64      0.63      0.55      0.63      0.40       200

avg / total       0.66      0.63      0.63      0.64      0.63      0.40       568
","(array([0.63315217, 0.635     ]), array([0.635     , 0.63315217]), array([368, 200]))",logistic,0.3661971830985915,0.6338028169014085,0.6338028169014085,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[0.635      0.63315217],"(50,)",0.6338028169014085,"[[233 135]
 [ 73 127]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.63      0.64      0.69      0.63      0.40       368
          1       0.48      0.64      0.63      0.55      0.63      0.40       200

avg / total       0.66      0.63      0.63      0.64      0.63      0.40       568
",0.25692648206713714,0.001
CVS,3,4,0.6671739130434784,0.49011219539607265,0.345,0.842391304347826,0.5390964663211956,0.21481627728855304,0.6672535211267606,69,310,58,131,368,200,0.7029478458049887,0.5433070866141733,0.842391304347826,0.345,0.7663782447466008,0.4220183486238532,1.2860935944241618,2.1889655172413787,0.655,0.345,"              precision    recall  f1-score   support

           0       0.70      0.84      0.77       368
           1       0.54      0.34      0.42       200

    accuracy                           0.67       568
   macro avg       0.62      0.59      0.59       568
weighted avg       0.65      0.67      0.65       568
",1000,0.6672535211267606,auto,0.5,False,adam,0.6672535211267606,"(array([0.       , 0.1576087, 1.       ]), array([0.   , 0.345, 1.   ]), array([2, 1, 0]))","(0.6672535211267606, 0.6672535211267606, None)",[0.8423913 0.345    ],0.6672535211267606,[1 0 1 ... 1 1 1],0.0001,0.33274647887323944,constant,0.5936956521739131,11.492737879030052,0.6672535211267606,0.20442283749333012,0.41807474769879116,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.84      0.34      0.77      0.54      0.31       368
          1       0.54      0.34      0.84      0.42      0.54      0.28       200

avg / total       0.65      0.67      0.52      0.65      0.54      0.29       568
","(array([0.8423913, 0.345    ]), array([0.345    , 0.8423913]), array([368, 200]))",logistic,0.3327464788732394,0.6672535211267606,0.6672535211267606,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[0.345     0.8423913],"(5, 5)",0.6672535211267606,"[[310  58]
 [131  69]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.84      0.34      0.77      0.54      0.33       368
          1       0.54      0.34      0.84      0.42      0.54      0.25       200

avg / total       0.65      0.67      0.52      0.65      0.54      0.30       568
",0.21481627728855304,0.001
CVS,4,4,0.6658423913043479,0.49176386531348715,1.0,0.019021739130434784,0.13791932109184263,0.08234906601748312,0.3644366197183099,200,7,361,0,368,200,1.0,0.35650623885918004,0.019021739130434784,1.0,0.037333333333333336,0.5256241787122208,inf,1.0193905817174516,0.0,1.0,"              precision    recall  f1-score   support

           0       1.00      0.02      0.04       368
           1       0.36      1.00      0.53       200

    accuracy                           0.36       568
   macro avg       0.68      0.51      0.28       568
weighted avg       0.77      0.36      0.21       568
",1000,0.3644366197183099,auto,0.5,False,adam,0.3644366197183099,"(array([0.        , 0.98097826, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))","(0.3644366197183099, 0.3644366197183099, None)",[0.01902174 1.        ],0.3644366197183099,[1 0 1 ... 1 1 1],0.0001,0.6355633802816901,constant,0.5095108695652174,21.952089671188478,0.3644366197183099,0.01347138293368233,0.35650623885918004,,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.02      1.00      0.04      0.14      0.02       368
          1       0.36      1.00      0.02      0.53      0.14      0.02       200

avg / total       0.77      0.36      0.65      0.21      0.14      0.02       568
","(array([0.01902174, 1.        ]), array([1.        , 0.01902174]), array([368, 200]))",logistic,0.6355633802816901,0.3644366197183098,0.3644366197183099,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[1.         0.01902174],"(10, 10)",0.3644366197183099,"[[  7 361]
 [  0 200]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.02      1.00      0.04      0.14      0.01       368
          1       0.36      1.00      0.02      0.53      0.14      0.02       200

avg / total       0.77      0.36      0.65      0.21      0.14      0.02       568
",0.08234906601748312,0.001
CVS,5,4,0.550054347826087,0.384467393912728,0.0,1.0,0.0,inf,0.647887323943662,0,368,0,200,368,200,0.647887323943662,0.0,1.0,0.0,0.7863247863247863,0.0,1.0,inf,1.0,0.0,"              precision    recall  f1-score   support

           0       0.65      1.00      0.79       368
           1       0.00      0.00      0.00       200

    accuracy                           0.65       568
   macro avg       0.32      0.50      0.39       568
weighted avg       0.42      0.65      0.51       568
",1000,0.647887323943662,auto,0.5,False,adam,0.647887323943662,"(array([0., 1.]), array([0., 1.]), array([1, 0]))","(0.647887323943662, 0.647887323943662, None)",[1. 0.],0.647887323943662,[1 0 1 ... 1 1 1],0.0001,0.352112676056338,constant,0.5,12.16154098412348,0.647887323943662,0.0,0.352112676056338,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      1.00      0.00      0.79      0.00      0.00       368
          1       0.00      0.00      1.00      0.00      0.00      0.00       200

avg / total       0.42      0.65      0.35      0.51      0.00      0.00       568
","(array([1., 0.]), array([0., 1.]), array([368, 200]))",logistic,0.352112676056338,0.647887323943662,0.647887323943662,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[0. 1.],"(5, 5, 5)",0.647887323943662,"[[368   0]
 [200   0]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      1.00      0.00      0.79      0.00      0.00       368
          1       0.00      0.00      1.00      0.00      0.00      0.00       200

avg / total       0.42      0.65      0.35      0.51      0.00      0.00       568
",0.0,0.001
CVS,6,4,0.6795652173913043,0.5128213638674389,0.595,0.6494565217391305,0.621632230852602,0.23541802160904543,0.6302816901408451,119,239,129,81,368,200,0.746875,0.4798387096774194,0.6494565217391305,0.595,0.6947674418604651,0.5312500000000001,1.6035963499731616,1.6973643410852715,0.405,0.595,"              precision    recall  f1-score   support

           0       0.75      0.65      0.69       368
           1       0.48      0.59      0.53       200

    accuracy                           0.63       568
   macro avg       0.61      0.62      0.61       568
weighted avg       0.65      0.63      0.64       568
",1000,0.6302816901408451,auto,0.5,False,adam,0.6302816901408451,"(array([0.        , 0.35054348, 1.        ]), array([0.   , 0.595, 1.   ]), array([2, 1, 0]))","(0.6302816901408451, 0.6302816901408451, None)",[0.64945652 0.595     ],0.6302816901408451,[1 0 1 ... 1 1 1],0.0001,0.36971830985915494,constant,0.6222282608695652,12.769799632041792,0.6302816901408451,0.23176009892827698,0.4281096660608814,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.75      0.65      0.59      0.69      0.62      0.39       368
          1       0.48      0.59      0.65      0.53      0.62      0.38       200

avg / total       0.65      0.63      0.61      0.64      0.62      0.39       568
","(array([0.64945652, 0.595     ]), array([0.595     , 0.64945652]), array([368, 200]))",logistic,0.3697183098591549,0.6302816901408451,0.6302816901408451,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[0.595      0.64945652],"(1,)",0.6302816901408451,"[[239 129]
 [ 81 119]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.75      0.65      0.59      0.69      0.62      0.39       368
          1       0.48      0.59      0.65      0.53      0.62      0.38       200

avg / total       0.65      0.63      0.61      0.64      0.62      0.39       568
",0.23541802160904543,0.001
CVS,7,4,0.6957472826086957,0.5426886549473562,0.65,0.6440217391304348,0.6470039647751648,0.28179216118389705,0.6461267605633803,130,237,131,70,368,200,0.7719869706840391,0.49808429118773945,0.6440217391304348,0.65,0.7022222222222222,0.5639913232104121,1.8400621118012424,1.8259541984732826,0.35,0.65,"              precision    recall  f1-score   support

           0       0.77      0.64      0.70       368
           1       0.50      0.65      0.56       200

    accuracy                           0.65       568
   macro avg       0.64      0.65      0.63       568
weighted avg       0.68      0.65      0.65       568
",1000,0.6461267605633803,auto,0.5,False,adam,0.6461267605633803,"(array([0.        , 0.35597826, 1.        ]), array([0.  , 0.65, 1.  ]), array([2, 1, 0]))","(0.6461267605633803, 0.6461267605633803, None)",[0.64402174 0.65      ],0.6461267605633803,[1 0 1 ... 1 1 1],0.0001,0.3538732394366197,constant,0.6470108695652174,12.222533103240144,0.6461267605633803,0.27488440628016875,0.446994225891749,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.64      0.65      0.70      0.65      0.42       368
          1       0.50      0.65      0.64      0.56      0.65      0.42       200

avg / total       0.68      0.65      0.65      0.65      0.65      0.42       568
","(array([0.64402174, 0.65      ]), array([0.65      , 0.64402174]), array([368, 200]))",logistic,0.35387323943661975,0.6461267605633803,0.6461267605633803,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[0.65       0.64402174],"(10,)",0.6461267605633803,"[[237 131]
 [ 70 130]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.64      0.65      0.70      0.65      0.42       368
          1       0.50      0.65      0.64      0.56      0.65      0.42       200

avg / total       0.68      0.65      0.65      0.65      0.65      0.42       568
",0.28179216118389705,0.001
CVS,8,4,0.7008016304347826,0.5435654769415212,0.625,0.6603260869565217,0.6424202708101808,0.27453443325950744,0.647887323943662,125,243,125,75,368,200,0.7641509433962265,0.5,0.6603260869565217,0.625,0.7084548104956269,0.5555555555555556,1.7608695652173914,1.8399999999999999,0.375,0.625,"              precision    recall  f1-score   support

           0       0.76      0.66      0.71       368
           1       0.50      0.62      0.56       200

    accuracy                           0.65       568
   macro avg       0.63      0.64      0.63       568
weighted avg       0.67      0.65      0.65       568
",1000,0.647887323943662,auto,0.5,False,adam,0.647887323943662,"(array([0.        , 0.33967391, 1.        ]), array([0.   , 0.625, 1.   ]), array([2, 1, 0]))","(0.647887323943662, 0.647887323943662, None)",[0.66032609 0.625     ],0.647887323943662,[1 0 1 ... 1 1 1],0.0001,0.352112676056338,constant,0.6426630434782609,12.1617169518678,0.647887323943662,0.2699228791773779,0.44454225352112675,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.66      0.62      0.71      0.64      0.41       368
          1       0.50      0.62      0.66      0.56      0.64      0.41       200

avg / total       0.67      0.65      0.64      0.65      0.64      0.41       568
","(array([0.66032609, 0.625     ]), array([0.625     , 0.66032609]), array([368, 200]))",logistic,0.352112676056338,0.647887323943662,0.647887323943662,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[0.625      0.66032609],"(50,)",0.647887323943662,"[[243 125]
 [ 75 125]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.66      0.62      0.71      0.64      0.42       368
          1       0.50      0.62      0.66      0.56      0.64      0.41       200

avg / total       0.67      0.65      0.64      0.65      0.64      0.41       568
",0.27453443325950744,0.001
CVS,9,4,0.6846875,0.5211859803410439,0.645,0.6440217391304348,0.6445106839604217,0.27708140740304854,0.6443661971830986,129,237,131,71,368,200,0.7694805194805194,0.49615384615384617,0.6440217391304348,0.645,0.7011834319526628,0.5608695652173913,1.814145744029394,1.811908396946565,0.355,0.645,"              precision    recall  f1-score   support

           0       0.77      0.64      0.70       368
           1       0.50      0.65      0.56       200

    accuracy                           0.64       568
   macro avg       0.63      0.64      0.63       568
weighted avg       0.67      0.64      0.65       568
",1000,0.6443661971830986,auto,0.5,False,adam,0.6443661971830986,"(array([0.        , 0.35597826, 1.        ]), array([0.   , 0.645, 1.   ]), array([2, 1, 0]))","(0.6443661971830986, 0.6443661971830986, None)",[0.64402174 0.645     ],0.6443661971830986,[1 0 1 ... 1 1 1],0.0001,0.35563380281690143,constant,0.6445108695652175,12.283340808160762,0.6443661971830986,0.27049847405900307,0.4450192307692308,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.64      0.65      0.70      0.64      0.42       368
          1       0.50      0.65      0.64      0.56      0.64      0.42       200

avg / total       0.67      0.64      0.64      0.65      0.64      0.42       568
","(array([0.64402174, 0.645     ]), array([0.645     , 0.64402174]), array([368, 200]))",logistic,0.3556338028169014,0.6443661971830986,0.6443661971830986,"[[ 1.12072887 -0.44496153 -0.22531288 -0.3955282  -0.47057738  0.68651104]
 [-0.20095216 -0.31277679 -0.10219032  3.69136069 -0.90190665 -0.20272923]
 [-0.52753032 -0.40530611 -0.23762514 -0.64625757 -0.64568123 -0.03856179]
 ...
 [-0.08552364  0.11216826 -0.09847467 -0.57636219 -0.73006088 -1.24001285]
 [ 0.82049751  0.41047749 -0.06171977 -0.46321144 -0.67173558 -0.4324482 ]
 [ 3.42247595  0.62221813 -0.17606386 -0.47570944  0.52702473  0.13833242]]",0.9,,[0.645      0.64402174],"(5, 5)",0.6443661971830986,"[[237 131]
 [ 71 129]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.64      0.65      0.70      0.64      0.42       368
          1       0.50      0.65      0.64      0.56      0.64      0.42       200

avg / total       0.67      0.64      0.64      0.65      0.64      0.42       568
",0.27708140740304854,0.001
