id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,bal_report,max_iter,accuracy,batch_size,power_t,warm_start,solver,imb_sens_micro,roc_curve,imb_sens_spec_supp_micro,imb_sens,imb_spec_micro,y,tol,hamming_loss,learning_rate,roc_auc_score,log_loss,fbeta_score,cohen_kappa_score,avg_prec_score,hinge_loss,imb_report_0.1,imb_sens_spec_supp,activation,zero_one_loss,f1_score,prec_score,X,momentum,pr_curve,imb_spec,hidden_layer_sizes,rec_score,confusion_matrix,alpha,imb_report_0.3,matthews_corrcoef,learning_rate_init
CVS,0,7,0.6517527173913044,0.4938148345514813,0.58,0.6141304347826086,0.596821289980437,0.1862266515394878,0.602112676056338,116,226,142,84,368,200,0.7290322580645161,0.4496124031007752,0.6141304347826086,0.58,0.6666666666666666,0.5065502183406113,1.4622153209109727,1.5030985915492956,0.42000000000000004,0.58,"              precision    recall  f1-score   support

           0       0.73      0.61      0.67       368
           1       0.45      0.58      0.51       200

    accuracy                           0.60       568
   macro avg       0.59      0.60      0.59       568
weighted avg       0.63      0.60      0.61       568
",1000,0.602112676056338,auto,0.5,False,adam,0.602112676056338,"(array([0.        , 0.38586957, 1.        ]), array([0.  , 0.58, 1.  ]), array([2, 1, 0]))","(0.602112676056338, 0.602112676056338, None)",[0.61413043 0.58      ],0.602112676056338,[0 1 0 ... 1 1 1],0.0001,0.397887323943662,constant,0.5970652173913042,13.74274121141708,0.602112676056338,0.18207768375981248,0.4086625177421116,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.61      0.58      0.67      0.60      0.36       368
          1       0.45      0.58      0.61      0.51      0.60      0.35       200

avg / total       0.63      0.60      0.59      0.61      0.60      0.36       568
","(array([0.61413043, 0.58      ]), array([0.58      , 0.61413043]), array([368, 200]))",logistic,0.397887323943662,0.602112676056338,0.602112676056338,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[0.58       0.61413043],"(1,)",0.602112676056338,"[[226 142]
 [ 84 116]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.61      0.58      0.67      0.60      0.36       368
          1       0.45      0.58      0.61      0.51      0.60      0.35       200

avg / total       0.63      0.60      0.59      0.61      0.60      0.36       568
",0.1862266515394878,0.001
CVS,1,7,0.6497690217391303,0.49124420818725434,0.585,0.6114130434782609,0.5980607247050943,0.1882986473024854,0.602112676056338,117,225,143,83,368,200,0.7305194805194806,0.45,0.6114130434782609,0.585,0.665680473372781,0.5086956521739131,1.4732844421162912,1.5054545454545454,0.41500000000000004,0.585,"              precision    recall  f1-score   support

           0       0.73      0.61      0.67       368
           1       0.45      0.58      0.51       200

    accuracy                           0.60       568
   macro avg       0.59      0.60      0.59       568
weighted avg       0.63      0.60      0.61       568
",1000,0.602112676056338,auto,0.5,False,adam,0.602112676056338,"(array([0.        , 0.38858696, 1.        ]), array([0.   , 0.585, 1.   ]), array([2, 1, 0]))","(0.602112676056338, 0.602112676056338, None)",[0.61141304 0.585     ],0.602112676056338,[0 1 0 ... 1 1 1],0.0001,0.397887323943662,constant,0.5982065217391304,13.742742619159037,0.602112676056338,0.18382502543235002,0.40937676056338024,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.61      0.58      0.67      0.60      0.36       368
          1       0.45      0.58      0.61      0.51      0.60      0.36       200

avg / total       0.63      0.60      0.59      0.61      0.60      0.36       568
","(array([0.61141304, 0.585     ]), array([0.585     , 0.61141304]), array([368, 200]))",logistic,0.397887323943662,0.602112676056338,0.602112676056338,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[0.585      0.61141304],"(10,)",0.602112676056338,"[[225 143]
 [ 83 117]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.61      0.58      0.67      0.60      0.36       368
          1       0.45      0.58      0.61      0.51      0.60      0.35       200

avg / total       0.63      0.60      0.59      0.61      0.60      0.36       568
",0.1882986473024854,0.001
CVS,2,7,0.6494972826086957,0.4868812456196493,0.595,0.595108695652174,0.5950543453442244,0.18189169285570914,0.5950704225352113,119,219,149,81,368,200,0.73,0.44402985074626866,0.595108695652174,0.595,0.6556886227544911,0.5085470085470084,1.4694041867954912,1.469530201342282,0.405,0.595,"              precision    recall  f1-score   support

           0       0.73      0.60      0.66       368
           1       0.44      0.59      0.51       200

    accuracy                           0.60       568
   macro avg       0.59      0.60      0.58       568
weighted avg       0.63      0.60      0.60       568
",1000,0.5950704225352113,auto,0.5,False,adam,0.5950704225352113,"(array([0.       , 0.4048913, 1.       ]), array([0.   , 0.595, 1.   ]), array([2, 1, 0]))","(0.5950704225352113, 0.5950704225352113, None)",[0.5951087 0.595    ],0.5950704225352113,[0 1 0 ... 1 1 1],0.0001,0.40492957746478875,constant,0.5950543478260869,13.985981885293233,0.5950704225352113,0.17641718781521076,0.4068033949968467,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.60      0.59      0.66      0.60      0.35       368
          1       0.44      0.59      0.60      0.51      0.60      0.35       200

avg / total       0.63      0.60      0.60      0.60      0.60      0.35       568
","(array([0.5951087, 0.595    ]), array([0.595    , 0.5951087]), array([368, 200]))",logistic,0.40492957746478875,0.5950704225352113,0.5950704225352113,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[0.595     0.5951087],"(50,)",0.5950704225352113,"[[219 149]
 [ 81 119]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.60      0.59      0.66      0.60      0.35       368
          1       0.44      0.59      0.60      0.51      0.60      0.35       200

avg / total       0.63      0.60      0.60      0.60      0.60      0.35       568
",0.18189169285570914,0.001
CVS,3,7,0.6331114130434783,0.47061894163253354,0.0,1.0,0.0,inf,0.647887323943662,0,368,0,200,368,200,0.647887323943662,0.0,1.0,0.0,0.7863247863247863,0.0,1.0,inf,1.0,0.0,"              precision    recall  f1-score   support

           0       0.65      1.00      0.79       368
           1       0.00      0.00      0.00       200

    accuracy                           0.65       568
   macro avg       0.32      0.50      0.39       568
weighted avg       0.42      0.65      0.51       568
",1000,0.647887323943662,auto,0.5,False,adam,0.647887323943662,"(array([0., 1.]), array([0., 1.]), array([1, 0]))","(0.647887323943662, 0.647887323943662, None)",[1. 0.],0.647887323943662,[0 1 0 ... 1 1 1],0.0001,0.352112676056338,constant,0.5,12.16154098412348,0.647887323943662,0.0,0.352112676056338,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      1.00      0.00      0.79      0.00      0.00       368
          1       0.00      0.00      1.00      0.00      0.00      0.00       200

avg / total       0.42      0.65      0.35      0.51      0.00      0.00       568
","(array([1., 0.]), array([0., 1.]), array([368, 200]))",logistic,0.352112676056338,0.647887323943662,0.647887323943662,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[0. 1.],"(5, 5)",0.647887323943662,"[[368   0]
 [200   0]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      1.00      0.00      0.79      0.00      0.00       368
          1       0.00      0.00      1.00      0.00      0.00      0.00       200

avg / total       0.42      0.65      0.35      0.51      0.00      0.00       568
",0.0,0.001
CVS,4,7,0.6452717391304348,0.47946493171526,1.0,0.0,0.0,inf,0.352112676056338,200,0,368,0,368,200,0.0,0.352112676056338,0.0,1.0,0.0,0.5208333333333333,inf,1.0,0.0,1.0,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00       368
           1       0.35      1.00      0.52       200

    accuracy                           0.35       568
   macro avg       0.18      0.50      0.26       568
weighted avg       0.12      0.35      0.18       568
",1000,0.352112676056338,auto,0.5,False,adam,0.352112676056338,"(array([0., 1.]), array([0., 1.]), array([2, 1]))","(0.352112676056338, 0.352112676056338, None)",[0. 1.],0.352112676056338,[0 1 0 ... 1 1 1],0.0001,0.647887323943662,constant,0.5,22.377753459826483,0.352112676056338,0.0,0.352112676056338,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       368
          1       0.35      1.00      0.00      0.52      0.00      0.00       200

avg / total       0.12      0.35      0.65      0.18      0.00      0.00       568
","(array([0., 1.]), array([1., 0.]), array([368, 200]))",logistic,0.647887323943662,0.352112676056338,0.352112676056338,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[1. 0.],"(10, 10)",0.352112676056338,"[[  0 368]
 [  0 200]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       368
          1       0.35      1.00      0.00      0.52      0.00      0.00       200

avg / total       0.12      0.35      0.65      0.18      0.00      0.00       568
",0.0,0.001
CVS,5,7,0.4591168478260869,0.33830075946610894,1.0,0.0,0.0,inf,0.352112676056338,200,0,368,0,368,200,0.0,0.352112676056338,0.0,1.0,0.0,0.5208333333333333,inf,1.0,0.0,1.0,"              precision    recall  f1-score   support

           0       0.00      0.00      0.00       368
           1       0.35      1.00      0.52       200

    accuracy                           0.35       568
   macro avg       0.18      0.50      0.26       568
weighted avg       0.12      0.35      0.18       568
",1000,0.352112676056338,auto,0.5,False,adam,0.352112676056338,"(array([0., 1.]), array([0., 1.]), array([2, 1]))","(0.352112676056338, 0.352112676056338, None)",[0. 1.],0.352112676056338,[0 1 0 ... 1 1 1],0.0001,0.647887323943662,constant,0.5,22.377753459826483,0.352112676056338,0.0,0.352112676056338,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       368
          1       0.35      1.00      0.00      0.52      0.00      0.00       200

avg / total       0.12      0.35      0.65      0.18      0.00      0.00       568
","(array([0., 1.]), array([1., 0.]), array([368, 200]))",logistic,0.647887323943662,0.352112676056338,0.352112676056338,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[1. 0.],"(5, 5, 5)",0.352112676056338,"[[  0 368]
 [  0 200]]",1.0,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       368
          1       0.35      1.00      0.00      0.52      0.00      0.00       200

avg / total       0.12      0.35      0.65      0.18      0.00      0.00       568
",0.0,0.001
CVS,6,7,0.6681521739130435,0.5057302845795005,0.635,0.6304347826086957,0.6327132738899365,0.25425467408670843,0.6320422535211268,127,232,136,73,368,200,0.760655737704918,0.4828897338403042,0.6304347826086957,0.635,0.6894502228826151,0.5485961123110151,1.7272185824895772,1.7182352941176473,0.365,0.635,"              precision    recall  f1-score   support

           0       0.76      0.63      0.69       368
           1       0.48      0.64      0.55       200

    accuracy                           0.63       568
   macro avg       0.62      0.63      0.62       568
weighted avg       0.66      0.63      0.64       568
",1000,0.6320422535211268,auto,0.5,False,adam,0.6320422535211268,"(array([0.        , 0.36956522, 1.        ]), array([0.   , 0.635, 1.   ]), array([2, 1, 0]))","(0.6320422535211268, 0.6320422535211268, None)",[0.63043478 0.635     ],0.6320422535211268,[0 1 0 ... 1 1 1],0.0001,0.36795774647887325,constant,0.6327173913043479,12.709001781314855,0.6320422535211268,0.2476296709425544,0.43515610774915653,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.63      0.64      0.69      0.63      0.40       368
          1       0.48      0.64      0.63      0.55      0.63      0.40       200

avg / total       0.66      0.63      0.63      0.64      0.63      0.40       568
","(array([0.63043478, 0.635     ]), array([0.635     , 0.63043478]), array([368, 200]))",logistic,0.36795774647887325,0.6320422535211268,0.6320422535211268,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[0.635      0.63043478],"(1,)",0.6320422535211268,"[[232 136]
 [ 73 127]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.63      0.64      0.69      0.63      0.40       368
          1       0.48      0.64      0.63      0.55      0.63      0.40       200

avg / total       0.66      0.63      0.63      0.64      0.63      0.40       568
",0.25425467408670843,0.001
CVS,7,7,0.6694157608695652,0.5071847504259874,0.6,0.6494565217391305,0.6242386667321068,0.24012576121778026,0.6320422535211268,120,239,129,80,368,200,0.7492163009404389,0.4819277108433735,0.6494565217391305,0.6,0.695778748180495,0.534521158129176,1.6236413043478262,1.7116279069767444,0.4,0.6,"              precision    recall  f1-score   support

           0       0.75      0.65      0.70       368
           1       0.48      0.60      0.53       200

    accuracy                           0.63       568
   macro avg       0.62      0.62      0.62       568
weighted avg       0.66      0.63      0.64       568
",1000,0.6320422535211268,auto,0.5,False,adam,0.6320422535211268,"(array([0.        , 0.35054348, 1.        ]), array([0. , 0.6, 1. ]), array([2, 1, 0]))","(0.6320422535211268, 0.6320422535211268, None)",[0.64945652 0.6       ],0.6320422535211268,[0 1 0 ... 1 1 1],0.0001,0.36795774647887325,constant,0.6247282608695652,12.708991927121176,0.6320422535211268,0.236244788717896,0.4300016969285593,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.75      0.65      0.60      0.70      0.62      0.39       368
          1       0.48      0.60      0.65      0.53      0.62      0.39       200

avg / total       0.66      0.63      0.62      0.64      0.62      0.39       568
","(array([0.64945652, 0.6       ]), array([0.6       , 0.64945652]), array([368, 200]))",logistic,0.36795774647887325,0.6320422535211268,0.6320422535211268,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[0.6        0.64945652],"(10,)",0.6320422535211268,"[[239 129]
 [ 80 120]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.75      0.65      0.60      0.70      0.62      0.40       368
          1       0.48      0.60      0.65      0.53      0.62      0.38       200

avg / total       0.66      0.63      0.62      0.64      0.62      0.39       568
",0.24012576121778026,0.001
CVS,8,7,0.6707065217391306,0.4921421368555925,0.565,0.6684782608695652,0.6145650635948193,0.22642757166120614,0.6320422535211268,113,246,122,87,368,200,0.7387387387387387,0.4808510638297872,0.6684782608695652,0.565,0.7018544935805991,0.5195402298850574,1.5367316341829083,1.7042622950819668,0.43500000000000005,0.565,"              precision    recall  f1-score   support

           0       0.74      0.67      0.70       368
           1       0.48      0.56      0.52       200

    accuracy                           0.63       568
   macro avg       0.61      0.62      0.61       568
weighted avg       0.65      0.63      0.64       568
",1000,0.6320422535211268,auto,0.5,False,adam,0.6320422535211268,"(array([0.        , 0.33152174, 1.        ]), array([0.   , 0.565, 1.   ]), array([2, 1, 0]))","(0.6320422535211268, 0.6320422535211268, None)",[0.66847826 0.565     ],0.6320422535211268,[0 1 0 ... 1 1 1],0.0001,0.36795774647887325,constant,0.6167391304347826,12.708982072927492,0.6320422535211268,0.22451006009929453,0.4248498651483368,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.67      0.56      0.70      0.61      0.38       368
          1       0.48      0.56      0.67      0.52      0.61      0.37       200

avg / total       0.65      0.63      0.60      0.64      0.61      0.38       568
","(array([0.66847826, 0.565     ]), array([0.565     , 0.66847826]), array([368, 200]))",logistic,0.36795774647887325,0.6320422535211268,0.6320422535211268,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[0.565      0.66847826],"(50,)",0.6320422535211268,"[[246 122]
 [ 87 113]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.67      0.56      0.70      0.61      0.39       368
          1       0.48      0.56      0.67      0.52      0.61      0.37       200

avg / total       0.65      0.63      0.60      0.64      0.61      0.38       568
",0.22642757166120614,0.001
CVS,9,7,0.6559103260869565,0.49631859192455813,0.585,0.6331521739130435,0.6086000507222542,0.20972714294289133,0.6161971830985915,117,233,135,83,368,200,0.7373417721518988,0.4642857142857143,0.6331521739130435,0.585,0.6812865497076024,0.5176991150442477,1.5256678889470925,1.5946666666666665,0.41500000000000004,0.585,"              precision    recall  f1-score   support

           0       0.74      0.63      0.68       368
           1       0.46      0.58      0.52       200

    accuracy                           0.62       568
   macro avg       0.60      0.61      0.60       568
weighted avg       0.64      0.62      0.62       568
",1000,0.6161971830985915,auto,0.5,False,adam,0.6161971830985915,"(array([0.        , 0.36684783, 1.        ]), array([0.   , 0.585, 1.   ]), array([2, 1, 0]))","(0.6161971830985915, 0.6161971830985915, None)",[0.63315217 0.585     ],0.6161971830985915,[0 1 0 ... 1 1 1],0.0001,0.38380281690140844,constant,0.6090760869565217,13.25626971785846,0.6161971830985915,0.2059306382105479,0.4177339034205231,,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.63      0.58      0.68      0.61      0.37       368
          1       0.46      0.58      0.63      0.52      0.61      0.37       200

avg / total       0.64      0.62      0.60      0.62      0.61      0.37       568
","(array([0.63315217, 0.585     ]), array([0.585     , 0.63315217]), array([368, 200]))",logistic,0.3838028169014085,0.6161971830985915,0.6161971830985915,"[[ 1.32658507 -0.15235403 -0.04505456 -0.38159269 -0.00617496  0.81070338]
 [ 1.12566731 -0.46500577 -0.21129553 -0.39180049 -0.47331404  0.72476969]
 [-0.2034809  -0.32707118 -0.10739492  3.76787733 -0.89851788 -0.20617865]
 ...
 [-0.28435117 -0.3129035  -0.04505456 -0.45150421  1.13680416  1.64614283]
 [-0.67944424 -0.33252052 -0.25208697 -0.58461458 -0.8350909   0.60753587]
 [ 3.80869704  0.27955263  0.09394416  0.20033185  1.15834617  0.58024533]]",0.9,,[0.585      0.63315217],"(5, 5)",0.6161971830985915,"[[233 135]
 [ 83 117]]",0.1,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.63      0.58      0.68      0.61      0.38       368
          1       0.46      0.58      0.63      0.52      0.61      0.37       200

avg / total       0.64      0.62      0.60      0.62      0.61      0.37       568
",0.20972714294289133,0.001
