id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,max_iter,accuracy,power_t,warm_start,imb_sens_micro,imb_spec_micro,tol,hamming_loss,roc_auc_score,log_loss,fbeta_score,cohen_kappa_score,avg_prec_score,hinge_loss,zero_one_loss,f1_score,prec_score,momentum,pr_curve,rec_score,alpha,matthews_corrcoef,learning_rate_init
HOS,0,3.0276503540974917,0.0009399769906692215,0.0014264294240264805,0.010049800675711845,0.011579146859789636,0.003582919855976975,0.006879165693221893,0.005266908978752308,6.5625198412398476,14.369721252998916,14.369721252998923,6.562519841239844,0.0,0.0,0.0031854942338779392,0.005428888471998769,0.011579146859789636,0.010049800675711845,0.006786979487481906,0.0037555367409778133,0.034294665280873125,0.039267530489731445,0.010049800675711863,0.010049800675711845,0.0,0.005266908978752308,0.0,0.0,0.005266908978752308,0.005266908978752308,0.0,0.005266908978752316,0.003532716496951072,0.18191815532257946,0.0052669089787523,0.007327239557350215,0.003174153628242305,,0.005266908978752285,0.005266908978752308,0.005266908978752308,0.0,,0.005266908978752308,0.0,0.006879165693221893,0.0
HOS,1,3.0276503540974917,0.0015235952777112416,0.0019398141869749308,0.010834601978964327,0.011346586803859525,0.003493443503078616,0.006633113767758798,0.004934123818682206,7.0749950922637055,14.081114223589605,14.08111422358962,7.074995092263709,0.0,0.0,0.0033786453033506406,0.005088709845788686,0.011346586803859525,0.010834601978964327,0.0064391866734441255,0.003958794508165763,0.03546627354581923,0.03651277142642986,0.010834601978964327,0.010834601978964327,0.0,0.004934123818682206,0.0,0.0,0.004934123818682206,0.004934123818682206,0.0,0.004934123818682229,0.003444549613743001,0.17042391994964154,0.004934123818682206,0.0069161467078406764,0.0029868139625961465,,0.004934123818682245,0.004934123818682206,0.004934123818682206,0.0,,0.004934123818682206,0.0,0.006633113767758798,0.0
HOS,2,3.0276503540974917,0.0015942885019190021,0.0023276897038690338,0.02966672951617756,0.025108624630000843,0.004402458039251553,0.00665335879470578,0.006929799198774905,19.37237437406392,31.15980316583105,31.159803165831033,19.37237437406394,0.0,0.0,0.007747436148113739,0.007071474489217605,0.025108624630000843,0.02966672951617756,0.01189387365687241,0.008133211994820054,0.0781882653722787,0.05104318324253286,0.02966672951617753,0.02966672951617756,0.0,0.006929799198774905,0.0,0.0,0.006929799198774905,0.006929799198774905,0.0,0.006929799198774901,0.0039337362634999755,0.2393591351671536,0.006929799198774918,0.006030323718193272,0.002640615995652462,,0.006929799198774916,0.006929799198774905,0.006929799198774905,0.0,,0.006929799198774905,0.0,0.00665335879470578,0.0
HOS,3,3.0276503540974917,0.007212942965635151,0.007946307658911946,0.467369118320537,0.460364495705776,0.2293924495309815,,0.1462525800804803,305.19203426331063,571.312339170868,571.312339170868,305.19203426331063,0.0,0.0,0.2835352718963293,0.193071305582551,0.460364495705776,0.467369118320537,0.3634601490655781,0.24996253029505563,,,0.467369118320537,0.467369118320537,0.0,0.1462525800804803,0.0,0.0,0.1462525800804803,0.1462525800804803,0.0,0.14625258008048028,0.042843843534730794,5.051621382570183,0.1462525800804803,0.07811742748738254,0.025619390621612878,,0.1462525800804803,0.1462525800804803,0.1462525800804803,0.0,,0.1462525800804803,0.0,0.09374084672363163,0.0
HOS,4,3.0276503540974917,0.001311424798176246,0.0023002182009773903,0.4053661738758313,0.4107706738105141,0.2592171627610439,,0.1395874010236101,264.70411154091784,509.766406198848,509.766406198848,264.70411154091784,0.0,0.0,0.34977625426361003,0.15791887755892678,0.4107706738105141,0.4053661738758313,0.33855709141353885,0.222104229086255,,0.594668715642312,0.4053661738758313,0.4053661738758313,0.0,0.1395874010236101,0.0,0.0,0.1395874010236101,0.1395874010236101,0.0,0.13958740102361014,0.05516421174487031,4.821385374985087,0.13958740102361014,0.10304410166448777,0.03455929470161874,,0.13958740102361014,0.1395874010236101,0.1395874010236101,0.0,,0.1395874010236101,0.0,0.11521977930212472,0.0
HOS,5,3.0276503540974917,0.09654119795348327,0.06094734216386496,0.5270462766947299,0.5270462766947299,0.0,,0.16362365929065534,344.1612186816586,654.0644293781598,654.0644293781598,344.1612186816586,0.0,0.0,0.34533496799269264,0.1817113087020373,0.5270462766947299,0.5270462766947299,0.41726598365432843,0.27024830677790235,,,0.5270462766947299,0.5270462766947299,0.0,0.16362365929065534,0.0,0.0,0.16362365929065534,0.16362365929065534,0.0,0.16362365929065534,0.0,5.651637110109959,0.16362365929065534,0.0,0.0,,0.16362365929065537,0.16362365929065534,0.16362365929065534,0.0,,0.16362365929065534,0.0,0.0,0.0
HOS,6,3.0276503540974917,0.0020683105596594367,0.005310659841021854,0.008716845005058349,0.009306148045400052,0.002542780966593914,0.004800559614220343,0.0038814639217431566,5.69209978830308,11.548929724341464,11.54892972434146,5.692099788303083,0.0,0.0,0.0026443589491812304,0.003987028924057171,0.009306148045400052,0.008716845005058349,0.005253844341414264,0.002826804046839656,0.029597641661508654,0.029270606321308457,0.008716845005058338,0.008716845005058349,0.0,0.0038814639217431566,0.0,0.0,0.0038814639217431566,0.0038814639217431566,0.0,0.003881463921743091,0.00248540156884298,0.13406546572085337,0.0038814639217430898,0.00513998227091693,0.0022596342877181396,,0.0038814639217431197,0.0038814639217431566,0.0038814639217431566,0.0,,0.0038814639217431566,0.0,0.004800559614220343,0.0
HOS,7,3.0276503540974917,0.0068611915304640485,0.012169644091101313,0.011020596848366152,0.0075762509418489015,0.0037448379396549654,0.0070896481098167916,0.0034167392708812296,7.196449741983126,9.402127418834523,9.402127418834523,7.196449741983116,0.0,0.0,0.004313491204766573,0.0036387601833980055,0.0075762509418489015,0.011020596848366152,0.004054518690934622,0.004845675139577894,0.049055097735311755,0.026975744518700388,0.011020596848366182,0.011020596848366152,0.0,0.0034167392708812296,0.0,0.0,0.0034167392708812296,0.0034167392708812296,0.0,0.003416739270881224,0.003792665827885774,0.11801255393861057,0.003416739270881245,0.0065992407002518775,0.0030387386704433614,,0.0034167392708812174,0.0034167392708812296,0.0034167392708812296,0.0,,0.0034167392708812296,0.0,0.0070896481098167916,0.0
HOS,8,3.0276503540974917,0.004189616042696949,0.009503865366534739,0.0249553987985305,0.016925034552062502,0.00669315327668268,0.012780128270366039,0.0059331248965285455,16.29587541544042,21.003967879109553,21.00396787910957,16.29587541544042,0.0,0.0,0.00942651228747581,0.006652816551172079,0.016925034552062502,0.0249553987985305,0.007936982796284232,0.009322535398848933,0.12319254683942184,0.05251338757204006,0.024955398798530492,0.0249553987985305,0.0,0.0059331248965285455,0.0,0.0,0.0059331248965285455,0.0059331248965285455,0.0,0.0059331248965285325,0.006945510804206699,0.20492854504748448,0.005933124896528532,0.011297318737148109,0.005505163504741833,,0.0059331248965285395,0.0059331248965285455,0.0059331248965285455,0.0,,0.0059331248965285455,0.0,0.012780128270366039,0.0
HOS,9,3.0276503540974917,0.0027236169894220815,0.008353573198784723,0.009154267185894797,0.00990149364579213,0.0020202034396350995,0.0038726012872383917,0.0038077470574006756,5.977736472389313,12.287753614428018,12.287753614428016,5.977736472389302,0.0,0.0,0.002449687468038306,0.003950650043329072,0.00990149364579213,0.009154267185894797,0.005398837653739571,0.002299668684561904,0.02762730919854833,0.02907207697172003,0.009154267185894818,0.009154267185894797,0.0,0.0038077470574006756,0.0,0.0,0.0038077470574006756,0.0038077470574006756,0.0,0.003807747057400644,0.0019752670639142343,0.13151981998484147,0.0038077470574006587,0.004380909123629759,0.0018878319245873218,,0.003807747057400661,0.0038077470574006756,0.0038077470574006756,0.0,,0.0038077470574006756,0.0,0.0038726012872383917,0.0
HOS,10,3.0276503540974917,0.004198756393543658,0.016328530251600186,0.01259617109396625,0.009227124254652939,0.0034773978785055523,0.006887160153298057,0.0035304312335430734,8.22529972435993,11.450861200024308,11.450861200024312,8.225299724359934,0.0,0.0,0.004736748848813647,0.0037249966330787066,0.009227124254652939,0.01259617109396625,0.004722780394308115,0.004792016857451488,0.056209707888994404,0.027624733221610426,0.012596171093966223,0.01259617109396625,0.0,0.0035304312335430734,0.0,0.0,0.0035304312335430734,0.0035304312335430734,0.0,0.0035304312335430695,0.0036635070351352756,0.12194019000910453,0.0035304312335430648,0.006259457358197186,0.002894967596020703,,0.003530431233543055,0.0035304312335430734,0.0035304312335430734,0.0,,0.0035304312335430734,0.0,0.006887160153298057,0.0
