id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,confusion_matrix,roc_curve,momentum,hinge_loss,avg_prec_score,max_iter,imb_report_0.3,matthews_corrcoef,accuracy,batch_size,pr_curve,imb_sens_spec_supp,prec_score,power_t,learning_rate_init,f1_score,y,imb_spec,bal_report,tol,fbeta_score,imb_sens_micro,activation,hamming_loss,imb_report_0.1,warm_start,learning_rate,log_loss,hidden_layer_sizes,zero_one_loss,alpha,X,imb_spec_micro,roc_auc_score,imb_sens_spec_supp_micro,imb_sens,solver,cohen_kappa_score,rec_score
CVS,0,2,0.594462829050401,0.40410719284121493,0.5778894472361809,0.6016260162601627,0.5896383009773797,0.17180279586251707,0.5933098591549296,115,222,147,84,369,199,0.7254901960784313,0.4389312977099237,0.6016260162601627,0.5778894472361809,0.6577777777777778,0.49891540130151846,1.4252806813782424,1.450620449184699,0.42211055276381915,0.5778894472361809,"[[222 147]
 [ 84 115]]","(array([0.        , 0.39837398, 1.        ]), array([0.        , 0.57788945, 1.        ]), array([2, 1, 0]))",0.9,,0.4015410889519093,1000,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.60      0.58      0.66      0.59      0.35       369
          1       0.44      0.58      0.60      0.50      0.59      0.35       199

avg / total       0.63      0.59      0.59      0.60      0.59      0.35       568
",0.17180279586251707,0.5933098591549296,auto,,"(array([0.60162602, 0.57788945]), array([0.57788945, 0.60162602]), array([369, 199]))",0.5933098591549296,0.5,0.001,0.5933098591549296,[0 0 1 ... 1 1 1],[0.57788945 0.60162602],"              precision    recall  f1-score   support

           0       0.73      0.60      0.66       369
           1       0.44      0.58      0.50       199

    accuracy                           0.59       568
   macro avg       0.58      0.59      0.58       568
weighted avg       0.63      0.59      0.60       568
",0.0001,0.5933098591549296,0.5933098591549296,logistic,0.40669014084507044,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.60      0.58      0.66      0.59      0.35       369
          1       0.44      0.58      0.60      0.50      0.59      0.35       199

avg / total       0.63      0.59      0.59      0.60      0.59      0.35       568
",False,constant,14.04678677472994,"(1,)",0.4066901408450704,1.0,"[[ 1.29630334 -0.15165415 -0.03785765 -0.38476219 -0.01886382  0.76687869]
 [-0.1971043  -0.32575177 -0.10381455  3.65919936 -0.91405646 -0.20146053]
 [-0.72884793 -0.02795321 -0.12580018 -0.43699048  0.1787634  -0.16736408]
 ...
 [-0.28851868  0.12396695 -0.27267277 -0.56263716 -0.00767535 -0.06125303]
 [-0.52998685 -0.30108095 -0.17442695 -0.58659465  0.11097584  0.0280344 ]
 [-0.30328702 -0.17091489  0.14422738 -0.49960973  2.86875757 -0.16676461]]",0.5933098591549296,0.5897577317481717,"(0.5933098591549296, 0.5933098591549296, None)",[0.60162602 0.57788945],adam,0.16731398979514134,0.5933098591549296
CVS,1,2,0.5938500088518474,0.40416970158041965,0.5628140703517588,0.6368563685636857,0.5986916777614065,0.192246306386029,0.6109154929577465,112,235,134,87,369,199,0.7298136645962733,0.45528455284552843,0.6368563685636857,0.5628140703517588,0.6801736613603474,0.5033707865168539,1.4567174407376258,1.5498387459686493,0.4371859296482412,0.5628140703517588,"[[235 134]
 [ 87 112]]","(array([0.        , 0.36314363, 1.        ]), array([0.        , 0.56281407, 1.        ]), array([2, 1, 0]))",0.9,,0.4094095664397793,1000,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.64      0.56      0.68      0.60      0.37       369
          1       0.46      0.56      0.64      0.50      0.60      0.35       199

avg / total       0.63      0.61      0.59      0.62      0.60      0.36       568
",0.192246306386029,0.6109154929577465,auto,,"(array([0.63685637, 0.56281407]), array([0.56281407, 0.63685637]), array([369, 199]))",0.6109154929577465,0.5,0.001,0.6109154929577465,[0 0 1 ... 1 1 1],[0.56281407 0.63685637],"              precision    recall  f1-score   support

           0       0.73      0.64      0.68       369
           1       0.46      0.56      0.50       199

    accuracy                           0.61       568
   macro avg       0.59      0.60      0.59       568
weighted avg       0.63      0.61      0.62       568
",0.0001,0.6109154929577465,0.6109154929577465,logistic,0.3890845070422535,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.64      0.56      0.68      0.60      0.36       369
          1       0.46      0.56      0.64      0.50      0.60      0.36       199

avg / total       0.63      0.61      0.59      0.62      0.60      0.36       568
",False,constant,13.438691424878359,"(10,)",0.3890845070422535,1.0,"[[ 1.29630334 -0.15165415 -0.03785765 -0.38476219 -0.01886382  0.76687869]
 [-0.1971043  -0.32575177 -0.10381455  3.65919936 -0.91405646 -0.20146053]
 [-0.72884793 -0.02795321 -0.12580018 -0.43699048  0.1787634  -0.16736408]
 ...
 [-0.28851868  0.12396695 -0.27267277 -0.56263716 -0.00767535 -0.06125303]
 [-0.52998685 -0.30108095 -0.17442695 -0.58659465  0.11097584  0.0280344 ]
 [-0.30328702 -0.17091489  0.14422738 -0.49960973  2.86875757 -0.16676461]]",0.6109154929577465,0.5998352194577222,"(0.6109154929577465, 0.6109154929577465, None)",[0.63685637 0.56281407],adam,0.18936791258750296,0.6109154929577465
CVS,2,2,0.5915485285506121,0.40324943113863754,0.5628140703517588,0.6233062330623306,0.5922883741096328,0.17879978049103687,0.602112676056338,112,230,139,87,369,199,0.7255520504731862,0.44621513944223107,0.6233062330623306,0.5628140703517588,0.6705539358600583,0.49777777777777776,1.425723452636825,1.4940891507899206,0.4371859296482412,0.5628140703517588,"[[230 139]
 [ 87 112]]","(array([0.        , 0.37669377, 1.        ]), array([0.        , 0.56281407, 1.        ]), array([2, 1, 0]))",0.9,,0.40430517296656676,1000,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.62      0.56      0.67      0.59      0.36       369
          1       0.45      0.56      0.62      0.50      0.59      0.34       199

avg / total       0.63      0.60      0.58      0.61      0.59      0.35       568
",0.17879978049103687,0.602112676056338,auto,,"(array([0.62330623, 0.56281407]), array([0.56281407, 0.62330623]), array([369, 199]))",0.602112676056338,0.5,0.001,0.602112676056338,[0 0 1 ... 1 1 1],[0.56281407 0.62330623],"              precision    recall  f1-score   support

           0       0.73      0.62      0.67       369
           1       0.45      0.56      0.50       199

    accuracy                           0.60       568
   macro avg       0.59      0.59      0.58       568
weighted avg       0.63      0.60      0.61       568
",0.0001,0.602112676056338,0.602112676056338,logistic,0.397887323943662,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.62      0.56      0.67      0.59      0.35       369
          1       0.45      0.56      0.62      0.50      0.59      0.35       199

avg / total       0.63      0.60      0.58      0.61      0.59      0.35       568
",False,constant,13.742736988191218,"(50,)",0.397887323943662,1.0,"[[ 1.29630334 -0.15165415 -0.03785765 -0.38476219 -0.01886382  0.76687869]
 [-0.1971043  -0.32575177 -0.10381455  3.65919936 -0.91405646 -0.20146053]
 [-0.72884793 -0.02795321 -0.12580018 -0.43699048  0.1787634  -0.16736408]
 ...
 [-0.28851868  0.12396695 -0.27267277 -0.56263716 -0.00767535 -0.06125303]
 [-0.52998685 -0.30108095 -0.17442695 -0.58659465  0.11097584  0.0280344 ]
 [-0.30328702 -0.17091489  0.14422738 -0.49960973  2.86875757 -0.16676461]]",0.602112676056338,0.5930601517070447,"(0.602112676056338, 0.602112676056338, None)",[0.62330623 0.56281407],adam,0.17555330053563856,0.602112676056338
CVS,3,2,0.588266535931691,0.40475317328341504,1.0,0.013550135501355014,0.1164050492949297,0.06920606556607695,0.3591549295774648,199,5,364,0,369,199,1.0,0.35346358792184723,0.013550135501355014,1.0,0.026737967914438505,0.5223097112860892,inf,1.0137362637362637,0.0,1.0,"[[  5 364]
 [  0 199]]","(array([0.        , 0.98644986, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))",0.9,,0.35346358792184723,1000,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.01      1.00      0.03      0.12      0.01       369
          1       0.35      1.00      0.01      0.52      0.12      0.02       199

avg / total       0.77      0.36      0.65      0.20      0.12      0.01       568
",0.06920606556607695,0.3591549295774648,auto,,"(array([0.01355014, 1.        ]), array([1.        , 0.01355014]), array([369, 199]))",0.3591549295774648,0.5,0.001,0.3591549295774648,[0 0 1 ... 1 1 1],[1.         0.01355014],"              precision    recall  f1-score   support

           0       1.00      0.01      0.03       369
           1       0.35      1.00      0.52       199

    accuracy                           0.36       568
   macro avg       0.68      0.51      0.27       568
weighted avg       0.77      0.36      0.20       568
",0.0001,0.3591549295774648,0.3591549295774648,logistic,0.6408450704225352,"                   pre       rec       spe        f1       geo       iba       sup

          0       1.00      0.01      1.00      0.03      0.12      0.01       369
          1       0.35      1.00      0.01      0.52      0.12      0.01       199

avg / total       0.77      0.36      0.65      0.20      0.12      0.01       568
",False,constant,22.134517009176196,"(5, 5)",0.6408450704225352,1.0,"[[ 1.29630334 -0.15165415 -0.03785765 -0.38476219 -0.01886382  0.76687869]
 [-0.1971043  -0.32575177 -0.10381455  3.65919936 -0.91405646 -0.20146053]
 [-0.72884793 -0.02795321 -0.12580018 -0.43699048  0.1787634  -0.16736408]
 ...
 [-0.28851868  0.12396695 -0.27267277 -0.56263716 -0.00767535 -0.06125303]
 [-0.52998685 -0.30108095 -0.17442695 -0.58659465  0.11097584  0.0280344 ]
 [-0.30328702 -0.17091489  0.14422738 -0.49960973  2.86875757 -0.16676461]]",0.3591549295774648,0.5067750677506775,"(0.3591549295774648, 0.3591549295774648, None)",[0.01355014 1.        ],adam,0.009533299479740576,0.3591549295774648
CVS,4,2,0.5885661369176506,0.4036793423851768,0.8542713567839196,0.18699186991869918,0.3996771177125472,0.052100385940326996,0.42077464788732394,170,69,300,29,369,199,0.7040816326530612,0.3617021276595745,0.18699186991869918,0.8542713567839196,0.29550321199143464,0.5082212257100149,1.283151107373143,1.0507537688442212,0.14572864321608037,0.8542713567839196,"[[ 69 300]
 [ 29 170]]","(array([0.        , 0.81300813, 1.        ]), array([0.        , 0.85427136, 1.        ]), array([2, 1, 0]))",0.9,,0.3600481053755442,1000,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.19      0.85      0.30      0.40      0.13       369
          1       0.36      0.85      0.19      0.51      0.40      0.19       199

avg / total       0.58      0.42      0.62      0.37      0.40      0.15       568
",0.052100385940326996,0.42077464788732394,auto,,"(array([0.18699187, 0.85427136]), array([0.85427136, 0.18699187]), array([369, 199]))",0.42077464788732394,0.5,0.001,0.42077464788732394,[0 0 1 ... 1 1 1],[0.85427136 0.18699187],"              precision    recall  f1-score   support

           0       0.70      0.19      0.30       369
           1       0.36      0.85      0.51       199

    accuracy                           0.42       568
   macro avg       0.53      0.52      0.40       568
weighted avg       0.58      0.42      0.37       568
",0.0001,0.42077464788732394,0.42077464788732394,logistic,0.579225352112676,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.70      0.19      0.85      0.30      0.40      0.15       369
          1       0.36      0.85      0.19      0.51      0.40      0.17       199

avg / total       0.58      0.42      0.62      0.37      0.40      0.16       568
",False,constant,20.006157241469495,"(10, 10)",0.579225352112676,1.0,"[[ 1.29630334 -0.15165415 -0.03785765 -0.38476219 -0.01886382  0.76687869]
 [-0.1971043  -0.32575177 -0.10381455  3.65919936 -0.91405646 -0.20146053]
 [-0.72884793 -0.02795321 -0.12580018 -0.43699048  0.1787634  -0.16736408]
 ...
 [-0.28851868  0.12396695 -0.27267277 -0.56263716 -0.00767535 -0.06125303]
 [-0.52998685 -0.30108095 -0.17442695 -0.58659465  0.11097584  0.0280344 ]
 [-0.30328702 -0.17091489  0.14422738 -0.49960973  2.86875757 -0.16676461]]",0.42077464788732394,0.5206316133513094,"(0.42077464788732394, 0.42077464788732394, None)",[0.18699187 0.85427136],adam,0.03141003047705915,0.42077464788732394
CVS,5,2,0.5096348953439284,0.3468574473733165,1.0,0.0,0.0,inf,0.3503521126760563,199,0,369,0,369,199,0.0,0.3503521126760563,0.0,1.0,0.0,0.5189048239895697,inf,1.0,0.0,1.0,"[[  0 369]
 [  0 199]]","(array([0., 1.]), array([0., 1.]), array([2, 1]))",0.9,,0.3503521126760563,1000,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       369
          1       0.35      1.00      0.00      0.52      0.00      0.00       199

avg / total       0.12      0.35      0.65      0.18      0.00      0.00       568
",0.0,0.3503521126760563,auto,,"(array([0., 1.]), array([1., 0.]), array([369, 199]))",0.3503521126760563,0.5,0.001,0.3503521126760563,[0 0 1 ... 1 1 1],[1. 0.],"              precision    recall  f1-score   support

           0       0.00      0.00      0.00       369
           1       0.35      1.00      0.52       199

    accuracy                           0.35       568
   macro avg       0.18      0.50      0.26       568
weighted avg       0.12      0.35      0.18       568
",0.0001,0.3503521126760563,0.3503521126760563,logistic,0.6496478873239436,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.00      0.00      1.00      0.00      0.00      0.00       369
          1       0.35      1.00      0.00      0.52      0.00      0.00       199

avg / total       0.12      0.35      0.65      0.18      0.00      0.00       568
",False,constant,22.438562572489055,"(5, 5, 5)",0.6496478873239437,1.0,"[[ 1.29630334 -0.15165415 -0.03785765 -0.38476219 -0.01886382  0.76687869]
 [-0.1971043  -0.32575177 -0.10381455  3.65919936 -0.91405646 -0.20146053]
 [-0.72884793 -0.02795321 -0.12580018 -0.43699048  0.1787634  -0.16736408]
 ...
 [-0.28851868  0.12396695 -0.27267277 -0.56263716 -0.00767535 -0.06125303]
 [-0.52998685 -0.30108095 -0.17442695 -0.58659465  0.11097584  0.0280344 ]
 [-0.30328702 -0.17091489  0.14422738 -0.49960973  2.86875757 -0.16676461]]",0.3503521126760563,0.5,"(0.3503521126760563, 0.3503521126760563, None)",[0. 1.],adam,0.0,0.3503521126760563
CVS,6,2,0.5967915458049052,0.40957688341785076,0.6030150753768844,0.5853658536585366,0.5941249316153604,0.17988059860737718,0.5915492957746479,120,216,153,79,369,199,0.7322033898305085,0.43956043956043955,0.5853658536585366,0.6030150753768844,0.6506024096385542,0.5084745762711864,1.4745291756715033,1.4543304759089564,0.39698492462311563,0.6030150753768844,"[[216 153]
 [ 79 120]]","(array([0.        , 0.41463415, 1.        ]), array([0.        , 0.60301508, 1.        ]), array([2, 1, 0]))",0.9,,0.40414607863648844,1000,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.59      0.60      0.65      0.59      0.35       369
          1       0.44      0.60      0.59      0.51      0.59      0.35       199

avg / total       0.63      0.59      0.60      0.60      0.59      0.35       568
",0.17988059860737718,0.5915492957746479,auto,,"(array([0.58536585, 0.60301508]), array([0.60301508, 0.58536585]), array([369, 199]))",0.5915492957746479,0.5,0.001,0.5915492957746479,[0 0 1 ... 1 1 1],[0.60301508 0.58536585],"              precision    recall  f1-score   support

           0       0.73      0.59      0.65       369
           1       0.44      0.60      0.51       199

    accuracy                           0.59       568
   macro avg       0.59      0.59      0.58       568
weighted avg       0.63      0.59      0.60       568
",0.0001,0.5915492957746479,0.5915492957746479,logistic,0.4084507042253521,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.59      0.60      0.65      0.59      0.35       369
          1       0.44      0.60      0.59      0.51      0.59      0.35       199

avg / total       0.63      0.59      0.60      0.60      0.59      0.35       568
",False,constant,14.107602926102286,"(1,)",0.4084507042253521,0.1,"[[ 1.29630334 -0.15165415 -0.03785765 -0.38476219 -0.01886382  0.76687869]
 [-0.1971043  -0.32575177 -0.10381455  3.65919936 -0.91405646 -0.20146053]
 [-0.72884793 -0.02795321 -0.12580018 -0.43699048  0.1787634  -0.16736408]
 ...
 [-0.28851868  0.12396695 -0.27267277 -0.56263716 -0.00767535 -0.06125303]
 [-0.52998685 -0.30108095 -0.17442695 -0.58659465  0.11097584  0.0280344 ]
 [-0.30328702 -0.17091489  0.14422738 -0.49960973  2.86875757 -0.16676461]]",0.5915492957746479,0.5941904645177105,"(0.5915492957746479, 0.5915492957746479, None)",[0.58536585 0.60301508],adam,0.17351764277919235,0.5915492957746479
CVS,7,2,0.6101101714534733,0.42367374136918295,0.6080402010050251,0.5934959349593496,0.6007240527799335,0.19249957667995937,0.5985915492957746,121,219,150,78,369,199,0.7373737373737373,0.44649446494464945,0.5934959349593496,0.6080402010050251,0.6576576576576577,0.5148936170212766,1.5141755263706482,1.4957788944723618,0.3919597989949749,0.6080402010050251,"[[219 150]
 [ 78 121]]","(array([0.        , 0.40650407, 1.        ]), array([0.       , 0.6080402, 1.       ]), array([2, 1, 0]))",0.9,,0.40881052787454764,1000,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.59      0.61      0.66      0.60      0.36       369
          1       0.45      0.61      0.59      0.51      0.60      0.36       199

avg / total       0.64      0.60      0.60      0.61      0.60      0.36       568
",0.19249957667995937,0.5985915492957746,auto,,"(array([0.59349593, 0.6080402 ]), array([0.6080402 , 0.59349593]), array([369, 199]))",0.5985915492957746,0.5,0.001,0.5985915492957746,[0 0 1 ... 1 1 1],[0.6080402  0.59349593],"              precision    recall  f1-score   support

           0       0.74      0.59      0.66       369
           1       0.45      0.61      0.51       199

    accuracy                           0.60       568
   macro avg       0.59      0.60      0.59       568
weighted avg       0.64      0.60      0.61       568
",0.0001,0.5985915492957746,0.5985915492957746,logistic,0.4014084507042254,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.59      0.61      0.66      0.60      0.36       369
          1       0.45      0.61      0.59      0.51      0.60      0.36       199

avg / total       0.64      0.60      0.60      0.61      0.60      0.36       568
",False,constant,13.864367883193953,"(10,)",0.4014084507042254,0.1,"[[ 1.29630334 -0.15165415 -0.03785765 -0.38476219 -0.01886382  0.76687869]
 [-0.1971043  -0.32575177 -0.10381455  3.65919936 -0.91405646 -0.20146053]
 [-0.72884793 -0.02795321 -0.12580018 -0.43699048  0.1787634  -0.16736408]
 ...
 [-0.28851868  0.12396695 -0.27267277 -0.56263716 -0.00767535 -0.06125303]
 [-0.52998685 -0.30108095 -0.17442695 -0.58659465  0.11097584  0.0280344 ]
 [-0.30328702 -0.17091489  0.14422738 -0.49960973  2.86875757 -0.16676461]]",0.5985915492957746,0.6007680679821873,"(0.5985915492957746, 0.5985915492957746, None)",[0.59349593 0.6080402 ],adam,0.18603160236829208,0.5985915492957746
CVS,8,2,0.6183764350206316,0.44299844429647284,0.6231155778894473,0.5907859078590786,0.606735446784306,0.20419888453405688,0.602112676056338,124,218,151,75,369,199,0.7440273037542662,0.4509090909090909,0.5907859078590786,0.6231155778894473,0.6586102719033233,0.5232067510548524,1.5675519421860886,1.5227129022596426,0.37688442211055273,0.6231155778894473,"[[218 151]
 [ 75 124]]","(array([0.        , 0.40921409, 1.        ]), array([0.        , 0.62311558, 1.        ]), array([2, 1, 0]))",0.9,,0.4130107322785503,1000,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.59      0.62      0.66      0.61      0.36       369
          1       0.45      0.62      0.59      0.52      0.61      0.37       199

avg / total       0.64      0.60      0.61      0.61      0.61      0.37       568
",0.20419888453405688,0.602112676056338,auto,,"(array([0.59078591, 0.62311558]), array([0.62311558, 0.59078591]), array([369, 199]))",0.602112676056338,0.5,0.001,0.602112676056338,[0 0 1 ... 1 1 1],[0.62311558 0.59078591],"              precision    recall  f1-score   support

           0       0.74      0.59      0.66       369
           1       0.45      0.62      0.52       199

    accuracy                           0.60       568
   macro avg       0.60      0.61      0.59       568
weighted avg       0.64      0.60      0.61       568
",0.0001,0.602112676056338,0.602112676056338,logistic,0.397887323943662,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.59      0.62      0.66      0.61      0.37       369
          1       0.45      0.62      0.59      0.52      0.61      0.37       199

avg / total       0.64      0.60      0.61      0.61      0.61      0.37       568
",False,constant,13.742753881094671,"(50,)",0.397887323943662,0.1,"[[ 1.29630334 -0.15165415 -0.03785765 -0.38476219 -0.01886382  0.76687869]
 [-0.1971043  -0.32575177 -0.10381455  3.65919936 -0.91405646 -0.20146053]
 [-0.72884793 -0.02795321 -0.12580018 -0.43699048  0.1787634  -0.16736408]
 ...
 [-0.28851868  0.12396695 -0.27267277 -0.56263716 -0.00767535 -0.06125303]
 [-0.52998685 -0.30108095 -0.17442695 -0.58659465  0.11097584  0.0280344 ]
 [-0.30328702 -0.17091489  0.14422738 -0.49960973  2.86875757 -0.16676461]]",0.602112676056338,0.6069507428742629,"(0.602112676056338, 0.602112676056338, None)",[0.59078591 0.62311558],adam,0.19660537482319662,0.602112676056338
CVS,9,2,0.5944219743704975,0.40781771874871553,0.5879396984924623,0.5799457994579946,0.5839290697296233,0.16033288117022532,0.5827464788732394,117,214,155,82,369,199,0.722972972972973,0.43014705882352944,0.5799457994579946,0.5879396984924623,0.643609022556391,0.49681528662420377,1.40742944014806,1.3996757983465717,0.4120603015075377,0.5879396984924623,"[[214 155]
 [ 82 117]]","(array([0.       , 0.4200542, 1.       ]), array([0.       , 0.5879397, 1.       ]), array([2, 1, 0]))",0.9,,0.3972667292552239,1000,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.72      0.58      0.59      0.64      0.58      0.34       369
          1       0.43      0.59      0.58      0.50      0.58      0.34       199

avg / total       0.62      0.58      0.59      0.59      0.58      0.34       568
",0.16033288117022532,0.5827464788732394,auto,,"(array([0.5799458, 0.5879397]), array([0.5879397, 0.5799458]), array([369, 199]))",0.5827464788732394,0.5,0.001,0.5827464788732394,[0 0 1 ... 1 1 1],[0.5879397 0.5799458],"              precision    recall  f1-score   support

           0       0.72      0.58      0.64       369
           1       0.43      0.59      0.50       199

    accuracy                           0.58       568
   macro avg       0.58      0.58      0.57       568
weighted avg       0.62      0.58      0.59       568
",0.0001,0.5827464788732394,0.5827464788732394,logistic,0.41725352112676056,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.72      0.58      0.59      0.64      0.58      0.34       369
          1       0.43      0.59      0.58      0.50      0.58      0.34       199

avg / total       0.62      0.58      0.59      0.59      0.58      0.34       568
",False,constant,14.411644266189281,"(5, 5)",0.4172535211267606,0.1,"[[ 1.29630334 -0.15165415 -0.03785765 -0.38476219 -0.01886382  0.76687869]
 [-0.1971043  -0.32575177 -0.10381455  3.65919936 -0.91405646 -0.20146053]
 [-0.72884793 -0.02795321 -0.12580018 -0.43699048  0.1787634  -0.16736408]
 ...
 [-0.28851868  0.12396695 -0.27267277 -0.56263716 -0.00767535 -0.06125303]
 [-0.52998685 -0.30108095 -0.17442695 -0.58659465  0.11097584  0.0280344 ]
 [-0.30328702 -0.17091489  0.14422738 -0.49960973  2.86875757 -0.16676461]]",0.5827464788732394,0.5839427489752285,"(0.5827464788732394, 0.5827464788732394, None)",[0.5799458 0.5879397],adam,0.1548043598372595,0.5827464788732394
