id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_sens_micro,imb_sens,confusion_matrix,imb_sens_spec_supp,cohen_kappa_score,imb_report_0.3,y,avg_prec_score,imb_report_0.1,imb_spec_micro,hamming_loss,C,max_iter,log_loss,gamma,rec_score,accuracy,roc_auc_score,f1_score,imb_spec,roc_curve,hinge_loss,zero_one_loss,prec_score,probability,imb_sens_spec_supp_micro,pr_curve,kernel,matthews_corrcoef,bal_report,X,fbeta_score
CVS,0,8,0.6770040760869566,0.4636253675757111,0.67,0.5842391304347826,0.6256518340029895,0.2428774493201113,0.6144366197183099,134,215,153,66,368,200,0.7651245551601423,0.46689895470383275,0.5842391304347826,0.67,0.6625577812018489,0.5503080082135523,1.7704216073781294,1.6115032679738563,0.32999999999999996,0.67,0.6144366197183099,[0.58423913 0.67      ],"[[215 153]
 [ 66 134]]","(array([0.58423913, 0.67      ]), array([0.67      , 0.58423913]), array([368, 200]))",0.23127502842734948,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.58      0.67      0.66      0.63      0.38       368
          1       0.47      0.67      0.58      0.55      0.63      0.40       200

avg / total       0.66      0.61      0.64      0.62      0.63      0.39       568
",[1 0 1 ... 1 1 1],0.42901948275015944,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.58      0.67      0.66      0.63      0.39       368
          1       0.47      0.67      0.58      0.55      0.63      0.39       200

avg / total       0.66      0.61      0.64      0.62      0.63      0.39       568
",0.6144366197183099,0.3855633802816901,0.1,-1,13.31710276213426,0.1,0.6144366197183099,0.6144366197183099,0.6271195652173913,0.6144366197183099,[0.67       0.58423913],"(array([0.        , 0.41576087, 1.        ]), array([0.  , 0.67, 1.  ]), array([2, 1, 0]))",,0.3855633802816901,0.6144366197183099,True,"(0.6144366197183099, 0.6144366197183099, None)",,rbf,0.2428774493201113,"              precision    recall  f1-score   support

           0       0.77      0.58      0.66       368
           1       0.47      0.67      0.55       200

    accuracy                           0.61       568
   macro avg       0.62      0.63      0.61       568
weighted avg       0.66      0.61      0.62       568
","[[ 1.07843691 -0.48019948 -0.23148109 -0.39418428 -0.47259301  0.75044371]
 [-0.20335483 -0.33483796 -0.10173992  3.72743015 -0.89936958 -0.19100056]
 [-0.72874039 -0.019888   -0.12768816 -0.43717045  0.19400068 -0.15479116]
 ...
 [-0.28905971 -0.10951078 -0.33527403 -0.60405539 -0.63336617 -0.10048066]
 [ 0.34399584 17.09337833  0.01842447 -0.42693615 -0.52111555  0.03539402]
 [ 0.69137521 -0.15435211 -0.16417471  1.48657489  0.40545047  2.61815906]]",0.6144366197183099
CVS,1,8,0.6882472826086956,0.5178393159607232,0.755,0.5516304347826086,0.6453533747187424,0.2947883758056285,0.6232394366197183,151,203,165,49,368,200,0.8055555555555556,0.4778481012658228,0.5516304347826086,0.755,0.6548387096774193,0.5852713178294574,2.251552795031056,1.6838787878787878,0.245,0.755,0.6232394366197183,[0.55163043 0.755     ],"[[203 165]
 [ 49 151]]","(array([0.55163043, 0.755     ]), array([0.755     , 0.55163043]), array([368, 200]))",0.27078133998848153,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.55      0.76      0.65      0.65      0.39       368
          1       0.48      0.76      0.55      0.59      0.65      0.44       200

avg / total       0.69      0.62      0.68      0.63      0.65      0.41       568
",[1 0 1 ... 1 1 1],0.44704292208949903,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.55      0.76      0.65      0.65      0.41       368
          1       0.48      0.76      0.55      0.59      0.65      0.42       200

avg / total       0.69      0.62      0.68      0.63      0.65      0.41       568
",0.6232394366197183,0.3767605633802817,0.1,-1,13.013081130434628,1.0,0.6232394366197183,0.6232394366197183,0.6533152173913043,0.6232394366197183,[0.755      0.55163043],"(array([0.        , 0.44836957, 1.        ]), array([0.   , 0.755, 1.   ]), array([2, 1, 0]))",,0.37676056338028174,0.6232394366197183,True,"(0.6232394366197183, 0.6232394366197183, None)",,rbf,0.2947883758056285,"              precision    recall  f1-score   support

           0       0.81      0.55      0.65       368
           1       0.48      0.76      0.59       200

    accuracy                           0.62       568
   macro avg       0.64      0.65      0.62       568
weighted avg       0.69      0.62      0.63       568
","[[ 1.07843691 -0.48019948 -0.23148109 -0.39418428 -0.47259301  0.75044371]
 [-0.20335483 -0.33483796 -0.10173992  3.72743015 -0.89936958 -0.19100056]
 [-0.72874039 -0.019888   -0.12768816 -0.43717045  0.19400068 -0.15479116]
 ...
 [-0.28905971 -0.10951078 -0.33527403 -0.60405539 -0.63336617 -0.10048066]
 [ 0.34399584 17.09337833  0.01842447 -0.42693615 -0.52111555  0.03539402]
 [ 0.69137521 -0.15435211 -0.16417471  1.48657489  0.40545047  2.61815906]]",0.6232394366197183
CVS,2,8,0.6548641304347826,0.4651976958727356,0.55,0.6467391304347826,0.5964113695589064,0.19023354978583984,0.6126760563380281,110,238,130,90,368,200,0.725609756097561,0.4583333333333333,0.6467391304347826,0.55,0.6839080459770114,0.5,1.4371980676328504,1.556923076923077,0.44999999999999996,0.55,0.6126760563380281,[0.64673913 0.55      ],"[[238 130]
 [ 90 110]]","(array([0.64673913, 0.55      ]), array([0.55      , 0.64673913]), array([368, 200]))",0.18814968814968813,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.65      0.55      0.68      0.60      0.37       368
          1       0.46      0.55      0.65      0.50      0.60      0.35       200

avg / total       0.63      0.61      0.58      0.62      0.60      0.36       568
",[1 0 1 ... 1 1 1],0.41053403755868545,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.73      0.65      0.55      0.68      0.60      0.36       368
          1       0.46      0.55      0.65      0.50      0.60      0.35       200

avg / total       0.63      0.61      0.58      0.62      0.60      0.36       568
",0.6126760563380281,0.3873239436619718,0.1,-1,13.377878088989922,0.01,0.6126760563380281,0.6126760563380281,0.5983695652173914,0.6126760563380281,[0.55       0.64673913],"(array([0.        , 0.35326087, 1.        ]), array([0.  , 0.55, 1.  ]), array([2, 1, 0]))",,0.38732394366197187,0.6126760563380281,True,"(0.6126760563380281, 0.6126760563380281, None)",,rbf,0.19023354978583984,"              precision    recall  f1-score   support

           0       0.73      0.65      0.68       368
           1       0.46      0.55      0.50       200

    accuracy                           0.61       568
   macro avg       0.59      0.60      0.59       568
weighted avg       0.63      0.61      0.62       568
","[[ 1.07843691 -0.48019948 -0.23148109 -0.39418428 -0.47259301  0.75044371]
 [-0.20335483 -0.33483796 -0.10173992  3.72743015 -0.89936958 -0.19100056]
 [-0.72874039 -0.019888   -0.12768816 -0.43717045  0.19400068 -0.15479116]
 ...
 [-0.28905971 -0.10951078 -0.33527403 -0.60405539 -0.63336617 -0.10048066]
 [ 0.34399584 17.09337833  0.01842447 -0.42693615 -0.52111555  0.03539402]
 [ 0.69137521 -0.15435211 -0.16417471  1.48657489  0.40545047  2.61815906]]",0.6126760563380281
CVS,3,8,0.6955842391304348,0.49772971419666623,0.725,0.5815217391304348,0.6493098342621689,0.2932165327612254,0.6320422535211268,145,214,154,55,368,200,0.7955390334572491,0.48494983277591974,0.5815217391304348,0.725,0.6718995290423863,0.5811623246492986,2.1146245059288535,1.7324675324675325,0.275,0.725,0.6320422535211268,[0.58152174 0.725     ],"[[214 154]
 [ 55 145]]","(array([0.58152174, 0.725     ]), array([0.725     , 0.58152174]), array([368, 200]))",0.27540407246447585,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.58      0.72      0.67      0.65      0.40       368
          1       0.48      0.72      0.58      0.58      0.65      0.44       200

avg / total       0.69      0.63      0.67      0.64      0.65      0.42       568
",[1 0 1 ... 1 1 1],0.44841961467803476,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.58      0.72      0.67      0.65      0.42       368
          1       0.48      0.72      0.58      0.58      0.65      0.43       200

avg / total       0.69      0.63      0.67      0.64      0.65      0.42       568
",0.6320422535211268,0.36795774647887325,1.0,-1,12.70902712067004,0.1,0.6320422535211268,0.6320422535211268,0.6532608695652175,0.6320422535211268,[0.725      0.58152174],"(array([0.        , 0.41847826, 1.        ]), array([0.   , 0.725, 1.   ]), array([2, 1, 0]))",,0.36795774647887325,0.6320422535211268,True,"(0.6320422535211268, 0.6320422535211268, None)",,rbf,0.2932165327612254,"              precision    recall  f1-score   support

           0       0.80      0.58      0.67       368
           1       0.48      0.72      0.58       200

    accuracy                           0.63       568
   macro avg       0.64      0.65      0.63       568
weighted avg       0.69      0.63      0.64       568
","[[ 1.07843691 -0.48019948 -0.23148109 -0.39418428 -0.47259301  0.75044371]
 [-0.20335483 -0.33483796 -0.10173992  3.72743015 -0.89936958 -0.19100056]
 [-0.72874039 -0.019888   -0.12768816 -0.43717045  0.19400068 -0.15479116]
 ...
 [-0.28905971 -0.10951078 -0.33527403 -0.60405539 -0.63336617 -0.10048066]
 [ 0.34399584 17.09337833  0.01842447 -0.42693615 -0.52111555  0.03539402]
 [ 0.69137521 -0.15435211 -0.16417471  1.48657489  0.40545047  2.61815906]]",0.6320422535211268
CVS,4,8,0.7367866847826087,0.5766203482572309,0.67,0.6711956521739131,0.6705975596112185,0.32764242868923854,0.670774647887324,134,247,121,66,368,200,0.7891373801916933,0.5254901960784314,0.6711956521739131,0.67,0.7254038179148311,0.589010989010989,2.0339262187088276,2.0376859504132234,0.32999999999999996,0.67,0.670774647887324,[0.67119565 0.67      ],"[[247 121]
 [ 66 134]]","(array([0.67119565, 0.67      ]), array([0.67      , 0.67119565]), array([368, 200]))",0.3210432114548708,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.67      0.67      0.73      0.67      0.45       368
          1       0.53      0.67      0.67      0.59      0.67      0.45       200

avg / total       0.70      0.67      0.67      0.68      0.67      0.45       568
",[1 0 1 ... 1 1 1],0.46827561447114063,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.67      0.67      0.73      0.67      0.45       368
          1       0.53      0.67      0.67      0.59      0.67      0.45       200

avg / total       0.70      0.67      0.67      0.68      0.67      0.45       568
",0.670774647887324,0.32922535211267606,1.0,-1,11.371211156931956,1.0,0.670774647887324,0.670774647887324,0.6705978260869565,0.670774647887324,[0.67       0.67119565],"(array([0.        , 0.32880435, 1.        ]), array([0.  , 0.67, 1.  ]), array([2, 1, 0]))",,0.329225352112676,0.670774647887324,True,"(0.670774647887324, 0.670774647887324, None)",,rbf,0.32764242868923854,"              precision    recall  f1-score   support

           0       0.79      0.67      0.73       368
           1       0.53      0.67      0.59       200

    accuracy                           0.67       568
   macro avg       0.66      0.67      0.66       568
weighted avg       0.70      0.67      0.68       568
","[[ 1.07843691 -0.48019948 -0.23148109 -0.39418428 -0.47259301  0.75044371]
 [-0.20335483 -0.33483796 -0.10173992  3.72743015 -0.89936958 -0.19100056]
 [-0.72874039 -0.019888   -0.12768816 -0.43717045  0.19400068 -0.15479116]
 ...
 [-0.28905971 -0.10951078 -0.33527403 -0.60405539 -0.63336617 -0.10048066]
 [ 0.34399584 17.09337833  0.01842447 -0.42693615 -0.52111555  0.03539402]
 [ 0.69137521 -0.15435211 -0.16417471  1.48657489  0.40545047  2.61815906]]",0.670774647887324
CVS,5,8,0.6700815217391304,0.47150646910351934,0.62,0.5978260869565217,0.608812100662465,0.20826605443455407,0.6056338028169014,124,220,148,76,368,200,0.7432432432432432,0.45588235294117646,0.5978260869565217,0.62,0.6626506024096386,0.5254237288135594,1.5732265446224256,1.5416216216216216,0.38,0.62,0.6056338028169014,[0.59782609 0.62      ],"[[220 148]
 [ 76 124]]","(array([0.59782609, 0.62      ]), array([0.62      , 0.59782609]), array([368, 200]))",0.2012856568903174,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.60      0.62      0.66      0.61      0.37       368
          1       0.46      0.62      0.60      0.53      0.61      0.37       200

avg / total       0.64      0.61      0.61      0.61      0.61      0.37       568
",[1 0 1 ... 1 1 1],0.41644987572493786,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.60      0.62      0.66      0.61      0.37       368
          1       0.46      0.62      0.60      0.53      0.61      0.37       200

avg / total       0.64      0.61      0.61      0.61      0.61      0.37       568
",0.6056338028169014,0.39436619718309857,1.0,-1,13.621134248027573,0.01,0.6056338028169014,0.6056338028169014,0.6089130434782609,0.6056338028169014,[0.62       0.59782609],"(array([0.        , 0.40217391, 1.        ]), array([0.  , 0.62, 1.  ]), array([2, 1, 0]))",,0.3943661971830986,0.6056338028169014,True,"(0.6056338028169014, 0.6056338028169014, None)",,rbf,0.20826605443455407,"              precision    recall  f1-score   support

           0       0.74      0.60      0.66       368
           1       0.46      0.62      0.53       200

    accuracy                           0.61       568
   macro avg       0.60      0.61      0.59       568
weighted avg       0.64      0.61      0.61       568
","[[ 1.07843691 -0.48019948 -0.23148109 -0.39418428 -0.47259301  0.75044371]
 [-0.20335483 -0.33483796 -0.10173992  3.72743015 -0.89936958 -0.19100056]
 [-0.72874039 -0.019888   -0.12768816 -0.43717045  0.19400068 -0.15479116]
 ...
 [-0.28905971 -0.10951078 -0.33527403 -0.60405539 -0.63336617 -0.10048066]
 [ 0.34399584 17.09337833  0.01842447 -0.42693615 -0.52111555  0.03539402]
 [ 0.69137521 -0.15435211 -0.16417471  1.48657489  0.40545047  2.61815906]]",0.6056338028169014
CVS,6,8,0.6486548913043478,0.4508900754171877,0.605,0.5978260869565217,0.6014023466937053,0.19402200359306618,0.6003521126760564,121,220,148,79,368,200,0.7357859531772575,0.44981412639405205,0.5978260869565217,0.605,0.6596701649175413,0.5159914712153518,1.5134837644468904,1.5043243243243243,0.395,0.605,0.6003521126760564,[0.59782609 0.605     ],"[[220 148]
 [ 79 121]]","(array([0.59782609, 0.605     ]), array([0.605     , 0.59782609]), array([368, 200]))",0.1880195475842611,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.60      0.60      0.66      0.60      0.36       368
          1       0.45      0.60      0.60      0.52      0.60      0.36       200

avg / total       0.64      0.60      0.60      0.61      0.60      0.36       568
",[1 0 1 ... 1 1 1],0.411222053510655,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.60      0.60      0.66      0.60      0.36       368
          1       0.45      0.60      0.60      0.52      0.60      0.36       200

avg / total       0.64      0.60      0.60      0.61      0.60      0.36       568
",0.6003521126760564,0.3996478873239437,0.01,-1,13.803557362789425,0.1,0.6003521126760564,0.6003521126760564,0.6014130434782609,0.6003521126760564,[0.605      0.59782609],"(array([0.        , 0.40217391, 1.        ]), array([0.   , 0.605, 1.   ]), array([2, 1, 0]))",,0.39964788732394363,0.6003521126760564,True,"(0.6003521126760564, 0.6003521126760564, None)",,rbf,0.19402200359306618,"              precision    recall  f1-score   support

           0       0.74      0.60      0.66       368
           1       0.45      0.60      0.52       200

    accuracy                           0.60       568
   macro avg       0.59      0.60      0.59       568
weighted avg       0.64      0.60      0.61       568
","[[ 1.07843691 -0.48019948 -0.23148109 -0.39418428 -0.47259301  0.75044371]
 [-0.20335483 -0.33483796 -0.10173992  3.72743015 -0.89936958 -0.19100056]
 [-0.72874039 -0.019888   -0.12768816 -0.43717045  0.19400068 -0.15479116]
 ...
 [-0.28905971 -0.10951078 -0.33527403 -0.60405539 -0.63336617 -0.10048066]
 [ 0.34399584 17.09337833  0.01842447 -0.42693615 -0.52111555  0.03539402]
 [ 0.69137521 -0.15435211 -0.16417471  1.48657489  0.40545047  2.61815906]]",0.6003521126760564
CVS,7,8,0.6280163043478261,0.4344431692881699,0.79,0.4266304347826087,0.5805497769168987,0.21687957685524958,0.5545774647887324,158,157,211,42,368,200,0.7889447236180904,0.4281842818428184,0.4266304347826087,0.79,0.5537918871252205,0.5553602811950792,2.0315734989648035,1.37781990521327,0.20999999999999996,0.79,0.5545774647887324,[0.42663043 0.79      ],"[[157 211]
 [ 42 158]]","(array([0.42663043, 0.79      ]), array([0.79      , 0.42663043]), array([368, 200]))",0.18160280650599114,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.43      0.79      0.55      0.58      0.30       368
          1       0.43      0.79      0.43      0.56      0.58      0.37       200

avg / total       0.66      0.55      0.66      0.55      0.58      0.33       568
",[1 0 1 ... 1 1 1],0.4122092446276575,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.43      0.79      0.55      0.58      0.32       368
          1       0.43      0.79      0.43      0.56      0.58      0.35       200

avg / total       0.66      0.55      0.66      0.55      0.58      0.33       568
",0.5545774647887324,0.4454225352112676,0.01,-1,15.384646378468616,1.0,0.5545774647887324,0.5545774647887324,0.6083152173913043,0.5545774647887324,[0.79       0.42663043],"(array([0.        , 0.57336957, 1.        ]), array([0.  , 0.79, 1.  ]), array([2, 1, 0]))",,0.4454225352112676,0.5545774647887324,True,"(0.5545774647887324, 0.5545774647887324, None)",,rbf,0.21687957685524958,"              precision    recall  f1-score   support

           0       0.79      0.43      0.55       368
           1       0.43      0.79      0.56       200

    accuracy                           0.55       568
   macro avg       0.61      0.61      0.55       568
weighted avg       0.66      0.55      0.55       568
","[[ 1.07843691 -0.48019948 -0.23148109 -0.39418428 -0.47259301  0.75044371]
 [-0.20335483 -0.33483796 -0.10173992  3.72743015 -0.89936958 -0.19100056]
 [-0.72874039 -0.019888   -0.12768816 -0.43717045  0.19400068 -0.15479116]
 ...
 [-0.28905971 -0.10951078 -0.33527403 -0.60405539 -0.63336617 -0.10048066]
 [ 0.34399584 17.09337833  0.01842447 -0.42693615 -0.52111555  0.03539402]
 [ 0.69137521 -0.15435211 -0.16417471  1.48657489  0.40545047  2.61815906]]",0.5545774647887324
CVS,8,8,0.646983695652174,0.4618787885868275,0.82,0.43478260869565216,0.5970944139166224,0.2559818547919575,0.5704225352112676,164,160,208,36,368,200,0.8163265306122449,0.44086021505376344,0.43478260869565216,0.82,0.5673758865248227,0.5734265734265734,2.415458937198067,1.4507692307692306,0.18000000000000005,0.82,0.5704225352112676,[0.43478261 0.82      ],"[[160 208]
 [ 36 164]]","(array([0.43478261, 0.82      ]), array([0.82      , 0.43478261]), array([368, 200]))",0.2129747410503361,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.43      0.82      0.57      0.60      0.32       368
          1       0.44      0.82      0.43      0.57      0.60      0.40       200

avg / total       0.68      0.57      0.68      0.57      0.60      0.34       568
",[1 0 1 ... 1 1 1],0.42488565803422684,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.43      0.82      0.57      0.60      0.34       368
          1       0.44      0.82      0.43      0.57      0.60      0.37       200

avg / total       0.68      0.57      0.68      0.57      0.60      0.35       568
",0.5704225352112676,0.4295774647887324,0.01,-1,14.837372810957193,0.01,0.5704225352112676,0.5704225352112676,0.6273913043478261,0.5704225352112676,[0.82       0.43478261],"(array([0.        , 0.56521739, 1.        ]), array([0.  , 0.82, 1.  ]), array([2, 1, 0]))",,0.4295774647887324,0.5704225352112676,True,"(0.5704225352112676, 0.5704225352112676, None)",,rbf,0.2559818547919575,"              precision    recall  f1-score   support

           0       0.82      0.43      0.57       368
           1       0.44      0.82      0.57       200

    accuracy                           0.57       568
   macro avg       0.63      0.63      0.57       568
weighted avg       0.68      0.57      0.57       568
","[[ 1.07843691 -0.48019948 -0.23148109 -0.39418428 -0.47259301  0.75044371]
 [-0.20335483 -0.33483796 -0.10173992  3.72743015 -0.89936958 -0.19100056]
 [-0.72874039 -0.019888   -0.12768816 -0.43717045  0.19400068 -0.15479116]
 ...
 [-0.28905971 -0.10951078 -0.33527403 -0.60405539 -0.63336617 -0.10048066]
 [ 0.34399584 17.09337833  0.01842447 -0.42693615 -0.52111555  0.03539402]
 [ 0.69137521 -0.15435211 -0.16417471  1.48657489  0.40545047  2.61815906]]",0.5704225352112676
CVSbal,0,8,0.6956249999999999,0.6175173486952307,0.67,0.64,0.654828221749796,0.31013959423317755,0.655,134,128,72,66,200,200,0.6597938144329897,0.6504854368932039,0.64,0.67,0.6497461928934011,0.6600985221674877,1.9393939393939397,1.8611111111111114,0.32999999999999996,0.67,0.655,[0.64 0.67],"[[128  72]
 [ 66 134]]","(array([0.64, 0.67]), array([0.67, 0.64]), array([200, 200]))",0.31000000000000005,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.64      0.67      0.65      0.65      0.42       200
          1       0.65      0.67      0.64      0.66      0.65      0.43       200

avg / total       0.66      0.66      0.66      0.65      0.65      0.43       400
",[1 0 1 ... 1 1 1],0.6008252427184466,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.66      0.64      0.67      0.65      0.65      0.43       200
          1       0.65      0.67      0.64      0.66      0.65      0.43       200

avg / total       0.66      0.66      0.66      0.65      0.65      0.43       400
",0.655,0.345,0.1,-1,11.916021783781622,0.1,0.655,0.655,0.655,0.655,[0.67 0.64],"(array([0.  , 0.36, 1.  ]), array([0.  , 0.67, 1.  ]), array([2, 1, 0]))",,0.345,0.655,True,"(0.655, 0.655, None)",,rbf,0.31013959423317755,"              precision    recall  f1-score   support

           0       0.66      0.64      0.65       200
           1       0.65      0.67      0.66       200

    accuracy                           0.66       400
   macro avg       0.66      0.66      0.65       400
weighted avg       0.66      0.66      0.65       400
","[[ 1.07843691 -0.48019948 -0.23148109 -0.39418428 -0.47259301  0.75044371]
 [-0.20335483 -0.33483796 -0.10173992  3.72743015 -0.89936958 -0.19100056]
 [-0.72874039 -0.019888   -0.12768816 -0.43717045  0.19400068 -0.15479116]
 ...
 [-0.28905971 -0.10951078 -0.33527403 -0.60405539 -0.63336617 -0.10048066]
 [ 0.34399584 17.09337833  0.01842447 -0.42693615 -0.52111555  0.03539402]
 [ 0.69137521 -0.15435211 -0.16417471  1.48657489  0.40545047  2.61815906]]",0.655
