id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_sens_micro,imb_sens,confusion_matrix,imb_sens_spec_supp,cohen_kappa_score,imb_report_0.3,y,avg_prec_score,imb_report_0.1,imb_spec_micro,hamming_loss,C,max_iter,log_loss,gamma,rec_score,accuracy,roc_auc_score,f1_score,imb_spec,roc_curve,hinge_loss,zero_one_loss,prec_score,probability,imb_sens_spec_supp_micro,pr_curve,kernel,matthews_corrcoef,bal_report,X,fbeta_score
CVS,0,9,0.6992119565217392,0.5203967966261659,0.675,0.6385869565217391,0.6565410845119853,0.30003289530515775,0.6514084507042254,135,235,133,65,368,200,0.7833333333333333,0.503731343283582,0.6385869565217391,0.675,0.7035928143712574,0.576923076923077,1.964882943143813,1.867669172932331,0.32499999999999996,0.675,0.6514084507042254,[0.63858696 0.675     ],"[[235 133]
 [ 65 135]]","(array([0.63858696, 0.675     ]), array([0.675     , 0.63858696]), array([368, 200]))",0.29100262255396414,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.64      0.68      0.70      0.66      0.43       368
          1       0.50      0.68      0.64      0.58      0.66      0.44       200

avg / total       0.68      0.65      0.66      0.66      0.66      0.43       568
",[0 1 0 ... 1 1 1],0.4544552764347277,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.64      0.68      0.70      0.66      0.43       368
          1       0.50      0.68      0.64      0.58      0.66      0.43       200

avg / total       0.68      0.65      0.66      0.66      0.66      0.43       568
",0.6514084507042254,0.3485915492957746,0.1,-1,12.040112803962202,0.1,0.6514084507042254,0.6514084507042254,0.6567934782608695,0.6514084507042254,[0.675      0.63858696],"(array([0.        , 0.36141304, 1.        ]), array([0.   , 0.675, 1.   ]), array([2, 1, 0]))",,0.3485915492957746,0.6514084507042254,True,"(0.6514084507042254, 0.6514084507042254, None)",,rbf,0.30003289530515775,"              precision    recall  f1-score   support

           0       0.78      0.64      0.70       368
           1       0.50      0.68      0.58       200

    accuracy                           0.65       568
   macro avg       0.64      0.66      0.64       568
weighted avg       0.68      0.65      0.66       568
","[[ 1.30503806 -0.15264968 -0.03656908 -0.38190834 -0.01015602  0.81433719]
 [ 1.10733513 -0.50124101 -0.21765055 -0.39185163 -0.47783276  0.72789127]
 [-0.20054581 -0.34745071 -0.10447463  3.6600398  -0.90352599 -0.20860622]
 ...
 [ 0.55833454  2.42106264 -0.02810413 -0.51303039 -0.8992474  -0.69559486]
 [ 1.64388173  0.32412204 -0.12025589  0.63446645  0.95912255  0.64087098]
 [-0.20528207 -0.24492385 -0.00539744 -0.41670986 -0.75975858 -0.45329056]]",0.6514084507042254
CVS,1,9,0.7309442934782608,0.6103666168342696,0.735,0.5978260869565217,0.66287417653205,0.3181734482263246,0.6461267605633803,147,220,148,53,368,200,0.8058608058608059,0.49830508474576274,0.5978260869565217,0.735,0.6864274570982839,0.593939393939394,2.2559474979491383,1.8275675675675676,0.265,0.735,0.6461267605633803,[0.59782609 0.735     ],"[[220 148]
 [ 53 147]]","(array([0.59782609, 0.735     ]), array([0.735     , 0.59782609]), array([368, 200]))",0.3002696739396912,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.60      0.73      0.69      0.66      0.42       368
          1       0.50      0.73      0.60      0.59      0.66      0.46       200

avg / total       0.70      0.65      0.69      0.65      0.66      0.43       568
",[0 1 0 ... 1 1 1],0.4595640964430652,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.60      0.73      0.69      0.66      0.43       368
          1       0.50      0.73      0.60      0.59      0.66      0.45       200

avg / total       0.70      0.65      0.69      0.65      0.66      0.44       568
",0.6461267605633803,0.3538732394366197,0.1,-1,12.222557034853375,1.0,0.6461267605633803,0.6461267605633803,0.6664130434782608,0.6461267605633803,[0.735      0.59782609],"(array([0.        , 0.40217391, 1.        ]), array([0.   , 0.735, 1.   ]), array([2, 1, 0]))",,0.35387323943661975,0.6461267605633803,True,"(0.6461267605633803, 0.6461267605633803, None)",,rbf,0.3181734482263246,"              precision    recall  f1-score   support

           0       0.81      0.60      0.69       368
           1       0.50      0.73      0.59       200

    accuracy                           0.65       568
   macro avg       0.65      0.67      0.64       568
weighted avg       0.70      0.65      0.65       568
","[[ 1.30503806 -0.15264968 -0.03656908 -0.38190834 -0.01015602  0.81433719]
 [ 1.10733513 -0.50124101 -0.21765055 -0.39185163 -0.47783276  0.72789127]
 [-0.20054581 -0.34745071 -0.10447463  3.6600398  -0.90352599 -0.20860622]
 ...
 [ 0.55833454  2.42106264 -0.02810413 -0.51303039 -0.8992474  -0.69559486]
 [ 1.64388173  0.32412204 -0.12025589  0.63446645  0.95912255  0.64087098]
 [-0.20528207 -0.24492385 -0.00539744 -0.41670986 -0.75975858 -0.45329056]]",0.6461267605633803
CVS,2,9,0.6586277173913043,0.47573528927558867,0.545,0.6929347826086957,0.6145319003288106,0.23290687309012226,0.6408450704225352,109,255,113,91,368,200,0.7369942196531792,0.49099099099099097,0.6929347826086957,0.545,0.7142857142857143,0.5165876777251185,1.5229335881509796,1.7748672566371684,0.45499999999999996,0.545,0.6408450704225352,[0.69293478 0.545     ],"[[255 113]
 [ 91 109]]","(array([0.69293478, 0.545     ]), array([0.545     , 0.69293478]), array([368, 200]))",0.23210688156081005,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.69      0.55      0.71      0.61      0.39       368
          1       0.49      0.55      0.69      0.52      0.61      0.36       200

avg / total       0.65      0.64      0.60      0.64      0.61      0.38       568
",[0 1 0 ... 1 1 1],0.4278013576957239,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.69      0.55      0.71      0.61      0.38       368
          1       0.49      0.55      0.69      0.52      0.61      0.37       200

avg / total       0.65      0.64      0.60      0.64      0.61      0.38       568
",0.6408450704225352,0.3591549295774648,0.1,-1,12.404930878646814,0.01,0.6408450704225352,0.6408450704225352,0.6189673913043479,0.6408450704225352,[0.545      0.69293478],"(array([0.        , 0.30706522, 1.        ]), array([0.   , 0.545, 1.   ]), array([2, 1, 0]))",,0.35915492957746475,0.6408450704225352,True,"(0.6408450704225352, 0.6408450704225352, None)",,rbf,0.23290687309012226,"              precision    recall  f1-score   support

           0       0.74      0.69      0.71       368
           1       0.49      0.55      0.52       200

    accuracy                           0.64       568
   macro avg       0.61      0.62      0.62       568
weighted avg       0.65      0.64      0.64       568
","[[ 1.30503806 -0.15264968 -0.03656908 -0.38190834 -0.01015602  0.81433719]
 [ 1.10733513 -0.50124101 -0.21765055 -0.39185163 -0.47783276  0.72789127]
 [-0.20054581 -0.34745071 -0.10447463  3.6600398  -0.90352599 -0.20860622]
 ...
 [ 0.55833454  2.42106264 -0.02810413 -0.51303039 -0.8992474  -0.69559486]
 [ 1.64388173  0.32412204 -0.12025589  0.63446645  0.95912255  0.64087098]
 [-0.20528207 -0.24492385 -0.00539744 -0.41670986 -0.75975858 -0.45329056]]",0.6408450704225352
CVS,3,9,0.7287839673913044,0.5606197891208069,0.72,0.6195652173913043,0.6678974146691534,0.32437230354077373,0.6549295774647887,144,228,140,56,368,200,0.8028169014084507,0.5070422535211268,0.6195652173913043,0.72,0.6993865030674846,0.5950413223140496,2.212732919254658,1.8925714285714283,0.28,0.72,0.6549295774647887,[0.61956522 0.72      ],"[[228 140]
 [ 56 144]]","(array([0.61956522, 0.72      ]), array([0.72      , 0.61956522]), array([368, 200]))",0.3098591549295775,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.62      0.72      0.70      0.67      0.43       368
          1       0.51      0.72      0.62      0.60      0.67      0.46       200

avg / total       0.70      0.65      0.68      0.66      0.67      0.44       568
",[0 1 0 ... 1 1 1],0.4636619718309859,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.62      0.72      0.70      0.67      0.44       368
          1       0.51      0.72      0.62      0.60      0.67      0.45       200

avg / total       0.70      0.65      0.68      0.66      0.67      0.44       568
",0.6549295774647887,0.34507042253521125,1.0,-1,11.91850724831465,0.1,0.6549295774647887,0.6549295774647887,0.6697826086956521,0.6549295774647887,[0.72       0.61956522],"(array([0.        , 0.38043478, 1.        ]), array([0.  , 0.72, 1.  ]), array([2, 1, 0]))",,0.34507042253521125,0.6549295774647887,True,"(0.6549295774647887, 0.6549295774647887, None)",,rbf,0.32437230354077373,"              precision    recall  f1-score   support

           0       0.80      0.62      0.70       368
           1       0.51      0.72      0.60       200

    accuracy                           0.65       568
   macro avg       0.65      0.67      0.65       568
weighted avg       0.70      0.65      0.66       568
","[[ 1.30503806 -0.15264968 -0.03656908 -0.38190834 -0.01015602  0.81433719]
 [ 1.10733513 -0.50124101 -0.21765055 -0.39185163 -0.47783276  0.72789127]
 [-0.20054581 -0.34745071 -0.10447463  3.6600398  -0.90352599 -0.20860622]
 ...
 [ 0.55833454  2.42106264 -0.02810413 -0.51303039 -0.8992474  -0.69559486]
 [ 1.64388173  0.32412204 -0.12025589  0.63446645  0.95912255  0.64087098]
 [-0.20528207 -0.24492385 -0.00539744 -0.41670986 -0.75975858 -0.45329056]]",0.6549295774647887
CVS,4,9,0.7594836956521739,0.6657020634028246,0.65,0.7255434782608695,0.6867337627272779,0.36515578986505526,0.698943661971831,130,267,101,70,368,200,0.7922848664688428,0.5627705627705628,0.7255434782608695,0.65,0.7574468085106382,0.6032482598607889,2.0729813664596275,2.3683168316831678,0.35,0.65,0.698943661971831,[0.72554348 0.65      ],"[[267 101]
 [ 70 130]]","(array([0.72554348, 0.65      ]), array([0.65      , 0.72554348]), array([368, 200]))",0.36271061886515144,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.73      0.65      0.76      0.69      0.48       368
          1       0.56      0.65      0.73      0.60      0.69      0.46       200

avg / total       0.71      0.70      0.68      0.70      0.69      0.47       568
",[0 1 0 ... 1 1 1],0.48904030242058416,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.73      0.65      0.76      0.69      0.48       368
          1       0.56      0.65      0.73      0.60      0.69      0.47       200

avg / total       0.71      0.70      0.68      0.70      0.69      0.47       568
",0.698943661971831,0.301056338028169,1.0,-1,10.398259723362987,1.0,0.698943661971831,0.698943661971831,0.6877717391304349,0.698943661971831,[0.65       0.72554348],"(array([0.        , 0.27445652, 1.        ]), array([0.  , 0.65, 1.  ]), array([2, 1, 0]))",,0.301056338028169,0.698943661971831,True,"(0.698943661971831, 0.698943661971831, None)",,rbf,0.36515578986505526,"              precision    recall  f1-score   support

           0       0.79      0.73      0.76       368
           1       0.56      0.65      0.60       200

    accuracy                           0.70       568
   macro avg       0.68      0.69      0.68       568
weighted avg       0.71      0.70      0.70       568
","[[ 1.30503806 -0.15264968 -0.03656908 -0.38190834 -0.01015602  0.81433719]
 [ 1.10733513 -0.50124101 -0.21765055 -0.39185163 -0.47783276  0.72789127]
 [-0.20054581 -0.34745071 -0.10447463  3.6600398  -0.90352599 -0.20860622]
 ...
 [ 0.55833454  2.42106264 -0.02810413 -0.51303039 -0.8992474  -0.69559486]
 [ 1.64388173  0.32412204 -0.12025589  0.63446645  0.95912255  0.64087098]
 [-0.20528207 -0.24492385 -0.00539744 -0.41670986 -0.75975858 -0.45329056]]",0.698943661971831
CVS,5,9,0.6842255434782609,0.5052086027631019,0.645,0.6684782608695652,0.6566342043031794,0.30149481244665033,0.6602112676056338,129,246,122,71,368,200,0.7760252365930599,0.5139442231075697,0.6684782608695652,0.645,0.7182481751824817,0.5720620842572063,1.8830373545621555,1.9455737704918032,0.355,0.645,0.6602112676056338,[0.66847826 0.645     ],"[[246 122]
 [ 71 129]]","(array([0.66847826, 0.645     ]), array([0.645     , 0.66847826]), array([368, 200]))",0.29623542704534955,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.67      0.65      0.72      0.66      0.43       368
          1       0.51      0.65      0.67      0.57      0.66      0.43       200

avg / total       0.68      0.66      0.65      0.67      0.66      0.43       568
",[0 1 0 ... 1 1 1],0.4564940239043825,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.67      0.65      0.72      0.66      0.43       368
          1       0.51      0.65      0.67      0.57      0.66      0.43       200

avg / total       0.68      0.66      0.65      0.67      0.66      0.43       568
",0.6602112676056338,0.3397887323943662,1.0,-1,11.736058794197616,0.01,0.6602112676056338,0.6602112676056338,0.6567391304347826,0.6602112676056338,[0.645      0.66847826],"(array([0.        , 0.33152174, 1.        ]), array([0.   , 0.645, 1.   ]), array([2, 1, 0]))",,0.33978873239436624,0.6602112676056338,True,"(0.6602112676056338, 0.6602112676056338, None)",,rbf,0.30149481244665033,"              precision    recall  f1-score   support

           0       0.78      0.67      0.72       368
           1       0.51      0.65      0.57       200

    accuracy                           0.66       568
   macro avg       0.64      0.66      0.65       568
weighted avg       0.68      0.66      0.67       568
","[[ 1.30503806 -0.15264968 -0.03656908 -0.38190834 -0.01015602  0.81433719]
 [ 1.10733513 -0.50124101 -0.21765055 -0.39185163 -0.47783276  0.72789127]
 [-0.20054581 -0.34745071 -0.10447463  3.6600398  -0.90352599 -0.20860622]
 ...
 [ 0.55833454  2.42106264 -0.02810413 -0.51303039 -0.8992474  -0.69559486]
 [ 1.64388173  0.32412204 -0.12025589  0.63446645  0.95912255  0.64087098]
 [-0.20528207 -0.24492385 -0.00539744 -0.41670986 -0.75975858 -0.45329056]]",0.6602112676056339
CVS,6,9,0.6605366847826086,0.4907528572752923,0.57,0.6603260869565217,0.6135029499238104,0.22283588865568907,0.6285211267605634,114,243,125,86,368,200,0.7386018237082067,0.4769874476987448,0.6603260869565217,0.57,0.697274031563845,0.5193621867881548,1.5356420626895853,1.6780799999999998,0.43000000000000005,0.57,0.6285211267605634,[0.66032609 0.57      ],"[[243 125]
 [ 86 114]]","(array([0.66032609, 0.57      ]), array([0.57      , 0.66032609]), array([368, 200]))",0.2205109527030542,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.66      0.57      0.70      0.61      0.39       368
          1       0.48      0.57      0.66      0.52      0.61      0.37       200

avg / total       0.65      0.63      0.60      0.63      0.61      0.38       568
",[0 1 0 ... 1 1 1],0.4232912958925098,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.66      0.57      0.70      0.61      0.38       368
          1       0.48      0.57      0.66      0.52      0.61      0.37       200

avg / total       0.65      0.63      0.60      0.63      0.61      0.38       568
",0.6285211267605634,0.3714788732394366,0.01,-1,12.830601705994592,0.1,0.6285211267605634,0.6285211267605634,0.6151630434782609,0.6285211267605634,[0.57       0.66032609],"(array([0.        , 0.33967391, 1.        ]), array([0.  , 0.57, 1.  ]), array([2, 1, 0]))",,0.3714788732394366,0.6285211267605634,True,"(0.6285211267605634, 0.6285211267605634, None)",,rbf,0.22283588865568907,"              precision    recall  f1-score   support

           0       0.74      0.66      0.70       368
           1       0.48      0.57      0.52       200

    accuracy                           0.63       568
   macro avg       0.61      0.62      0.61       568
weighted avg       0.65      0.63      0.63       568
","[[ 1.30503806 -0.15264968 -0.03656908 -0.38190834 -0.01015602  0.81433719]
 [ 1.10733513 -0.50124101 -0.21765055 -0.39185163 -0.47783276  0.72789127]
 [-0.20054581 -0.34745071 -0.10447463  3.6600398  -0.90352599 -0.20860622]
 ...
 [ 0.55833454  2.42106264 -0.02810413 -0.51303039 -0.8992474  -0.69559486]
 [ 1.64388173  0.32412204 -0.12025589  0.63446645  0.95912255  0.64087098]
 [-0.20528207 -0.24492385 -0.00539744 -0.41670986 -0.75975858 -0.45329056]]",0.6285211267605634
CVS,7,9,0.6740353260869566,0.5166510271274243,0.74,0.5217391304347826,0.6213589594765164,0.2525457964097795,0.5985915492957746,148,192,176,52,368,200,0.7868852459016393,0.4567901234567901,0.5217391304347826,0.74,0.6274509803921567,0.564885496183206,2.0066889632107023,1.5472727272727271,0.26,0.74,0.5985915492957746,[0.52173913 0.74      ],"[[192 176]
 [ 52 148]]","(array([0.52173913, 0.74      ]), array([0.74      , 0.52173913]), array([368, 200]))",0.22928965911254995,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.52      0.74      0.63      0.62      0.36       368
          1       0.46      0.74      0.52      0.56      0.62      0.41       200

avg / total       0.67      0.60      0.66      0.61      0.62      0.38       568
",[0 1 0 ... 1 1 1],0.42957398713267253,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.52      0.74      0.63      0.62      0.38       368
          1       0.46      0.74      0.52      0.56      0.62      0.39       200

avg / total       0.67      0.60      0.66      0.61      0.62      0.38       568
",0.5985915492957746,0.4014084507042254,0.01,-1,13.864404484484771,1.0,0.5985915492957746,0.5985915492957746,0.6308695652173912,0.5985915492957746,[0.74       0.52173913],"(array([0.        , 0.47826087, 1.        ]), array([0.  , 0.74, 1.  ]), array([2, 1, 0]))",,0.4014084507042254,0.5985915492957746,True,"(0.5985915492957746, 0.5985915492957746, None)",,rbf,0.2525457964097795,"              precision    recall  f1-score   support

           0       0.79      0.52      0.63       368
           1       0.46      0.74      0.56       200

    accuracy                           0.60       568
   macro avg       0.62      0.63      0.60       568
weighted avg       0.67      0.60      0.61       568
","[[ 1.30503806 -0.15264968 -0.03656908 -0.38190834 -0.01015602  0.81433719]
 [ 1.10733513 -0.50124101 -0.21765055 -0.39185163 -0.47783276  0.72789127]
 [-0.20054581 -0.34745071 -0.10447463  3.6600398  -0.90352599 -0.20860622]
 ...
 [ 0.55833454  2.42106264 -0.02810413 -0.51303039 -0.8992474  -0.69559486]
 [ 1.64388173  0.32412204 -0.12025589  0.63446645  0.95912255  0.64087098]
 [-0.20528207 -0.24492385 -0.00539744 -0.41670986 -0.75975858 -0.45329056]]",0.5985915492957746
CVS,8,9,0.6561548913043479,0.4661983744920142,0.755,0.529891304347826,0.6325092369148522,0.2748847725872226,0.6091549295774648,151,195,173,49,368,200,0.7991803278688525,0.4660493827160494,0.529891304347826,0.755,0.6372549019607844,0.5763358778625954,2.16282165039929,1.6060115606936416,0.245,0.755,0.6091549295774648,[0.5298913 0.755    ],"[[195 173]
 [ 49 151]]","(array([0.5298913, 0.755    ]), array([0.755    , 0.5298913]), array([368, 200]))",0.2495715101885354,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.53      0.76      0.64      0.63      0.37       368
          1       0.47      0.76      0.53      0.58      0.63      0.43       200

avg / total       0.68      0.61      0.68      0.62      0.63      0.39       568
",[0 1 0 ... 1 1 1],0.4381348895844201,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.53      0.76      0.64      0.63      0.39       368
          1       0.47      0.76      0.53      0.58      0.63      0.41       200

avg / total       0.68      0.61      0.68      0.62      0.63      0.40       568
",0.6091549295774648,0.3908450704225352,0.01,-1,13.499554031735205,0.01,0.6091549295774648,0.6091549295774648,0.642445652173913,0.6091549295774648,[0.755     0.5298913],"(array([0.       , 0.4701087, 1.       ]), array([0.   , 0.755, 1.   ]), array([2, 1, 0]))",,0.39084507042253525,0.6091549295774648,True,"(0.6091549295774648, 0.6091549295774648, None)",,rbf,0.2748847725872226,"              precision    recall  f1-score   support

           0       0.80      0.53      0.64       368
           1       0.47      0.76      0.58       200

    accuracy                           0.61       568
   macro avg       0.63      0.64      0.61       568
weighted avg       0.68      0.61      0.62       568
","[[ 1.30503806 -0.15264968 -0.03656908 -0.38190834 -0.01015602  0.81433719]
 [ 1.10733513 -0.50124101 -0.21765055 -0.39185163 -0.47783276  0.72789127]
 [-0.20054581 -0.34745071 -0.10447463  3.6600398  -0.90352599 -0.20860622]
 ...
 [ 0.55833454  2.42106264 -0.02810413 -0.51303039 -0.8992474  -0.69559486]
 [ 1.64388173  0.32412204 -0.12025589  0.63446645  0.95912255  0.64087098]
 [-0.20528207 -0.24492385 -0.00539744 -0.41670986 -0.75975858 -0.45329056]]",0.6091549295774648
CVSbal,0,9,0.6793750000000001,0.6340970740652998,0.675,0.605,0.6390422521242238,0.28068853138861977,0.64,135,121,79,65,200,200,0.6505376344086021,0.6308411214953271,0.605,0.675,0.6269430051813472,0.6521739130434783,1.8615384615384618,1.7088607594936709,0.32499999999999996,0.675,0.64,[0.605 0.675],"[[121  79]
 [ 65 135]]","(array([0.605, 0.675]), array([0.675, 0.605]), array([200, 200]))",0.28,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.60      0.68      0.63      0.64      0.40       200
          1       0.63      0.68      0.60      0.65      0.64      0.42       200

avg / total       0.64      0.64      0.64      0.64      0.64      0.41       400
",[0 1 0 ... 1 1 1],0.5883177570093459,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.65      0.60      0.68      0.63      0.64      0.41       200
          1       0.63      0.68      0.60      0.65      0.64      0.41       200

avg / total       0.64      0.64      0.64      0.64      0.64      0.41       400
",0.64,0.36,0.1,-1,12.43411742266031,0.1,0.64,0.64,0.64,0.64,[0.675 0.605],"(array([0.   , 0.395, 1.   ]), array([0.   , 0.675, 1.   ]), array([2, 1, 0]))",,0.36,0.64,True,"(0.64, 0.64, None)",,rbf,0.28068853138861977,"              precision    recall  f1-score   support

           0       0.65      0.60      0.63       200
           1       0.63      0.68      0.65       200

    accuracy                           0.64       400
   macro avg       0.64      0.64      0.64       400
weighted avg       0.64      0.64      0.64       400
","[[ 1.30503806 -0.15264968 -0.03656908 -0.38190834 -0.01015602  0.81433719]
 [ 1.10733513 -0.50124101 -0.21765055 -0.39185163 -0.47783276  0.72789127]
 [-0.20054581 -0.34745071 -0.10447463  3.6600398  -0.90352599 -0.20860622]
 ...
 [ 0.55833454  2.42106264 -0.02810413 -0.51303039 -0.8992474  -0.69559486]
 [ 1.64388173  0.32412204 -0.12025589  0.63446645  0.95912255  0.64087098]
 [-0.20528207 -0.24492385 -0.00539744 -0.41670986 -0.75975858 -0.45329056]]",0.64
