id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_sens_micro,imb_sens,confusion_matrix,imb_sens_spec_supp,cohen_kappa_score,imb_report_0.3,y,avg_prec_score,imb_report_0.1,imb_spec_micro,hamming_loss,C,max_iter,log_loss,gamma,rec_score,accuracy,roc_auc_score,f1_score,imb_spec,roc_curve,hinge_loss,zero_one_loss,prec_score,probability,imb_sens_spec_supp_micro,pr_curve,kernel,matthews_corrcoef,bal_report,X,fbeta_score
CVS,0,4,0.6977445652173913,0.504625951763586,0.65,0.6494565217391305,0.6497282040441487,0.2871729709895492,0.6496478873239436,130,239,129,70,368,200,0.7734627831715211,0.5019305019305019,0.6494565217391305,0.65,0.7060561299852288,0.5664488017429194,1.8555900621118016,1.8542635658914732,0.35,0.65,0.6496478873239436,[0.64945652 0.65      ],"[[239 129]
 [ 70 130]]","(array([0.64945652, 0.65      ]), array([0.65      , 0.64945652]), array([368, 200]))",0.28056418351239876,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.65      0.65      0.71      0.65      0.42       368
          1       0.50      0.65      0.65      0.57      0.65      0.42       200

avg / total       0.68      0.65      0.65      0.66      0.65      0.42       568
",[0 1 0 ... 1 1 1],0.4494942628745446,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.77      0.65      0.65      0.71      0.65      0.42       368
          1       0.50      0.65      0.65      0.57      0.65      0.42       200

avg / total       0.68      0.65      0.65      0.66      0.65      0.42       568
",0.6496478873239436,0.3503521126760563,0.1,-1,12.100914877915002,0.1,0.6496478873239436,0.6496478873239436,0.6497282608695651,0.6496478873239436,[0.65       0.64945652],"(array([0.        , 0.35054348, 1.        ]), array([0.  , 0.65, 1.  ]), array([2, 1, 0]))",,0.35035211267605637,0.6496478873239436,True,"(0.6496478873239436, 0.6496478873239436, None)",,rbf,0.2871729709895492,"              precision    recall  f1-score   support

           0       0.77      0.65      0.71       368
           1       0.50      0.65      0.57       200

    accuracy                           0.65       568
   macro avg       0.64      0.65      0.64       568
weighted avg       0.68      0.65      0.66       568
","[[ 1.30242454e+00 -1.53141104e-01 -2.18934943e-02 -3.84712724e-01
  -5.57757400e-04  8.50401040e-01]
 [ 1.10289647e+00 -4.57579017e-01 -2.41866658e-01 -3.94893477e-01
  -4.71837868e-01  7.61433225e-01]
 [-2.17058421e-01 -3.23268173e-01 -1.04383431e-01  3.75376327e+00
  -9.00810996e-01 -2.02384773e-01]
 ...
 [ 2.12503756e+00 -3.51308869e-01 -3.51853240e-01 -4.67498730e-01
  -7.60409411e-01  2.44929428e-01]
 [-8.48964424e-01 -2.53242372e-01 -1.96740951e-01 -5.13189972e-01
  -6.69544678e-01 -5.04903394e-01]
 [ 1.38308050e+00  2.07031299e-01 -1.57206007e-02 -5.41371621e-01
  -2.03279859e-01  4.28863727e-01]]",0.6496478873239436
CVS,1,4,0.7306385869565217,0.6092741002024558,0.755,0.5869565217391305,0.665696758226329,0.32739010325253914,0.6461267605633803,151,216,152,49,368,200,0.8150943396226416,0.49834983498349833,0.5869565217391305,0.755,0.6824644549763034,0.6003976143141152,2.3957409050576755,1.8278947368421055,0.245,0.755,0.6461267605633803,[0.58695652 0.755     ],"[[216 152]
 [ 49 151]]","(array([0.58695652, 0.755     ]), array([0.755     , 0.58695652]), array([368, 200]))",0.3059864805719009,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.59      0.76      0.68      0.67      0.42       368
          1       0.50      0.76      0.59      0.60      0.67      0.47       200

avg / total       0.70      0.65      0.70      0.65      0.67      0.44       568
",[0 1 0 ... 1 1 1],0.46252173104634403,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.59      0.76      0.68      0.67      0.44       368
          1       0.50      0.76      0.59      0.60      0.67      0.45       200

avg / total       0.70      0.65      0.70      0.65      0.67      0.44       568
",0.6461267605633803,0.3538732394366197,0.1,-1,12.22256266582119,1.0,0.6461267605633803,0.6461267605633803,0.6709782608695651,0.6461267605633803,[0.755      0.58695652],"(array([0.        , 0.41304348, 1.        ]), array([0.   , 0.755, 1.   ]), array([2, 1, 0]))",,0.35387323943661975,0.6461267605633803,True,"(0.6461267605633803, 0.6461267605633803, None)",,rbf,0.32739010325253914,"              precision    recall  f1-score   support

           0       0.82      0.59      0.68       368
           1       0.50      0.76      0.60       200

    accuracy                           0.65       568
   macro avg       0.66      0.67      0.64       568
weighted avg       0.70      0.65      0.65       568
","[[ 1.30242454e+00 -1.53141104e-01 -2.18934943e-02 -3.84712724e-01
  -5.57757400e-04  8.50401040e-01]
 [ 1.10289647e+00 -4.57579017e-01 -2.41866658e-01 -3.94893477e-01
  -4.71837868e-01  7.61433225e-01]
 [-2.17058421e-01 -3.23268173e-01 -1.04383431e-01  3.75376327e+00
  -9.00810996e-01 -2.02384773e-01]
 ...
 [ 2.12503756e+00 -3.51308869e-01 -3.51853240e-01 -4.67498730e-01
  -7.60409411e-01  2.44929428e-01]
 [-8.48964424e-01 -2.53242372e-01 -1.96740951e-01 -5.13189972e-01
  -6.69544678e-01 -5.04903394e-01]
 [ 1.38308050e+00  2.07031299e-01 -1.57206007e-02 -5.41371621e-01
  -2.03279859e-01  4.28863727e-01]]",0.6461267605633803
CVS,2,4,0.6733831521739131,0.4827980886875745,0.545,0.6875,0.6121172273347647,0.22722631944642646,0.6373239436619719,109,253,115,91,368,200,0.7354651162790697,0.48660714285714285,0.6875,0.545,0.7106741573033707,0.5141509433962265,1.5109890109890112,1.7440000000000002,0.45499999999999996,0.545,0.6373239436619719,[0.6875 0.545 ],"[[253 115]
 [ 91 109]]","(array([0.6875, 0.545 ]), array([0.545 , 0.6875]), array([368, 200]))",0.22630131189166314,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.69      0.55      0.71      0.61      0.39       368
          1       0.49      0.55      0.69      0.51      0.61      0.36       200

avg / total       0.65      0.64      0.60      0.64      0.61      0.38       568
",[0 1 0 ... 1 1 1],0.42541216046277663,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.69      0.55      0.71      0.61      0.38       368
          1       0.49      0.55      0.69      0.51      0.61      0.37       200

avg / total       0.65      0.64      0.60      0.64      0.61      0.38       568
",0.6373239436619719,0.3626760563380282,0.1,-1,12.526549103971961,0.01,0.6373239436619719,0.6373239436619719,0.61625,0.6373239436619719,[0.545  0.6875],"(array([0.    , 0.3125, 1.    ]), array([0.   , 0.545, 1.   ]), array([2, 1, 0]))",,0.36267605633802813,0.6373239436619719,True,"(0.6373239436619719, 0.6373239436619719, None)",,rbf,0.22722631944642646,"              precision    recall  f1-score   support

           0       0.74      0.69      0.71       368
           1       0.49      0.55      0.51       200

    accuracy                           0.64       568
   macro avg       0.61      0.62      0.61       568
weighted avg       0.65      0.64      0.64       568
","[[ 1.30242454e+00 -1.53141104e-01 -2.18934943e-02 -3.84712724e-01
  -5.57757400e-04  8.50401040e-01]
 [ 1.10289647e+00 -4.57579017e-01 -2.41866658e-01 -3.94893477e-01
  -4.71837868e-01  7.61433225e-01]
 [-2.17058421e-01 -3.23268173e-01 -1.04383431e-01  3.75376327e+00
  -9.00810996e-01 -2.02384773e-01]
 ...
 [ 2.12503756e+00 -3.51308869e-01 -3.51853240e-01 -4.67498730e-01
  -7.60409411e-01  2.44929428e-01]
 [-8.48964424e-01 -2.53242372e-01 -1.96740951e-01 -5.13189972e-01
  -6.69544678e-01 -5.04903394e-01]
 [ 1.38308050e+00  2.07031299e-01 -1.57206007e-02 -5.41371621e-01
  -2.03279859e-01  4.28863727e-01]]",0.6373239436619719
CVS,3,4,0.7186277173913043,0.552656723423256,0.665,0.6521739130434783,0.6585557320181133,0.3039813406042926,0.6566901408450704,133,240,128,67,368,200,0.7817589576547231,0.5095785440613027,0.6521739130434783,0.665,0.7111111111111111,0.577006507592191,1.946787800129786,1.9118750000000002,0.33499999999999996,0.665,0.6566901408450704,[0.65217391 0.665     ],"[[240 128]
 [ 67 133]]","(array([0.65217391, 0.665     ]), array([0.665     , 0.65217391]), array([368, 200]))",0.2965296478837458,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.65      0.67      0.71      0.66      0.43       368
          1       0.51      0.67      0.65      0.58      0.66      0.44       200

avg / total       0.69      0.66      0.66      0.66      0.66      0.43       568
",[0 1 0 ... 1 1 1],0.45682747827963954,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.65      0.67      0.71      0.66      0.43       368
          1       0.51      0.67      0.65      0.58      0.66      0.43       200

avg / total       0.69      0.66      0.66      0.66      0.66      0.43       568
",0.6566901408450704,0.34330985915492956,1.0,-1,11.857682650490576,0.1,0.6566901408450704,0.6566901408450704,0.6585869565217392,0.6566901408450704,[0.665      0.65217391],"(array([0.        , 0.34782609, 1.        ]), array([0.   , 0.665, 1.   ]), array([2, 1, 0]))",,0.3433098591549296,0.6566901408450704,True,"(0.6566901408450704, 0.6566901408450704, None)",,rbf,0.3039813406042926,"              precision    recall  f1-score   support

           0       0.78      0.65      0.71       368
           1       0.51      0.67      0.58       200

    accuracy                           0.66       568
   macro avg       0.65      0.66      0.64       568
weighted avg       0.69      0.66      0.66       568
","[[ 1.30242454e+00 -1.53141104e-01 -2.18934943e-02 -3.84712724e-01
  -5.57757400e-04  8.50401040e-01]
 [ 1.10289647e+00 -4.57579017e-01 -2.41866658e-01 -3.94893477e-01
  -4.71837868e-01  7.61433225e-01]
 [-2.17058421e-01 -3.23268173e-01 -1.04383431e-01  3.75376327e+00
  -9.00810996e-01 -2.02384773e-01]
 ...
 [ 2.12503756e+00 -3.51308869e-01 -3.51853240e-01 -4.67498730e-01
  -7.60409411e-01  2.44929428e-01]
 [-8.48964424e-01 -2.53242372e-01 -1.96740951e-01 -5.13189972e-01
  -6.69544678e-01 -5.04903394e-01]
 [ 1.38308050e+00  2.07031299e-01 -1.57206007e-02 -5.41371621e-01
  -2.03279859e-01  4.28863727e-01]]",0.6566901408450704
CVS,4,4,0.7582676630434783,0.6520887104407223,0.65,0.6929347826086957,0.6711241380666115,0.33105917321564204,0.6778169014084507,130,255,113,70,368,200,0.7846153846153846,0.5349794238683128,0.6929347826086957,0.65,0.7359307359307359,0.5869074492099323,1.9798136645962734,2.1168141592920358,0.35,0.65,0.6778169014084507,[0.69293478 0.65      ],"[[255 113]
 [ 70 130]]","(array([0.69293478, 0.65      ]), array([0.65      , 0.69293478]), array([368, 200]))",0.3268921929233798,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.69      0.65      0.74      0.67      0.46       368
          1       0.53      0.65      0.69      0.59      0.67      0.44       200

avg / total       0.70      0.68      0.67      0.68      0.67      0.45       568
",[0 1 0 ... 1 1 1],0.47097606213412163,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.69      0.65      0.74      0.67      0.45       368
          1       0.53      0.65      0.69      0.59      0.67      0.45       200

avg / total       0.70      0.68      0.67      0.68      0.67      0.45       568
",0.6778169014084507,0.3221830985915493,1.0,-1,11.12796907531385,1.0,0.6778169014084507,0.6778169014084507,0.6714673913043478,0.6778169014084507,[0.65       0.69293478],"(array([0.        , 0.30706522, 1.        ]), array([0.  , 0.65, 1.  ]), array([2, 1, 0]))",,0.32218309859154926,0.6778169014084507,True,"(0.6778169014084507, 0.6778169014084507, None)",,rbf,0.33105917321564204,"              precision    recall  f1-score   support

           0       0.78      0.69      0.74       368
           1       0.53      0.65      0.59       200

    accuracy                           0.68       568
   macro avg       0.66      0.67      0.66       568
weighted avg       0.70      0.68      0.68       568
","[[ 1.30242454e+00 -1.53141104e-01 -2.18934943e-02 -3.84712724e-01
  -5.57757400e-04  8.50401040e-01]
 [ 1.10289647e+00 -4.57579017e-01 -2.41866658e-01 -3.94893477e-01
  -4.71837868e-01  7.61433225e-01]
 [-2.17058421e-01 -3.23268173e-01 -1.04383431e-01  3.75376327e+00
  -9.00810996e-01 -2.02384773e-01]
 ...
 [ 2.12503756e+00 -3.51308869e-01 -3.51853240e-01 -4.67498730e-01
  -7.60409411e-01  2.44929428e-01]
 [-8.48964424e-01 -2.53242372e-01 -1.96740951e-01 -5.13189972e-01
  -6.69544678e-01 -5.04903394e-01]
 [ 1.38308050e+00  2.07031299e-01 -1.57206007e-02 -5.41371621e-01
  -2.03279859e-01  4.28863727e-01]]",0.6778169014084507
CVS,5,4,0.6888926630434782,0.5045275712409484,0.625,0.6467391304347826,0.6357766561629478,0.26094490975568535,0.6390845070422535,125,238,130,75,368,200,0.7603833865814696,0.49019607843137253,0.6467391304347826,0.625,0.6989720998531571,0.5494505494505494,1.7246376811594202,1.7692307692307692,0.375,0.625,0.6390845070422535,[0.64673913 0.625     ],"[[238 130]
 [ 75 125]]","(array([0.64673913, 0.625     ]), array([0.625     , 0.64673913]), array([368, 200]))",0.25568908207619534,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.65      0.62      0.70      0.64      0.41       368
          1       0.49      0.62      0.65      0.55      0.64      0.40       200

avg / total       0.67      0.64      0.63      0.65      0.64      0.40       568
",[0 1 0 ... 1 1 1],0.43841480254073456,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.76      0.65      0.62      0.70      0.64      0.41       368
          1       0.49      0.62      0.65      0.55      0.64      0.40       200

avg / total       0.67      0.64      0.63      0.65      0.64      0.40       568
",0.6390845070422535,0.3609154929577465,1.0,-1,12.46576251518066,0.01,0.6390845070422535,0.6390845070422535,0.6358695652173914,0.6390845070422535,[0.625      0.64673913],"(array([0.        , 0.35326087, 1.        ]), array([0.   , 0.625, 1.   ]), array([2, 1, 0]))",,0.3609154929577465,0.6390845070422535,True,"(0.6390845070422535, 0.6390845070422535, None)",,rbf,0.26094490975568535,"              precision    recall  f1-score   support

           0       0.76      0.65      0.70       368
           1       0.49      0.62      0.55       200

    accuracy                           0.64       568
   macro avg       0.63      0.64      0.62       568
weighted avg       0.67      0.64      0.65       568
","[[ 1.30242454e+00 -1.53141104e-01 -2.18934943e-02 -3.84712724e-01
  -5.57757400e-04  8.50401040e-01]
 [ 1.10289647e+00 -4.57579017e-01 -2.41866658e-01 -3.94893477e-01
  -4.71837868e-01  7.61433225e-01]
 [-2.17058421e-01 -3.23268173e-01 -1.04383431e-01  3.75376327e+00
  -9.00810996e-01 -2.02384773e-01]
 ...
 [ 2.12503756e+00 -3.51308869e-01 -3.51853240e-01 -4.67498730e-01
  -7.60409411e-01  2.44929428e-01]
 [-8.48964424e-01 -2.53242372e-01 -1.96740951e-01 -5.13189972e-01
  -6.69544678e-01 -5.04903394e-01]
 [ 1.38308050e+00  2.07031299e-01 -1.57206007e-02 -5.41371621e-01
  -2.03279859e-01  4.28863727e-01]]",0.6390845070422535
CVS,6,4,0.6631250000000001,0.4747641459879537,0.575,0.6440217391304348,0.6085330722319042,0.21112061430748652,0.6197183098591549,115,237,131,85,368,200,0.7360248447204969,0.46747967479674796,0.6440217391304348,0.575,0.6869565217391305,0.515695067264574,1.5153452685421993,1.6152671755725192,0.42500000000000004,0.575,0.6197183098591549,[0.64402174 0.575     ],"[[237 131]
 [ 85 115]]","(array([0.64402174, 0.575     ]), array([0.575     , 0.64402174]), array([368, 200]))",0.20809666425694506,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.64      0.57      0.69      0.61      0.38       368
          1       0.47      0.57      0.64      0.52      0.61      0.36       200

avg / total       0.64      0.62      0.60      0.63      0.61      0.37       568
",[0 1 0 ... 1 1 1],0.4184487003320737,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.74      0.64      0.57      0.69      0.61      0.37       368
          1       0.47      0.57      0.64      0.52      0.61      0.37       200

avg / total       0.64      0.62      0.60      0.63      0.61      0.37       568
",0.6197183098591549,0.38028169014084506,0.01,-1,13.134648677049407,0.1,0.6197183098591549,0.6197183098591549,0.6095108695652174,0.6197183098591549,[0.575      0.64402174],"(array([0.        , 0.35597826, 1.        ]), array([0.   , 0.575, 1.   ]), array([2, 1, 0]))",,0.3802816901408451,0.6197183098591549,True,"(0.6197183098591549, 0.6197183098591549, None)",,rbf,0.21112061430748652,"              precision    recall  f1-score   support

           0       0.74      0.64      0.69       368
           1       0.47      0.57      0.52       200

    accuracy                           0.62       568
   macro avg       0.60      0.61      0.60       568
weighted avg       0.64      0.62      0.63       568
","[[ 1.30242454e+00 -1.53141104e-01 -2.18934943e-02 -3.84712724e-01
  -5.57757400e-04  8.50401040e-01]
 [ 1.10289647e+00 -4.57579017e-01 -2.41866658e-01 -3.94893477e-01
  -4.71837868e-01  7.61433225e-01]
 [-2.17058421e-01 -3.23268173e-01 -1.04383431e-01  3.75376327e+00
  -9.00810996e-01 -2.02384773e-01]
 ...
 [ 2.12503756e+00 -3.51308869e-01 -3.51853240e-01 -4.67498730e-01
  -7.60409411e-01  2.44929428e-01]
 [-8.48964424e-01 -2.53242372e-01 -1.96740951e-01 -5.13189972e-01
  -6.69544678e-01 -5.04903394e-01]
 [ 1.38308050e+00  2.07031299e-01 -1.57206007e-02 -5.41371621e-01
  -2.03279859e-01  4.28863727e-01]]",0.6197183098591549
CVS,7,4,0.6693478260869565,0.5437898607284897,0.78,0.46467391304347827,0.6020345938348668,0.24094615051558024,0.5757042253521126,156,171,197,44,368,200,0.7953488372093023,0.44192634560906513,0.46467391304347827,0.78,0.5866209262435678,0.5641952983725135,2.112154150197629,1.457055837563452,0.21999999999999997,0.78,0.5757042253521126,[0.46467391 0.78      ],"[[171 197]
 [ 44 156]]","(array([0.46467391, 0.78      ]), array([0.78      , 0.46467391]), array([368, 200]))",0.20830055984823947,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.46      0.78      0.59      0.60      0.33       368
          1       0.44      0.78      0.46      0.56      0.60      0.40       200

avg / total       0.67      0.58      0.67      0.58      0.60      0.35       568
",[0 1 0 ... 1 1 1],0.4221673383074651,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.46      0.78      0.59      0.60      0.35       368
          1       0.44      0.78      0.46      0.56      0.60      0.37       200

avg / total       0.67      0.58      0.67      0.58      0.60      0.36       568
",0.5757042253521126,0.4242957746478873,0.01,-1,14.654934211033845,1.0,0.5757042253521126,0.5757042253521126,0.6223369565217391,0.5757042253521126,[0.78       0.46467391],"(array([0.        , 0.53532609, 1.        ]), array([0.  , 0.78, 1.  ]), array([2, 1, 0]))",,0.42429577464788737,0.5757042253521126,True,"(0.5757042253521126, 0.5757042253521126, None)",,rbf,0.24094615051558024,"              precision    recall  f1-score   support

           0       0.80      0.46      0.59       368
           1       0.44      0.78      0.56       200

    accuracy                           0.58       568
   macro avg       0.62      0.62      0.58       568
weighted avg       0.67      0.58      0.58       568
","[[ 1.30242454e+00 -1.53141104e-01 -2.18934943e-02 -3.84712724e-01
  -5.57757400e-04  8.50401040e-01]
 [ 1.10289647e+00 -4.57579017e-01 -2.41866658e-01 -3.94893477e-01
  -4.71837868e-01  7.61433225e-01]
 [-2.17058421e-01 -3.23268173e-01 -1.04383431e-01  3.75376327e+00
  -9.00810996e-01 -2.02384773e-01]
 ...
 [ 2.12503756e+00 -3.51308869e-01 -3.51853240e-01 -4.67498730e-01
  -7.60409411e-01  2.44929428e-01]
 [-8.48964424e-01 -2.53242372e-01 -1.96740951e-01 -5.13189972e-01
  -6.69544678e-01 -5.04903394e-01]
 [ 1.38308050e+00  2.07031299e-01 -1.57206007e-02 -5.41371621e-01
  -2.03279859e-01  4.28863727e-01]]",0.5757042253521126
CVS,8,4,0.6652445652173913,0.46759700875965576,0.695,0.5733695652173914,0.6312621070728759,0.2565912616761048,0.6161971830985915,139,211,157,61,368,200,0.7757352941176471,0.46959459459459457,0.5733695652173914,0.695,0.659375,0.5604838709677419,1.8799002138275123,1.6290445859872613,0.30500000000000005,0.695,0.6161971830985915,[0.57336957 0.695     ],"[[211 157]
 [ 61 139]]","(array([0.57336957, 0.695     ]), array([0.695     , 0.57336957]), array([368, 200]))",0.24186912225705326,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.57      0.69      0.66      0.63      0.38       368
          1       0.47      0.69      0.57      0.56      0.63      0.41       200

avg / total       0.67      0.62      0.65      0.62      0.63      0.39       568
",[0 1 0 ... 1 1 1],0.4337626094404263,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.57      0.69      0.66      0.63      0.39       368
          1       0.47      0.69      0.57      0.56      0.63      0.40       200

avg / total       0.67      0.62      0.65      0.62      0.63      0.40       568
",0.6161971830985915,0.38380281690140844,0.01,-1,13.256300688181462,0.01,0.6161971830985915,0.6161971830985915,0.6341847826086957,0.6161971830985915,[0.695      0.57336957],"(array([0.        , 0.42663043, 1.        ]), array([0.   , 0.695, 1.   ]), array([2, 1, 0]))",,0.3838028169014085,0.6161971830985915,True,"(0.6161971830985915, 0.6161971830985915, None)",,rbf,0.2565912616761048,"              precision    recall  f1-score   support

           0       0.78      0.57      0.66       368
           1       0.47      0.69      0.56       200

    accuracy                           0.62       568
   macro avg       0.62      0.63      0.61       568
weighted avg       0.67      0.62      0.62       568
","[[ 1.30242454e+00 -1.53141104e-01 -2.18934943e-02 -3.84712724e-01
  -5.57757400e-04  8.50401040e-01]
 [ 1.10289647e+00 -4.57579017e-01 -2.41866658e-01 -3.94893477e-01
  -4.71837868e-01  7.61433225e-01]
 [-2.17058421e-01 -3.23268173e-01 -1.04383431e-01  3.75376327e+00
  -9.00810996e-01 -2.02384773e-01]
 ...
 [ 2.12503756e+00 -3.51308869e-01 -3.51853240e-01 -4.67498730e-01
  -7.60409411e-01  2.44929428e-01]
 [-8.48964424e-01 -2.53242372e-01 -1.96740951e-01 -5.13189972e-01
  -6.69544678e-01 -5.04903394e-01]
 [ 1.38308050e+00  2.07031299e-01 -1.57206007e-02 -5.41371621e-01
  -2.03279859e-01  4.28863727e-01]]",0.6161971830985915
CVSbal,0,4,0.6716,0.6294834802053533,0.65,0.605,0.6270964838045259,0.25525858028514653,0.6275,130,121,79,70,200,200,0.6335078534031413,0.6220095693779905,0.605,0.65,0.618925831202046,0.6356968215158925,1.7285714285714286,1.6455696202531644,0.35,0.65,0.6275,[0.605 0.65 ],"[[121  79]
 [ 70 130]]","(array([0.605, 0.65 ]), array([0.65 , 0.605]), array([200, 200]))",0.255,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.60      0.65      0.62      0.63      0.39       200
          1       0.62      0.65      0.60      0.64      0.63      0.40       200

avg / total       0.63      0.63      0.63      0.63      0.63      0.39       400
",[0 1 0 ... 1 1 1],0.5793062200956938,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.63      0.60      0.65      0.62      0.63      0.39       200
          1       0.62      0.65      0.60      0.64      0.63      0.40       200

avg / total       0.63      0.63      0.63      0.63      0.63      0.39       400
",0.6275,0.3725,0.1,-1,12.865852127596693,0.1,0.6275,0.6275,0.6275,0.6275,[0.65  0.605],"(array([0.   , 0.395, 1.   ]), array([0.  , 0.65, 1.  ]), array([2, 1, 0]))",,0.37250000000000005,0.6275,True,"(0.6275, 0.6275, None)",,rbf,0.25525858028514653,"              precision    recall  f1-score   support

           0       0.63      0.60      0.62       200
           1       0.62      0.65      0.64       200

    accuracy                           0.63       400
   macro avg       0.63      0.63      0.63       400
weighted avg       0.63      0.63      0.63       400
","[[ 1.30242454e+00 -1.53141104e-01 -2.18934943e-02 -3.84712724e-01
  -5.57757400e-04  8.50401040e-01]
 [ 1.10289647e+00 -4.57579017e-01 -2.41866658e-01 -3.94893477e-01
  -4.71837868e-01  7.61433225e-01]
 [-2.17058421e-01 -3.23268173e-01 -1.04383431e-01  3.75376327e+00
  -9.00810996e-01 -2.02384773e-01]
 ...
 [ 2.12503756e+00 -3.51308869e-01 -3.51853240e-01 -4.67498730e-01
  -7.60409411e-01  2.44929428e-01]
 [-8.48964424e-01 -2.53242372e-01 -1.96740951e-01 -5.13189972e-01
  -6.69544678e-01 -5.04903394e-01]
 [ 1.38308050e+00  2.07031299e-01 -1.57206007e-02 -5.41371621e-01
  -2.03279859e-01  4.28863727e-01]]",0.6275
