id_data,id_estm,id_fold,roc,prauc,sens,spec,gmean,matt,score,tp,tn,fp,fn,sp0,sp1,p0,p1,r0,r1,fs0,fs1,nlike,plike,ber,bcr,imb_sens_micro,imb_sens,confusion_matrix,imb_sens_spec_supp,cohen_kappa_score,imb_report_0.3,y,avg_prec_score,imb_report_0.1,imb_spec_micro,hamming_loss,C,max_iter,log_loss,gamma,rec_score,accuracy,roc_auc_score,f1_score,imb_spec,roc_curve,hinge_loss,zero_one_loss,prec_score,probability,imb_sens_spec_supp_micro,pr_curve,kernel,matthews_corrcoef,bal_report,X,fbeta_score
CVS,0,2,0.7198798872410834,0.5572181635678871,0.7085427135678392,0.6612466124661247,0.6844862811877893,0.3535491541790648,0.6778169014084507,141,244,125,58,369,199,0.8079470198675497,0.5300751879699248,0.6612466124661247,0.7085427135678392,0.7272727272727273,0.6064516129032257,2.2687599289786,2.0916180904522617,0.29145728643216084,0.7085427135678392,0.6778169014084507,[0.66124661 0.70854271],"[[244 125]
 [ 58 141]]","(array([0.66124661, 0.70854271]), array([0.70854271, 0.66124661]), array([369, 199]))",0.34317417789348637,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.66      0.71      0.73      0.68      0.46       369
          1       0.53      0.71      0.66      0.61      0.68      0.48       199

avg / total       0.71      0.68      0.69      0.68      0.68      0.47       568
",[0 1 0 ... 1 1 1],0.477693588135531,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.66      0.71      0.73      0.68      0.47       369
          1       0.53      0.71      0.66      0.61      0.68      0.47       199

avg / total       0.71      0.68      0.69      0.68      0.68      0.47       568
",0.6778169014084507,0.3221830985915493,0.1,-1,11.127985968217306,0.1,0.6778169014084507,0.6778169014084507,0.6848946630169819,0.6778169014084507,[0.70854271 0.66124661],"(array([0.        , 0.33875339, 1.        ]), array([0.        , 0.70854271, 1.        ]), array([2, 1, 0]))",,0.32218309859154926,0.6778169014084507,True,"(0.6778169014084507, 0.6778169014084507, None)",,rbf,0.3535491541790648,"              precision    recall  f1-score   support

           0       0.81      0.66      0.73       369
           1       0.53      0.71      0.61       199

    accuracy                           0.68       568
   macro avg       0.67      0.68      0.67       568
weighted avg       0.71      0.68      0.68       568
","[[ 1.33187954 -0.14853482 -0.03182306 -0.38493801 -0.00644371  0.80963637]
 [ 1.13099168 -0.44179393 -0.22465348 -0.39509933 -0.47165067  0.7244455 ]
 [-0.19795877 -0.31241491 -0.10413447  3.74563974 -0.89509583 -0.19845556]
 ...
 [-0.35349663 -0.09678322 -0.09286929 -0.40592396 -0.65923005 -1.10901184]
 [-0.59211249  0.07178503 -0.07452944 -0.33348293 -0.90815747  0.04349442]
 [ 0.04869227 -0.35820938 -0.13195411 -0.51390745 -0.84653957 -0.59814388]]",0.6778169014084507
CVS,1,2,0.7427653171004074,0.5999842847886001,0.7839195979899497,0.6016260162601627,0.6867506278169403,0.36869838668337307,0.6654929577464789,156,222,147,43,369,199,0.8377358490566038,0.5148514851485149,0.6016260162601627,0.7839195979899497,0.7003154574132493,0.6215139442231076,2.784269238041217,1.9677981745462005,0.2160804020100503,0.7839195979899497,0.6654929577464789,[0.60162602 0.7839196 ],"[[222 147]
 [ 43 156]]","(array([0.60162602, 0.7839196 ]), array([0.7839196 , 0.60162602]), array([369, 199]))",0.34411882680409867,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.60      0.78      0.70      0.69      0.45       369
          1       0.51      0.78      0.60      0.62      0.69      0.50       199

avg / total       0.72      0.67      0.72      0.67      0.69      0.46       568
",[0 1 0 ... 1 1 1],0.479306394614265,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.84      0.60      0.78      0.70      0.69      0.46       369
          1       0.51      0.78      0.60      0.62      0.69      0.48       199

avg / total       0.72      0.67      0.72      0.67      0.69      0.47       568
",0.6654929577464789,0.3345070422535211,0.1,-1,11.553670872984627,1.0,0.6654929577464789,0.6654929577464789,0.6927728071250561,0.6654929577464789,[0.7839196  0.60162602],"(array([0.        , 0.39837398, 1.        ]), array([0.       , 0.7839196, 1.       ]), array([2, 1, 0]))",,0.3345070422535211,0.6654929577464789,True,"(0.6654929577464789, 0.6654929577464789, None)",,rbf,0.36869838668337307,"              precision    recall  f1-score   support

           0       0.84      0.60      0.70       369
           1       0.51      0.78      0.62       199

    accuracy                           0.67       568
   macro avg       0.68      0.69      0.66       568
weighted avg       0.72      0.67      0.67       568
","[[ 1.33187954 -0.14853482 -0.03182306 -0.38493801 -0.00644371  0.80963637]
 [ 1.13099168 -0.44179393 -0.22465348 -0.39509933 -0.47165067  0.7244455 ]
 [-0.19795877 -0.31241491 -0.10413447  3.74563974 -0.89509583 -0.19845556]
 ...
 [-0.35349663 -0.09678322 -0.09286929 -0.40592396 -0.65923005 -1.10901184]
 [-0.59211249  0.07178503 -0.07452944 -0.33348293 -0.90815747  0.04349442]
 [ 0.04869227 -0.35820938 -0.13195411 -0.51390745 -0.84653957 -0.59814388]]",0.6654929577464789
CVS,2,2,0.7040759352317141,0.5561065135444972,0.6432160804020101,0.6883468834688347,0.6653989662914747,0.31971345752206753,0.6725352112676056,128,254,115,71,369,199,0.7815384615384615,0.5267489711934157,0.6883468834688347,0.6432160804020101,0.7319884726224783,0.579185520361991,1.929310279018283,2.0638846405942757,0.35678391959798994,0.6432160804020101,0.6725352112676056,[0.68834688 0.64321608],"[[254 115]
 [ 71 128]]","(array([0.68834688, 0.64321608]), array([0.64321608, 0.68834688]), array([369, 199]))",0.31549416231485916,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.69      0.64      0.73      0.67      0.45       369
          1       0.53      0.64      0.69      0.58      0.67      0.44       199

avg / total       0.69      0.67      0.66      0.68      0.67      0.44       568
",[0 1 0 ... 1 1 1],0.46381340860682013,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.78      0.69      0.64      0.73      0.67      0.44       369
          1       0.53      0.64      0.69      0.58      0.67      0.44       199

avg / total       0.69      0.67      0.66      0.68      0.67      0.44       568
",0.6725352112676056,0.3274647887323944,0.1,-1,11.31039500555961,0.01,0.6725352112676056,0.6725352112676056,0.6657814819354224,0.6725352112676056,[0.64321608 0.68834688],"(array([0.        , 0.31165312, 1.        ]), array([0.        , 0.64321608, 1.        ]), array([2, 1, 0]))",,0.3274647887323944,0.6725352112676056,True,"(0.6725352112676056, 0.6725352112676056, None)",,rbf,0.31971345752206753,"              precision    recall  f1-score   support

           0       0.78      0.69      0.73       369
           1       0.53      0.64      0.58       199

    accuracy                           0.67       568
   macro avg       0.65      0.67      0.66       568
weighted avg       0.69      0.67      0.68       568
","[[ 1.33187954 -0.14853482 -0.03182306 -0.38493801 -0.00644371  0.80963637]
 [ 1.13099168 -0.44179393 -0.22465348 -0.39509933 -0.47165067  0.7244455 ]
 [-0.19795877 -0.31241491 -0.10413447  3.74563974 -0.89509583 -0.19845556]
 ...
 [-0.35349663 -0.09678322 -0.09286929 -0.40592396 -0.65923005 -1.10901184]
 [-0.59211249  0.07178503 -0.07452944 -0.33348293 -0.90815747  0.04349442]
 [ 0.04869227 -0.35820938 -0.13195411 -0.51390745 -0.84653957 -0.59814388]]",0.6725352112676056
CVS,3,2,0.7313396249540385,0.5805341694440994,0.7336683417085427,0.6449864498644986,0.6878998030938567,0.3614071989369855,0.676056338028169,146,238,131,53,369,199,0.8178694158075601,0.5270758122743683,0.6449864498644986,0.7336683417085427,0.7212121212121212,0.6134453781512605,2.4217415759063243,2.066592504507269,0.26633165829145733,0.7336683417085427,0.676056338028169,[0.64498645 0.73366834],"[[238 131]
 [ 53 146]]","(array([0.64498645, 0.73366834]), array([0.73366834, 0.64498645]), array([369, 199]))",0.3472976855147949,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.64      0.73      0.72      0.69      0.46       369
          1       0.53      0.73      0.64      0.61      0.69      0.49       199

avg / total       0.72      0.68      0.70      0.68      0.69      0.47       568
",[0 1 0 ... 1 1 1],0.48000869630094856,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.82      0.64      0.73      0.72      0.69      0.47       369
          1       0.53      0.73      0.64      0.61      0.69      0.48       199

avg / total       0.72      0.68      0.70      0.68      0.69      0.47       568
",0.676056338028169,0.323943661971831,1.0,-1,11.188802119589651,0.1,0.676056338028169,0.676056338028169,0.6893273957865206,0.676056338028169,[0.73366834 0.64498645],"(array([0.        , 0.35501355, 1.        ]), array([0.        , 0.73366834, 1.        ]), array([2, 1, 0]))",,0.323943661971831,0.676056338028169,True,"(0.676056338028169, 0.676056338028169, None)",,rbf,0.3614071989369855,"              precision    recall  f1-score   support

           0       0.82      0.64      0.72       369
           1       0.53      0.73      0.61       199

    accuracy                           0.68       568
   macro avg       0.67      0.69      0.67       568
weighted avg       0.72      0.68      0.68       568
","[[ 1.33187954 -0.14853482 -0.03182306 -0.38493801 -0.00644371  0.80963637]
 [ 1.13099168 -0.44179393 -0.22465348 -0.39509933 -0.47165067  0.7244455 ]
 [-0.19795877 -0.31241491 -0.10413447  3.74563974 -0.89509583 -0.19845556]
 ...
 [-0.35349663 -0.09678322 -0.09286929 -0.40592396 -0.65923005 -1.10901184]
 [-0.59211249  0.07178503 -0.07452944 -0.33348293 -0.90815747  0.04349442]
 [ 0.04869227 -0.35820938 -0.13195411 -0.51390745 -0.84653957 -0.59814388]]",0.6760563380281689
CVS,4,2,0.7718129945118548,0.6611096143210516,0.6984924623115578,0.7100271002710027,0.7042361660524316,0.39333001629846526,0.7059859154929577,139,262,107,60,369,199,0.8136645962732919,0.5650406504065041,0.7100271002710027,0.6984924623115578,0.7583212735166426,0.6247191011235955,2.354923215898826,2.4088197999342507,0.3015075376884422,0.6984924623115578,0.7059859154929577,[0.7100271  0.69849246],"[[262 107]
 [ 60 139]]","(array([0.7100271 , 0.69849246]), array([0.69849246, 0.7100271 ]), array([369, 199]))",0.38744091132177827,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.71      0.70      0.76      0.70      0.50       369
          1       0.57      0.70      0.71      0.62      0.70      0.49       199

avg / total       0.73      0.71      0.70      0.71      0.70      0.50       568
",[0 1 0 ... 1 1 1],0.5003104380254646,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.81      0.71      0.70      0.76      0.70      0.50       369
          1       0.57      0.70      0.71      0.62      0.70      0.50       199

avg / total       0.73      0.71      0.70      0.71      0.70      0.50       568
",0.7059859154929577,0.29401408450704225,1.0,-1,10.155037350132245,1.0,0.7059859154929577,0.7059859154929577,0.7042597812912803,0.7059859154929577,[0.69849246 0.7100271 ],"(array([0.       , 0.2899729, 1.       ]), array([0.        , 0.69849246, 1.        ]), array([2, 1, 0]))",,0.29401408450704225,0.7059859154929577,True,"(0.7059859154929577, 0.7059859154929577, None)",,rbf,0.39333001629846526,"              precision    recall  f1-score   support

           0       0.81      0.71      0.76       369
           1       0.57      0.70      0.62       199

    accuracy                           0.71       568
   macro avg       0.69      0.70      0.69       568
weighted avg       0.73      0.71      0.71       568
","[[ 1.33187954 -0.14853482 -0.03182306 -0.38493801 -0.00644371  0.80963637]
 [ 1.13099168 -0.44179393 -0.22465348 -0.39509933 -0.47165067  0.7244455 ]
 [-0.19795877 -0.31241491 -0.10413447  3.74563974 -0.89509583 -0.19845556]
 ...
 [-0.35349663 -0.09678322 -0.09286929 -0.40592396 -0.65923005 -1.10901184]
 [-0.59211249  0.07178503 -0.07452944 -0.33348293 -0.90815747  0.04349442]
 [ 0.04869227 -0.35820938 -0.13195411 -0.51390745 -0.84653957 -0.59814388]]",0.7059859154929577
CVS,5,2,0.707480491890346,0.5574025822068996,0.6834170854271356,0.6829268292682927,0.6831719133706623,0.35165205986243336,0.6830985915492958,136,252,117,63,369,199,0.8,0.5375494071146245,0.6829268292682927,0.6834170854271356,0.736842105263158,0.6017699115044248,2.157181571815718,2.1553923463471203,0.31658291457286436,0.6834170854271356,0.6830985915492958,[0.68292683 0.68341709],"[[252 117]
 [ 63 136]]","(array([0.68292683, 0.68341709]), array([0.68341709, 0.68292683]), array([369, 199]))",0.3447917868266237,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.68      0.68      0.74      0.68      0.47       369
          1       0.54      0.68      0.68      0.60      0.68      0.47       199

avg / total       0.71      0.68      0.68      0.69      0.68      0.47       568
",[0 1 0 ... 1 1 1],0.47828594204110797,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.80      0.68      0.68      0.74      0.68      0.47       369
          1       0.54      0.68      0.68      0.60      0.68      0.47       199

avg / total       0.71      0.68      0.68      0.69      0.68      0.47       568
",0.6830985915492958,0.31690140845070425,1.0,-1,10.945551591519816,0.01,0.6830985915492958,0.6830985915492958,0.6831719573477141,0.6830985915492958,[0.68341709 0.68292683],"(array([0.        , 0.31707317, 1.        ]), array([0.        , 0.68341709, 1.        ]), array([2, 1, 0]))",,0.31690140845070425,0.6830985915492958,True,"(0.6830985915492958, 0.6830985915492958, None)",,rbf,0.35165205986243336,"              precision    recall  f1-score   support

           0       0.80      0.68      0.74       369
           1       0.54      0.68      0.60       199

    accuracy                           0.68       568
   macro avg       0.67      0.68      0.67       568
weighted avg       0.71      0.68      0.69       568
","[[ 1.33187954 -0.14853482 -0.03182306 -0.38493801 -0.00644371  0.80963637]
 [ 1.13099168 -0.44179393 -0.22465348 -0.39509933 -0.47165067  0.7244455 ]
 [-0.19795877 -0.31241491 -0.10413447  3.74563974 -0.89509583 -0.19845556]
 ...
 [-0.35349663 -0.09678322 -0.09286929 -0.40592396 -0.65923005 -1.10901184]
 [-0.59211249  0.07178503 -0.07452944 -0.33348293 -0.90815747  0.04349442]
 [ 0.04869227 -0.35820938 -0.13195411 -0.51390745 -0.84653957 -0.59814388]]",0.6830985915492958
CVS,6,2,0.6959186174776321,0.5281152055443148,0.6834170854271356,0.6558265582655827,0.6694797046928115,0.32458141299395443,0.6654929577464789,136,242,127,63,369,199,0.7934426229508197,0.5171102661596958,0.6558265582655827,0.6834170854271356,0.7181008902077152,0.5887445887445888,2.0715791284896974,1.9856764135638825,0.31658291457286436,0.6834170854271356,0.6654929577464789,[0.65582656 0.68341709],"[[242 127]
 [ 63 136]]","(array([0.65582656, 0.68341709]), array([0.68341709, 0.65582656]), array([369, 199]))",0.31584486059514905,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.66      0.68      0.72      0.67      0.44       369
          1       0.52      0.68      0.66      0.59      0.67      0.45       199

avg / total       0.70      0.67      0.67      0.67      0.67      0.45       568
",[0 1 0 ... 1 1 1],0.46431748390105615,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.79      0.66      0.68      0.72      0.67      0.45       369
          1       0.52      0.68      0.66      0.59      0.67      0.45       199

avg / total       0.70      0.67      0.67      0.67      0.67      0.45       568
",0.6654929577464789,0.3345070422535211,0.01,-1,11.553642718145536,0.1,0.6654929577464789,0.6654929577464789,0.6696218218463591,0.6654929577464789,[0.68341709 0.65582656],"(array([0.        , 0.34417344, 1.        ]), array([0.        , 0.68341709, 1.        ]), array([2, 1, 0]))",,0.3345070422535211,0.6654929577464789,True,"(0.6654929577464789, 0.6654929577464789, None)",,rbf,0.32458141299395443,"              precision    recall  f1-score   support

           0       0.79      0.66      0.72       369
           1       0.52      0.68      0.59       199

    accuracy                           0.67       568
   macro avg       0.66      0.67      0.65       568
weighted avg       0.70      0.67      0.67       568
","[[ 1.33187954 -0.14853482 -0.03182306 -0.38493801 -0.00644371  0.80963637]
 [ 1.13099168 -0.44179393 -0.22465348 -0.39509933 -0.47165067  0.7244455 ]
 [-0.19795877 -0.31241491 -0.10413447  3.74563974 -0.89509583 -0.19845556]
 ...
 [-0.35349663 -0.09678322 -0.09286929 -0.40592396 -0.65923005 -1.10901184]
 [-0.59211249  0.07178503 -0.07452944 -0.33348293 -0.90815747  0.04349442]
 [ 0.04869227 -0.35820938 -0.13195411 -0.51390745 -0.84653957 -0.59814388]]",0.6654929577464789
CVS,7,2,0.6941754844684125,0.5342252745907282,0.7788944723618091,0.5663956639566395,0.6642006111300435,0.33144262212601755,0.6408450704225352,155,209,160,44,369,199,0.8260869565217391,0.49206349206349204,0.5663956639566395,0.7788944723618091,0.6720257234726689,0.603112840466926,2.561653116531166,1.796325376884422,0.2211055276381909,0.7788944723618091,0.6408450704225352,[0.56639566 0.77889447],"[[209 160]
 [ 44 155]]","(array([0.56639566, 0.77889447]), array([0.77889447, 0.56639566]), array([369, 199]))",0.3044146426384603,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.57      0.78      0.67      0.66      0.41       369
          1       0.49      0.78      0.57      0.60      0.66      0.47       199

avg / total       0.71      0.64      0.70      0.65      0.66      0.43       568
",[0 1 0 ... 1 1 1],0.46073032275169723,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.57      0.78      0.67      0.66      0.43       369
          1       0.49      0.78      0.57      0.60      0.66      0.45       199

avg / total       0.71      0.64      0.70      0.65      0.66      0.44       568
",0.6408450704225352,0.3591549295774648,0.01,-1,12.40499704251868,1.0,0.6408450704225352,0.6408450704225352,0.6726450681592242,0.6408450704225352,[0.77889447 0.56639566],"(array([0.        , 0.43360434, 1.        ]), array([0.        , 0.77889447, 1.        ]), array([2, 1, 0]))",,0.35915492957746475,0.6408450704225352,True,"(0.6408450704225352, 0.6408450704225352, None)",,rbf,0.33144262212601755,"              precision    recall  f1-score   support

           0       0.83      0.57      0.67       369
           1       0.49      0.78      0.60       199

    accuracy                           0.64       568
   macro avg       0.66      0.67      0.64       568
weighted avg       0.71      0.64      0.65       568
","[[ 1.33187954 -0.14853482 -0.03182306 -0.38493801 -0.00644371  0.80963637]
 [ 1.13099168 -0.44179393 -0.22465348 -0.39509933 -0.47165067  0.7244455 ]
 [-0.19795877 -0.31241491 -0.10413447  3.74563974 -0.89509583 -0.19845556]
 ...
 [-0.35349663 -0.09678322 -0.09286929 -0.40592396 -0.65923005 -1.10901184]
 [-0.59211249  0.07178503 -0.07452944 -0.33348293 -0.90815747  0.04349442]
 [ 0.04869227 -0.35820938 -0.13195411 -0.51390745 -0.84653957 -0.59814388]]",0.6408450704225352
CVS,8,2,0.698083915512522,0.5496553915657466,0.8693467336683417,0.34146341463414637,0.5448395214918185,0.22717617122830405,0.5264084507042254,173,126,243,26,369,199,0.8289473684210527,0.41586538461538464,0.34146341463414637,0.8693467336683417,0.4836852207293666,0.5626016260162601,2.6135084427767357,1.3201191140889634,0.1306532663316583,0.8693467336683417,0.5264084507042254,[0.34146341 0.86934673],"[[126 243]
 [ 26 173]]","(array([0.34146341, 0.86934673]), array([0.86934673, 0.34146341]), array([369, 199]))",0.16848796203578742,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.34      0.87      0.48      0.54      0.25       369
          1       0.42      0.87      0.34      0.56      0.54      0.34       199

avg / total       0.68      0.53      0.68      0.51      0.54      0.28       568
",[0 1 0 ... 1 1 1],0.4073058616484372,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.83      0.34      0.87      0.48      0.54      0.28       369
          1       0.42      0.87      0.34      0.56      0.54      0.31       199

avg / total       0.68      0.53      0.68      0.51      0.54      0.29       568
",0.5264084507042254,0.4735915492957746,0.01,-1,16.357614704941042,0.01,0.5264084507042254,0.5264084507042254,0.605405074151244,0.5264084507042254,[0.86934673 0.34146341],"(array([0.        , 0.65853659, 1.        ]), array([0.        , 0.86934673, 1.        ]), array([2, 1, 0]))",,0.4735915492957746,0.5264084507042254,True,"(0.5264084507042254, 0.5264084507042254, None)",,rbf,0.22717617122830405,"              precision    recall  f1-score   support

           0       0.83      0.34      0.48       369
           1       0.42      0.87      0.56       199

    accuracy                           0.53       568
   macro avg       0.62      0.61      0.52       568
weighted avg       0.68      0.53      0.51       568
","[[ 1.33187954 -0.14853482 -0.03182306 -0.38493801 -0.00644371  0.80963637]
 [ 1.13099168 -0.44179393 -0.22465348 -0.39509933 -0.47165067  0.7244455 ]
 [-0.19795877 -0.31241491 -0.10413447  3.74563974 -0.89509583 -0.19845556]
 ...
 [-0.35349663 -0.09678322 -0.09286929 -0.40592396 -0.65923005 -1.10901184]
 [-0.59211249  0.07178503 -0.07452944 -0.33348293 -0.90815747  0.04349442]
 [ 0.04869227 -0.35820938 -0.13195411 -0.51390745 -0.84653957 -0.59814388]]",0.5264084507042254
CVSbal,0,2,0.7528218984369082,0.7423922934127165,0.7085427135678392,0.7185929648241206,0.7135501448722725,0.427157251990559,0.7135678391959799,141,143,56,58,199,199,0.7114427860696517,0.7157360406091371,0.7185929648241206,0.7085427135678392,0.7150000000000001,0.7121212121212123,2.46551724137931,2.517857142857143,0.29145728643216084,0.7085427135678392,0.7135678391959799,[0.71859296 0.70854271],"[[143  56]
 [ 58 141]]","(array([0.71859296, 0.70854271]), array([0.70854271, 0.71859296]), array([199, 199]))",0.42713567839195976,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.71      0.72      0.71      0.72      0.71      0.51       199
          1       0.72      0.71      0.72      0.71      0.71      0.51       199

avg / total       0.71      0.71      0.71      0.71      0.71      0.51       398
",[0 1 0 ... 1 1 1],0.6528581996275795,"                   pre       rec       spe        f1       geo       iba       sup

          0       0.71      0.72      0.71      0.72      0.71      0.51       199
          1       0.72      0.71      0.72      0.71      0.71      0.51       199

avg / total       0.71      0.71      0.71      0.71      0.71      0.51       398
",0.7135678391959799,0.2864321608040201,0.1,-1,9.893128860492235,0.1,0.7135678391959799,0.7135678391959799,0.7135678391959798,0.7135678391959799,[0.70854271 0.71859296],"(array([0.        , 0.28140704, 1.        ]), array([0.        , 0.70854271, 1.        ]), array([2, 1, 0]))",,0.2864321608040201,0.7135678391959799,True,"(0.7135678391959799, 0.7135678391959799, None)",,rbf,0.427157251990559,"              precision    recall  f1-score   support

           0       0.71      0.72      0.72       199
           1       0.72      0.71      0.71       199

    accuracy                           0.71       398
   macro avg       0.71      0.71      0.71       398
weighted avg       0.71      0.71      0.71       398
","[[ 1.33187954 -0.14853482 -0.03182306 -0.38493801 -0.00644371  0.80963637]
 [ 1.13099168 -0.44179393 -0.22465348 -0.39509933 -0.47165067  0.7244455 ]
 [-0.19795877 -0.31241491 -0.10413447  3.74563974 -0.89509583 -0.19845556]
 ...
 [-0.35349663 -0.09678322 -0.09286929 -0.40592396 -0.65923005 -1.10901184]
 [-0.59211249  0.07178503 -0.07452944 -0.33348293 -0.90815747  0.04349442]
 [ 0.04869227 -0.35820938 -0.13195411 -0.51390745 -0.84653957 -0.59814388]]",0.7135678391959799
